quote_date,shop_code,item_id_raw,region,price,indicator_box,item_id,description,region_name
2013-07-01,243.0,640406,6.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2019-09-01,16599.0,640406,3.0,42.0,,640406,HOTEL 1 NIGHT PRICE,South East
2010-11-01,5106.0,640406,9.0,70.75,,640406,HOTEL 1 NIGHT PRICE,North West
2012-03-01,731.0,640406,3.0,85.0,,640406,HOTEL 1 NIGHT PRICE,South East
2019-10-01,167.0,640406,10.0,65.5,,640406,HOTEL 1 NIGHT PRICE,North
2019-07-01,5101.0,640406,9.0,90.0,,640406,HOTEL 1 NIGHT PRICE,North West
2006-03-01,334.0,640406,12.0,80.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2013-02-01,308.0,640406,12.0,40.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2014-10-01,5074.0,640406,6.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2018-02-01,5106.0,640406,9.0,87.989998,,640406,HOTEL 1 NIGHT PRICE,North West
2017-05-01,10585.0,640406,11.0,60.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2023-01-01,5291.0,640406,2.0,100.0,,640406,HOTEL 1 NIGHT PRICE,London
2009-09-01,263.0,640406,5.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2007-10-01,322.0,640406,6.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2018-02-01,326.0,640406,4.0,55.0,,640406,HOTEL 1 NIGHT PRICE,South West
2022-09-01,18015.0,640406,3.0,119.6,,640406,HOTEL 1 NIGHT PRICE,South East
2006-02-01,522.0,640406,2.0,32.25,,640406,HOTEL 1 NIGHT PRICE,London
2015-05-01,5246.0,640406,2.0,130.0,,640406,HOTEL 1 NIGHT PRICE,London
2007-01-01,221.0,640406,10.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North
2016-11-01,5046.0,640406,3.0,116.0,,640406,HOTEL 1 NIGHT PRICE,South East
2007-04-01,372.0,640406,9.0,49.950001,,640406,HOTEL 1 NIGHT PRICE,North West
2009-10-01,544.0,640406,2.0,45.0,,640406,HOTEL 1 NIGHT PRICE,London
2015-04-01,412.0,640406,5.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2006-05-01,507.0,640406,3.0,35.0,,640406,HOTEL 1 NIGHT PRICE,South East
2013-04-01,5050.0,640406,5.0,27.5,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2010-03-01,5073.0,640406,3.0,78.949997,,640406,HOTEL 1 NIGHT PRICE,South East
2020-07-01,544.0,640406,2.0,102.75,,640406,HOTEL 1 NIGHT PRICE,London
2007-02-01,466.0,640406,5.0,53.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2005-07-01,730.0,640406,3.0,25.0,,640406,HOTEL 1 NIGHT PRICE,South East
2019-08-01,16063.0,640406,5.0,50.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2015-11-01,673.0,640406,9.0,95.0,,640406,HOTEL 1 NIGHT PRICE,North West
2016-07-01,5042.0,640406,8.0,78.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2018-09-01,15609.0,640406,2.0,115.0,,640406,HOTEL 1 NIGHT PRICE,London
2015-10-01,5105.0,640406,13.0,82.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2005-04-01,446.0,640406,8.0,130.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2013-03-01,540.0,640406,2.0,50.0,,640406,HOTEL 1 NIGHT PRICE,London
2007-11-01,464.0,640406,5.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2017-02-01,466.0,640406,5.0,80.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2007-01-01,191.0,640406,7.0,106.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2022-12-01,18028.0,640406,3.0,75.0,,640406,HOTEL 1 NIGHT PRICE,South East
2005-09-01,412.0,640406,5.0,95.449997,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2012-10-01,5245.0,640406,2.0,60.0,,640406,HOTEL 1 NIGHT PRICE,London
2005-06-01,446.0,640406,8.0,129.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2014-05-01,5074.0,640406,6.0,55.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2012-08-01,5120.0,640406,7.0,73.25,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2006-11-01,346.0,640406,6.0,59.950001,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2019-11-01,729.0,640406,3.0,139.0,,640406,HOTEL 1 NIGHT PRICE,South East
2010-07-01,5024.0,640406,7.0,45.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2006-12-01,503.0,640406,8.0,111.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-01-01,525.0,640406,3.0,45.0,,640406,HOTEL 1 NIGHT PRICE,South East
2008-02-01,441.0,640406,4.0,30.0,R,640406,HOTEL 1 NIGHT PRICE,South West
2022-09-01,15453.0,640406,12.0,125.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2009-05-01,526.0,640406,4.0,150.0,,640406,HOTEL 1 NIGHT PRICE,South West
2005-04-01,323.0,640406,5.0,49.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2010-08-01,654.0,640406,2.0,243.23,,640406,HOTEL 1 NIGHT PRICE,London
2019-08-01,16122.0,640406,5.0,83.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2008-02-01,504.0,640406,3.0,110.0,,640406,HOTEL 1 NIGHT PRICE,South East
2022-02-01,16387.0,640406,4.0,60.0,,640406,HOTEL 1 NIGHT PRICE,South West
2017-12-01,400.0,640406,7.0,143.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2011-11-01,370.0,640406,9.0,25.0,,640406,HOTEL 1 NIGHT PRICE,North West
2009-06-01,731.0,640406,3.0,79.0,,640406,HOTEL 1 NIGHT PRICE,South East
2018-05-01,322.0,640406,6.0,22.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2010-10-01,674.0,640406,3.0,37.5,,640406,HOTEL 1 NIGHT PRICE,South East
2018-04-01,510.0,640406,7.0,92.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2013-10-01,5226.0,640406,2.0,179.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-09-01,440.0,640406,4.0,27.0,,640406,HOTEL 1 NIGHT PRICE,South West
2010-07-01,5101.0,640406,9.0,90.0,,640406,HOTEL 1 NIGHT PRICE,North West
2015-09-01,5042.0,640406,8.0,70.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2023-04-01,167.0,640406,10.0,65.5,,640406,HOTEL 1 NIGHT PRICE,North
2013-01-01,303.0,640406,12.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2020-03-01,373.0,640406,9.0,150.95,,640406,HOTEL 1 NIGHT PRICE,North West
2018-02-01,398.0,640406,4.0,70.0,,640406,HOTEL 1 NIGHT PRICE,South West
2006-03-01,733.0,640406,3.0,150.0,Q,640406,HOTEL 1 NIGHT PRICE,South East
2006-03-01,509.0,640406,11.0,47.5,,640406,HOTEL 1 NIGHT PRICE,Wales
2019-02-01,5262.0,640406,4.0,360.0,,640406,HOTEL 1 NIGHT PRICE,South West
2018-07-01,733.0,640406,3.0,138.0,,640406,HOTEL 1 NIGHT PRICE,South East
2014-02-01,398.0,640406,4.0,45.0,,640406,HOTEL 1 NIGHT PRICE,South West
2018-08-01,514.0,640406,2.0,129.0,,640406,HOTEL 1 NIGHT PRICE,London
2017-09-01,412.0,640406,5.0,113.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2007-01-01,500.0,640406,9.0,45.0,,640406,HOTEL 1 NIGHT PRICE,North West
2015-04-01,14592.0,640406,10.0,81.75,,640406,HOTEL 1 NIGHT PRICE,North
2006-09-01,502.0,640406,5.0,110.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2008-09-01,673.0,640406,9.0,50.0,,640406,HOTEL 1 NIGHT PRICE,North West
2009-11-01,220.0,640406,10.0,58.0,,640406,HOTEL 1 NIGHT PRICE,North
2024-02-01,191.0,640406,7.0,110.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2007-05-01,504.0,640406,7.0,35.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2017-11-01,729.0,640406,3.0,89.0,,640406,HOTEL 1 NIGHT PRICE,South East
2012-02-01,5029.0,640406,5.0,50.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2013-01-01,335.0,640406,12.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2018-02-01,5133.0,640406,9.0,48.0,,640406,HOTEL 1 NIGHT PRICE,North West
2016-10-01,5122.0,640406,11.0,150.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2022-05-01,211.0,640406,8.0,40.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2009-02-01,525.0,640406,3.0,50.0,Q,640406,HOTEL 1 NIGHT PRICE,South East
2007-11-01,297.0,640406,5.0,95.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2011-05-01,307.0,640406,8.0,65.949997,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-01-01,397.0,640406,8.0,25.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2018-02-01,14854.0,640406,2.0,44.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-05-01,506.0,640406,6.0,110.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2012-03-01,730.0,640406,3.0,80.0,,640406,HOTEL 1 NIGHT PRICE,South East
2022-12-01,5271.0,640406,4.0,72.0,,640406,HOTEL 1 NIGHT PRICE,South West
2006-09-01,504.0,640406,8.0,58.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2018-02-01,5224.0,640406,2.0,85.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-02-01,325.0,640406,4.0,27.0,,640406,HOTEL 1 NIGHT PRICE,South West
2011-02-01,141.0,640406,11.0,37.0,S,640406,HOTEL 1 NIGHT PRICE,Wales
2009-05-01,516.0,640406,2.0,50.0,,640406,HOTEL 1 NIGHT PRICE,London
2010-04-01,5180.0,640406,12.0,42.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2011-12-01,5050.0,640406,3.0,85.0,,640406,HOTEL 1 NIGHT PRICE,South East
2016-09-01,373.0,640406,9.0,119.0,,640406,HOTEL 1 NIGHT PRICE,North West
2021-11-01,518.0,640406,2.0,230.0,,640406,HOTEL 1 NIGHT PRICE,London
2005-04-01,510.0,640406,7.0,85.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2013-02-01,10585.0,640406,11.0,55.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2016-08-01,5028.0,640406,9.0,30.0,,640406,HOTEL 1 NIGHT PRICE,North West
2007-01-01,446.0,640406,8.0,129.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2013-09-01,5289.0,640406,2.0,417.60001,,640406,HOTEL 1 NIGHT PRICE,London
2011-03-01,5003.0,640406,8.0,52.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2007-03-01,255.0,640406,6.0,63.5,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2014-10-01,308.0,640406,12.0,67.949997,,640406,HOTEL 1 NIGHT PRICE,Scotland
2009-04-01,370.0,640406,9.0,25.0,,640406,HOTEL 1 NIGHT PRICE,North West
2009-01-01,505.0,640406,9.0,59.0,,640406,HOTEL 1 NIGHT PRICE,North West
2017-04-01,5050.0,640406,2.0,580.0,,640406,HOTEL 1 NIGHT PRICE,London
2007-06-01,500.0,640406,9.0,54.5,,640406,HOTEL 1 NIGHT PRICE,North West
2010-09-01,5291.0,640406,2.0,45.0,,640406,HOTEL 1 NIGHT PRICE,London
2017-08-01,5006.0,640406,9.0,56.5,,640406,HOTEL 1 NIGHT PRICE,North West
2014-11-01,5004.0,640406,8.0,35.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2015-02-01,5226.0,640406,2.0,153.75,,640406,HOTEL 1 NIGHT PRICE,London
2006-02-01,510.0,640406,9.0,55.900002,,640406,HOTEL 1 NIGHT PRICE,North West
2017-05-01,308.0,640406,12.0,85.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2012-01-01,5046.0,640406,3.0,129.0,,640406,HOTEL 1 NIGHT PRICE,South East
2006-01-01,307.0,640406,8.0,66.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2015-03-01,400.0,640406,7.0,107.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2013-02-01,161.0,640406,4.0,75.0,,640406,HOTEL 1 NIGHT PRICE,South West
2006-10-01,255.0,640406,6.0,60.5,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2007-02-01,356.0,640406,9.0,55.0,,640406,HOTEL 1 NIGHT PRICE,North West
2014-02-01,400.0,640406,7.0,97.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2006-05-01,504.0,640406,7.0,39.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2023-12-01,5226.0,640406,2.0,162.99001,,640406,HOTEL 1 NIGHT PRICE,London
2017-02-01,14593.0,640406,7.0,46.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2020-07-01,664.0,640406,2.0,42.75,,640406,HOTEL 1 NIGHT PRICE,London
2009-11-01,733.0,640406,3.0,130.0,,640406,HOTEL 1 NIGHT PRICE,South East
2007-09-01,524.0,640406,2.0,202.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-11-01,379.0,640406,7.0,44.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2007-08-01,334.0,640406,12.0,95.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2016-09-01,412.0,640406,5.0,80.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2019-04-01,5323.0,640406,12.0,70.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2014-08-01,307.0,640406,8.0,61.990002,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2022-07-01,5323.0,640406,12.0,70.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2022-02-01,14601.0,640406,8.0,82.949997,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2013-03-01,5029.0,640406,5.0,55.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2019-09-01,5043.0,640406,5.0,75.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2012-12-01,372.0,640406,9.0,49.0,,640406,HOTEL 1 NIGHT PRICE,North West
2008-07-01,161.0,640406,4.0,109.0,,640406,HOTEL 1 NIGHT PRICE,South West
2012-08-01,542.0,640406,2.0,60.0,,640406,HOTEL 1 NIGHT PRICE,London
2009-12-01,441.0,640406,4.0,30.0,,640406,HOTEL 1 NIGHT PRICE,South West
2014-04-01,378.0,640406,7.0,107.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2017-05-01,191.0,640406,7.0,89.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2006-11-01,505.0,640406,3.0,90.0,,640406,HOTEL 1 NIGHT PRICE,South East
2015-09-01,5295.0,640406,2.0,90.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-03-01,294.0,640406,5.0,39.5,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2019-07-01,224.0,640406,6.0,50.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2016-02-01,5289.0,640406,2.0,215.0,,640406,HOTEL 1 NIGHT PRICE,London
2012-08-01,541.0,640406,2.0,127.25,,640406,HOTEL 1 NIGHT PRICE,London
2020-01-01,255.0,640406,6.0,86.5,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2014-10-01,378.0,640406,7.0,132.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2011-07-01,356.0,640406,9.0,65.0,,640406,HOTEL 1 NIGHT PRICE,North West
2005-06-01,507.0,640406,3.0,75.0,Q,640406,HOTEL 1 NIGHT PRICE,South East
2017-08-01,210.0,640406,8.0,88.989998,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2015-03-01,14804.0,640406,5.0,88.989998,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2017-06-01,544.0,640406,2.0,99.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-08-01,673.0,640406,9.0,70.0,,640406,HOTEL 1 NIGHT PRICE,North West
2008-05-01,524.0,640406,2.0,202.0,,640406,HOTEL 1 NIGHT PRICE,London
2018-01-01,517.0,640406,2.0,75.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-12-01,512.0,640406,3.0,55.0,,640406,HOTEL 1 NIGHT PRICE,South East
2011-04-01,356.0,640406,9.0,65.0,,640406,HOTEL 1 NIGHT PRICE,North West
2012-10-01,673.0,640406,9.0,65.0,,640406,HOTEL 1 NIGHT PRICE,North West
2013-03-01,654.0,640406,2.0,315.0,,640406,HOTEL 1 NIGHT PRICE,London
2017-01-01,5106.0,640406,9.0,68.0,,640406,HOTEL 1 NIGHT PRICE,North West
2005-02-01,287.0,640406,7.0,75.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2010-05-01,673.0,640406,3.0,72.5,,640406,HOTEL 1 NIGHT PRICE,South East
2019-09-01,675.0,640406,9.0,74.0,,640406,HOTEL 1 NIGHT PRICE,North West
2022-04-01,15650.0,640406,8.0,70.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2009-01-01,356.0,640406,9.0,65.0,Q,640406,HOTEL 1 NIGHT PRICE,North West
2009-02-01,221.0,640406,7.0,82.949997,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2008-09-01,510.0,640406,13.0,75.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2013-07-01,5108.0,640406,13.0,68.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2012-02-01,263.0,640406,5.0,42.950001,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2024-01-01,211.0,640406,8.0,40.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2008-11-01,322.0,640406,6.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2017-06-01,326.0,640406,4.0,65.0,,640406,HOTEL 1 NIGHT PRICE,South West
2024-01-01,18020.0,640406,6.0,52.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2020-09-01,211.0,640406,8.0,40.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2010-03-01,374.0,640406,9.0,25.0,,640406,HOTEL 1 NIGHT PRICE,North West
2022-12-01,5007.0,640406,9.0,101.0,,640406,HOTEL 1 NIGHT PRICE,North West
2008-08-01,294.0,640406,5.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2009-11-01,511.0,640406,10.0,69.0,,640406,HOTEL 1 NIGHT PRICE,North
2010-04-01,519.0,640406,2.0,75.0,,640406,HOTEL 1 NIGHT PRICE,London
2019-07-01,729.0,640406,3.0,175.0,,640406,HOTEL 1 NIGHT PRICE,South East
2015-04-01,255.0,640406,6.0,95.75,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2007-10-01,307.0,640406,8.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2013-01-01,14355.0,640406,9.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North West
2020-01-01,5012.0,640406,10.0,52.0,,640406,HOTEL 1 NIGHT PRICE,North
2015-06-01,5028.0,640406,8.0,39.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-08-01,296.0,640406,5.0,35.25,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2011-07-01,5271.0,640406,4.0,35.0,,640406,HOTEL 1 NIGHT PRICE,South West
2020-03-01,16122.0,640406,5.0,92.949997,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2008-02-01,446.0,640406,8.0,129.0,R,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2017-07-01,733.0,640406,3.0,239.0,,640406,HOTEL 1 NIGHT PRICE,South East
2005-06-01,543.0,640406,2.0,107.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-08-01,504.0,640406,8.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2011-10-01,325.0,640406,4.0,30.0,,640406,HOTEL 1 NIGHT PRICE,South West
2008-08-01,543.0,640406,2.0,110.0,,640406,HOTEL 1 NIGHT PRICE,London
2005-12-01,393.0,640406,12.0,40.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2011-11-01,731.0,640406,3.0,79.0,,640406,HOTEL 1 NIGHT PRICE,South East
2017-04-01,5323.0,640406,12.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2022-05-01,255.0,640406,6.0,112.5,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2007-09-01,503.0,640406,7.0,184.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2020-12-01,14804.0,640406,5.0,57.990002,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2020-01-01,16067.0,640406,10.0,71.5,,640406,HOTEL 1 NIGHT PRICE,North
2007-09-01,507.0,640406,3.0,35.0,,640406,HOTEL 1 NIGHT PRICE,South East
2013-12-01,10585.0,640406,11.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2023-09-01,5247.0,640406,2.0,181.0,,640406,HOTEL 1 NIGHT PRICE,London
2013-01-01,210.0,640406,8.0,77.25,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2005-09-01,191.0,640406,7.0,100.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2014-03-01,5291.0,640406,2.0,75.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-01-01,654.0,640406,2.0,220.0,,640406,HOTEL 1 NIGHT PRICE,London
2020-01-01,15657.0,640406,3.0,98.0,,640406,HOTEL 1 NIGHT PRICE,South East
2006-11-01,506.0,640406,6.0,105.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2014-02-01,14355.0,640406,9.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North West
2009-11-01,673.0,640406,3.0,72.0,,640406,HOTEL 1 NIGHT PRICE,South East
2013-10-01,5012.0,640406,10.0,30.0,,640406,HOTEL 1 NIGHT PRICE,North
2018-03-01,374.0,640406,4.0,59.0,,640406,HOTEL 1 NIGHT PRICE,South West
2008-07-01,500.0,640406,8.0,99.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2015-04-01,519.0,640406,2.0,80.0,,640406,HOTEL 1 NIGHT PRICE,London
2013-03-01,374.0,640406,4.0,65.0,,640406,HOTEL 1 NIGHT PRICE,South West
2012-04-01,394.0,640406,12.0,42.5,,640406,HOTEL 1 NIGHT PRICE,Scotland
2007-02-01,502.0,640406,5.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2011-01-01,393.0,640406,12.0,50.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2016-11-01,5271.0,640406,4.0,32.0,,640406,HOTEL 1 NIGHT PRICE,South West
2013-06-01,729.0,640406,3.0,115.0,,640406,HOTEL 1 NIGHT PRICE,South East
2007-04-01,544.0,640406,2.0,45.0,,640406,HOTEL 1 NIGHT PRICE,London
2016-04-01,322.0,640406,6.0,33.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2018-06-01,296.0,640406,5.0,30.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2016-01-01,5224.0,640406,2.0,87.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-04-01,524.0,640406,2.0,79.900002,,640406,HOTEL 1 NIGHT PRICE,London
2020-12-01,5117.0,640406,10.0,140.0,,640406,HOTEL 1 NIGHT PRICE,North
2005-03-01,445.0,640406,8.0,75.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2022-04-01,18034.0,640406,2.0,86.0,,640406,HOTEL 1 NIGHT PRICE,London
2017-11-01,5297.0,640406,2.0,66.449997,,640406,HOTEL 1 NIGHT PRICE,London
2011-07-01,5029.0,640406,5.0,57.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2014-12-01,543.0,640406,2.0,85.0,,640406,HOTEL 1 NIGHT PRICE,London
2011-09-01,5028.0,640406,9.0,30.0,,640406,HOTEL 1 NIGHT PRICE,North West
2015-02-01,307.0,640406,8.0,59.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2010-02-01,675.0,640406,9.0,68.75,,640406,HOTEL 1 NIGHT PRICE,North West
2016-11-01,5050.0,640406,2.0,430.0,,640406,HOTEL 1 NIGHT PRICE,London
2020-10-01,14601.0,640406,8.0,43.650002,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2014-06-01,5105.0,640406,13.0,96.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2018-12-01,148.0,640406,10.0,70.0,,640406,HOTEL 1 NIGHT PRICE,North
2016-04-01,15217.0,640406,9.0,79.0,,640406,HOTEL 1 NIGHT PRICE,North West
2024-03-01,221.0,640406,7.0,148.5,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2008-10-01,268.0,640406,11.0,109.0,Q,640406,HOTEL 1 NIGHT PRICE,Wales
2009-01-01,524.0,640406,2.0,89.900002,Q,640406,HOTEL 1 NIGHT PRICE,London
2007-06-01,501.0,640406,9.0,29.0,,640406,HOTEL 1 NIGHT PRICE,North West
2014-07-01,218.0,640406,5.0,87.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2010-10-01,323.0,640406,5.0,59.0,Q,640406,HOTEL 1 NIGHT PRICE,East Anglia
2010-08-01,516.0,640406,2.0,50.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-03-01,5120.0,640406,3.0,75.0,,640406,HOTEL 1 NIGHT PRICE,South East
2011-11-01,397.0,640406,8.0,25.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2013-11-01,210.0,640406,8.0,75.25,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2016-11-01,5246.0,640406,2.0,130.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-11-01,503.0,640406,8.0,68.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-02-01,504.0,640406,8.0,55.900002,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-12-01,379.0,640406,7.0,44.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2019-03-01,642.0,640406,9.0,200.0,,640406,HOTEL 1 NIGHT PRICE,North West
2015-05-01,243.0,640406,6.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2024-08-01,14601.0,640406,8.0,63.900002,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2011-03-01,5117.0,640406,10.0,69.0,Q,640406,HOTEL 1 NIGHT PRICE,North
2007-07-01,285.0,640406,4.0,20.0,,640406,HOTEL 1 NIGHT PRICE,South West
2005-09-01,374.0,640406,4.0,50.0,,640406,HOTEL 1 NIGHT PRICE,South West
2009-05-01,528.0,640406,2.0,327.75,R,640406,HOTEL 1 NIGHT PRICE,London
2007-08-01,519.0,640406,2.0,45.0,,640406,HOTEL 1 NIGHT PRICE,London
2005-05-01,543.0,640406,2.0,99.5,,640406,HOTEL 1 NIGHT PRICE,London
2011-11-01,303.0,640406,12.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2015-11-01,5246.0,640406,2.0,125.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-12-01,161.0,640406,4.0,100.0,,640406,HOTEL 1 NIGHT PRICE,South West
2013-09-01,518.0,640406,2.0,290.79999,,640406,HOTEL 1 NIGHT PRICE,London
