region,date,percentile,price,band,region_name
7.0,2012-12-01,0.1,53.2,0-10,West Midlands
7.0,2012-12-01,0.2,64.5,10-20,West Midlands
7.0,2012-12-01,0.3,74.3,20-30,West Midlands
7.0,2012-12-01,0.4,82.8,30-40,West Midlands
7.0,2012-12-01,0.5,85.0,40-50,West Midlands
7.0,2012-12-01,0.6,89.0,50-60,West Midlands
7.0,2012-12-01,0.7,105.6,60-70,West Midlands
7.0,2012-12-01,0.8,121.2,70-80,West Midlands
7.0,2012-12-01,0.9,132.2,80-90,West Midlands
7.0,2013-01-01,0.1,60.6,0-10,West Midlands
7.0,2013-01-01,0.2,68.2,10-20,West Midlands
7.0,2013-01-01,0.3,70.2,20-30,West Midlands
7.0,2013-01-01,0.4,74.60000000000001,30-40,West Midlands
7.0,2013-01-01,0.5,85.0,40-50,West Midlands
7.0,2013-01-01,0.6,89.0,50-60,West Midlands
7.0,2013-01-01,0.7,110.39999999999999,60-70,West Midlands
7.0,2013-01-01,0.8,126.4,70-80,West Midlands
7.0,2013-01-01,0.9,130.4,80-90,West Midlands
7.0,2013-02-01,0.1,50.925,0-10,West Midlands
7.0,2013-02-01,0.2,63.85,10-20,West Midlands
7.0,2013-02-01,0.3,74.2,20-30,West Midlands
7.0,2013-02-01,0.4,82.60000000000001,30-40,West Midlands
7.0,2013-02-01,0.5,98.0,40-50,West Midlands
7.0,2013-02-01,0.6,112.6,50-60,West Midlands
7.0,2013-02-01,0.7,118.19999999999999,60-70,West Midlands
7.0,2013-02-01,0.8,125.60000000000001,70-80,West Midlands
7.0,2013-02-01,0.9,136.0,80-90,West Midlands
7.0,2013-03-01,0.1,50.925,0-10,West Midlands
7.0,2013-03-01,0.2,67.55,10-20,West Midlands
7.0,2013-03-01,0.3,83.325,20-30,West Midlands
7.0,2013-03-01,0.4,90.85000000000001,30-40,West Midlands
7.0,2013-03-01,0.5,109.0,40-50,West Midlands
7.0,2013-03-01,0.6,129.8,50-60,West Midlands
7.0,2013-03-01,0.7,146.6,60-70,West Midlands
7.0,2013-03-01,0.8,149.6,70-80,West Midlands
7.0,2013-03-01,0.9,151.8,80-90,West Midlands
7.0,2013-04-01,0.1,48.625,0-10,West Midlands
7.0,2013-04-01,0.2,57.75,10-20,West Midlands
7.0,2013-04-01,0.3,81.375,20-30,West Midlands
7.0,2013-04-01,0.4,105.0,30-40,West Midlands
7.0,2013-04-01,0.5,111.0,40-50,West Midlands
7.0,2013-04-01,0.6,117.0,50-60,West Midlands
7.0,2013-04-01,0.7,118.5,60-70,West Midlands
7.0,2013-04-01,0.8,120.0,70-80,West Midlands
7.0,2013-04-01,0.9,123.0,80-90,West Midlands
7.0,2013-05-01,0.1,49.375,0-10,West Midlands
7.0,2013-05-01,0.2,63.75,10-20,West Midlands
7.0,2013-05-01,0.3,74.375,20-30,West Midlands
7.0,2013-05-01,0.4,85.0,30-40,West Midlands
7.0,2013-05-01,0.5,88.125,40-50,West Midlands
7.0,2013-05-01,0.6,91.25,50-60,West Midlands
7.0,2013-05-01,0.7,100.125,60-70,West Midlands
7.0,2013-05-01,0.8,109.0,70-80,West Midlands
7.0,2013-05-01,0.9,117.5,80-90,West Midlands
7.0,2013-06-01,0.1,52.25,0-10,West Midlands
7.0,2013-06-01,0.2,68.0,10-20,West Midlands
7.0,2013-06-01,0.3,80.75,20-30,West Midlands
7.0,2013-06-01,0.4,85.0,30-40,West Midlands
7.0,2013-06-01,0.5,85.0,40-50,West Midlands
7.0,2013-06-01,0.6,97.0,50-60,West Midlands
7.0,2013-06-01,0.7,105.8,60-70,West Midlands
7.0,2013-06-01,0.8,108.2,70-80,West Midlands
7.0,2013-06-01,0.9,109.8,80-90,West Midlands
7.0,2013-07-01,0.1,47.7,0-10,West Midlands
7.0,2013-07-01,0.2,61.300000000000004,10-20,West Midlands
7.0,2013-07-01,0.3,73.5,20-30,West Midlands
7.0,2013-07-01,0.4,81.2,30-40,West Midlands
7.0,2013-07-01,0.5,85.0,40-50,West Midlands
7.0,2013-07-01,0.6,102.6,50-60,West Midlands
7.0,2013-07-01,0.7,109.4,60-70,West Midlands
7.0,2013-07-01,0.8,118.2,70-80,West Midlands
7.0,2013-07-01,0.9,132.2,80-90,West Midlands
7.0,2013-08-01,0.1,46.1,0-10,West Midlands
7.0,2013-08-01,0.2,60.5,10-20,West Midlands
7.0,2013-08-01,0.3,72.6,20-30,West Midlands
7.0,2013-08-01,0.4,79.4,30-40,West Midlands
7.0,2013-08-01,0.5,85.0,40-50,West Midlands
7.0,2013-08-01,0.6,85.8,50-60,West Midlands
7.0,2013-08-01,0.7,99.8,60-70,West Midlands
7.0,2013-08-01,0.8,109.8,70-80,West Midlands
7.0,2013-08-01,0.9,120.60000000000001,80-90,West Midlands
7.0,2013-09-01,0.1,48.7,0-10,West Midlands
7.0,2013-09-01,0.2,61.8,10-20,West Midlands
7.0,2013-09-01,0.3,73.9,20-30,West Midlands
7.0,2013-09-01,0.4,82.0,30-40,West Midlands
7.0,2013-09-01,0.5,85.0,40-50,West Midlands
7.0,2013-09-01,0.6,85.8,50-60,West Midlands
7.0,2013-09-01,0.7,103.99999999999999,60-70,West Midlands
7.0,2013-09-01,0.8,121.2,70-80,West Midlands
7.0,2013-09-01,0.9,130.2,80-90,West Midlands
7.0,2013-10-01,0.1,63.6,0-10,West Midlands
7.0,2013-10-01,0.2,75.4,10-20,West Midlands
7.0,2013-10-01,0.3,85.1,20-30,West Midlands
7.0,2013-10-01,0.4,85.8,30-40,West Midlands
7.0,2013-10-01,0.5,88.625,40-50,West Midlands
7.0,2013-10-01,0.6,92.8,50-60,West Midlands
7.0,2013-10-01,0.7,98.225,60-70,West Midlands
7.0,2013-10-01,0.8,106.2,70-80,West Midlands
7.0,2013-10-01,0.9,118.8,80-90,West Midlands
7.0,2013-11-01,0.1,63.6,0-10,West Midlands
7.0,2013-11-01,0.2,75.5,10-20,West Midlands
7.0,2013-11-01,0.3,85.325,20-30,West Midlands
7.0,2013-11-01,0.4,85.85,30-40,West Midlands
7.0,2013-11-01,0.5,86.75,40-50,West Midlands
7.0,2013-11-01,0.6,89.8,50-60,West Midlands
7.0,2013-11-01,0.7,97.85,60-70,West Midlands
7.0,2013-11-01,0.8,102.60000000000001,70-80,West Midlands
7.0,2013-11-01,0.9,109.8,80-90,West Midlands
7.0,2013-12-01,0.1,67.8,0-10,West Midlands
7.0,2013-12-01,0.2,75.1,10-20,West Midlands
7.0,2013-12-01,0.3,76.475,20-30,West Midlands
7.0,2013-12-01,0.4,85.05,30-40,West Midlands
7.0,2013-12-01,0.5,88.25,40-50,West Midlands
7.0,2013-12-01,0.6,89.0,50-60,West Midlands
7.0,2013-12-01,0.7,89.0,60-70,West Midlands
7.0,2013-12-01,0.8,90.2,70-80,West Midlands
7.0,2013-12-01,0.9,95.2,80-90,West Midlands
7.0,2014-01-01,0.1,66.5,0-10,West Midlands
7.0,2014-01-01,0.2,75.4,10-20,West Midlands
7.0,2014-01-01,0.3,76.6,20-30,West Midlands
7.0,2014-01-01,0.4,78.7,30-40,West Midlands
7.0,2014-01-01,0.5,81.25,40-50,West Midlands
7.0,2014-01-01,0.6,85.89999999999999,50-60,West Midlands
7.0,2014-01-01,0.7,90.6,60-70,West Midlands
7.0,2014-01-01,0.8,95.4,70-80,West Midlands
7.0,2014-01-01,0.9,97.8,80-90,West Midlands
7.0,2014-02-01,0.1,65.4,0-10,West Midlands
7.0,2014-02-01,0.2,75.85,10-20,West Midlands
7.0,2014-02-01,0.3,78.4,20-30,West Midlands
7.0,2014-02-01,0.4,86.35000000000001,30-40,West Midlands
7.0,2014-02-01,0.5,97.0,40-50,West Midlands
7.0,2014-02-01,0.6,98.2,50-60,West Midlands
7.0,2014-02-01,0.7,99.4,60-70,West Midlands
7.0,2014-02-01,0.8,100.6,70-80,West Midlands
7.0,2014-02-01,0.9,104.2,80-90,West Midlands
7.0,2014-03-01,0.1,61.0700016,0-10,West Midlands
7.0,2014-03-01,0.2,68.3600008,10-20,West Midlands
7.0,2014-03-01,0.3,77.3,20-30,West Midlands
7.0,2014-03-01,0.4,87.7,30-40,West Midlands
7.0,2014-03-01,0.5,97.5,40-50,West Midlands
7.0,2014-03-01,0.6,108.3,50-60,West Midlands
7.0,2014-03-01,0.7,113.4,60-70,West Midlands
7.0,2014-03-01,0.8,115.0,70-80,West Midlands
7.0,2014-03-01,0.9,117.4,80-90,West Midlands
7.0,2014-04-01,0.1,53.6,0-10,West Midlands
7.0,2014-04-01,0.2,62.900000000000006,10-20,West Midlands
7.0,2014-04-01,0.3,71.7,20-30,West Midlands
7.0,2014-04-01,0.4,78.10000000000001,30-40,West Midlands
7.0,2014-04-01,0.5,87.5,40-50,West Midlands
7.0,2014-04-01,0.6,103.1,50-60,West Midlands
7.0,2014-04-01,0.7,107.0,60-70,West Midlands
7.0,2014-04-01,0.8,108.6,70-80,West Midlands
7.0,2014-04-01,0.9,114.60000000000001,80-90,West Midlands
7.0,2014-05-01,0.1,61.2,0-10,West Midlands
7.0,2014-05-01,0.2,72.9,10-20,West Midlands
7.0,2014-05-01,0.3,82.1,20-30,West Midlands
7.0,2014-05-01,0.4,86.9,30-40,West Midlands
7.0,2014-05-01,0.5,87.5,40-50,West Midlands
7.0,2014-05-01,0.6,97.5,50-60,West Midlands
7.0,2014-05-01,0.7,104.2,60-70,West Midlands
7.0,2014-05-01,0.8,108.6,70-80,West Midlands
7.0,2014-05-01,0.9,116.60000000000001,80-90,West Midlands
7.0,2014-06-01,0.1,61.0,0-10,West Midlands
7.0,2014-06-01,0.2,68.7,10-20,West Midlands
7.0,2014-06-01,0.3,78.2,20-30,West Midlands
7.0,2014-06-01,0.4,87.55,30-40,West Midlands
7.0,2014-06-01,0.5,87.75,40-50,West Midlands
7.0,2014-06-01,0.6,101.55,50-60,West Midlands
7.0,2014-06-01,0.7,115.8,60-70,West Midlands
7.0,2014-06-01,0.8,125.0,70-80,West Midlands
7.0,2014-06-01,0.9,128.6,80-90,West Midlands
7.0,2014-07-01,0.1,63.6,0-10,West Midlands
7.0,2014-07-01,0.2,75.9,10-20,West Midlands
7.0,2014-07-01,0.3,85.4,20-30,West Midlands
7.0,2014-07-01,0.4,88.95,30-40,West Midlands
7.0,2014-07-01,0.5,94.75,40-50,West Midlands
7.0,2014-07-01,0.6,118.14999999999999,50-60,West Midlands
7.0,2014-07-01,0.7,124.6,60-70,West Midlands
7.0,2014-07-01,0.8,126.6,70-80,West Midlands
7.0,2014-07-01,0.9,130.0,80-90,West Midlands
7.0,2014-08-01,0.1,53.55,0-10,West Midlands
7.0,2014-08-01,0.2,65.2,10-20,West Midlands
7.0,2014-08-01,0.3,77.5,20-30,West Midlands
7.0,2014-08-01,0.4,86.1,30-40,West Midlands
7.0,2014-08-01,0.5,87.5,40-50,West Midlands
7.0,2014-08-01,0.6,103.1,50-60,West Midlands
7.0,2014-08-01,0.7,113.0,60-70,West Midlands
7.0,2014-08-01,0.8,119.8,70-80,West Midlands
7.0,2014-08-01,0.9,127.0,80-90,West Midlands
7.0,2014-09-01,0.1,64.2,0-10,West Midlands
7.0,2014-09-01,0.2,72.5,10-20,West Midlands
7.0,2014-09-01,0.3,78.725,20-30,West Midlands
7.0,2014-09-01,0.4,85.55,30-40,West Midlands
7.0,2014-09-01,0.5,101.25,40-50,West Midlands
7.0,2014-09-01,0.6,119.0,50-60,West Midlands
7.0,2014-09-01,0.7,133.0,60-70,West Midlands
7.0,2014-09-01,0.8,141.0,70-80,West Midlands
7.0,2014-09-01,0.9,148.6,80-90,West Midlands
7.0,2014-10-01,0.1,72.5,0-10,West Midlands
7.0,2014-10-01,0.2,75.4,10-20,West Midlands
7.0,2014-10-01,0.3,82.6,20-30,West Midlands
7.0,2014-10-01,0.4,95.4,30-40,West Midlands
7.0,2014-10-01,0.5,111.0,40-50,West Midlands
7.0,2014-10-01,0.6,114.6,50-60,West Midlands
7.0,2014-10-01,0.7,119.99999999999999,60-70,West Midlands
7.0,2014-10-01,0.8,129.0,70-80,West Midlands
7.0,2014-10-01,0.9,134.8,80-90,West Midlands
7.0,2014-11-01,0.1,80.2,0-10,West Midlands
7.0,2014-11-01,0.2,85.3,10-20,West Midlands
7.0,2014-11-01,0.3,86.075,20-30,West Midlands
7.0,2014-11-01,0.4,88.35,30-40,West Midlands
7.0,2014-11-01,0.5,98.0,40-50,West Midlands
7.0,2014-11-01,0.6,107.0,50-60,West Midlands
7.0,2014-11-01,0.7,107.0,60-70,West Midlands
7.0,2014-11-01,0.8,119.00000000000001,70-80,West Midlands
7.0,2014-11-01,0.9,127.0,80-90,West Midlands
7.0,2014-12-01,0.1,61.6,0-10,West Midlands
7.0,2014-12-01,0.2,71.0,10-20,West Midlands
7.0,2014-12-01,0.3,80.0,20-30,West Midlands
7.0,2014-12-01,0.4,88.15,30-40,West Midlands
7.0,2014-12-01,0.5,90.75,40-50,West Midlands
7.0,2014-12-01,0.6,93.35,50-60,West Midlands
7.0,2014-12-01,0.7,112.6,60-70,West Midlands
7.0,2014-12-01,0.8,127.8,70-80,West Midlands
7.0,2014-12-01,0.9,137.6,80-90,West Midlands
7.0,2015-01-01,0.1,65.0,0-10,West Midlands
7.0,2015-01-01,0.2,80.45,10-20,West Midlands
7.0,2015-01-01,0.3,91.45,20-30,West Midlands
7.0,2015-01-01,0.4,94.0,30-40,West Midlands
7.0,2015-01-01,0.5,100.0,40-50,West Midlands
7.0,2015-01-01,0.6,101.6,50-60,West Midlands
7.0,2015-01-01,0.7,106.2,60-70,West Midlands
7.0,2015-01-01,0.8,111.4,70-80,West Midlands
7.0,2015-01-01,0.9,115.4,80-90,West Midlands
7.0,2015-02-01,0.1,63.4,0-10,West Midlands
7.0,2015-02-01,0.2,67.05,10-20,West Midlands
7.0,2015-02-01,0.3,70.65,20-30,West Midlands
7.0,2015-02-01,0.4,78.5,30-40,West Midlands
7.0,2015-02-01,0.5,92.5,40-50,West Midlands
7.0,2015-02-01,0.6,98.5,50-60,West Midlands
7.0,2015-02-01,0.7,110.19999999999999,60-70,West Midlands
7.0,2015-02-01,0.8,117.4,70-80,West Midlands
7.0,2015-02-01,0.9,122.2,80-90,West Midlands
7.0,2015-03-01,0.1,51.8,0-10,West Midlands
7.0,2015-03-01,0.2,65.8,10-20,West Midlands
7.0,2015-03-01,0.3,82.0,20-30,West Midlands
7.0,2015-03-01,0.4,92.55,30-40,West Midlands
7.0,2015-03-01,0.5,92.75,40-50,West Midlands
7.0,2015-03-01,0.6,104.14999999999999,50-60,West Midlands
7.0,2015-03-01,0.7,108.8,60-70,West Midlands
7.0,2015-03-01,0.8,113.2,70-80,West Midlands
7.0,2015-03-01,0.9,120.0,80-90,West Midlands
7.0,2015-04-01,0.1,50.4,0-10,West Midlands
7.0,2015-04-01,0.2,65.4,10-20,West Midlands
7.0,2015-04-01,0.3,82.0,20-30,West Midlands
7.0,2015-04-01,0.4,92.55,30-40,West Midlands
7.0,2015-04-01,0.5,92.75,40-50,West Midlands
7.0,2015-04-01,0.6,106.55,50-60,West Midlands
7.0,2015-04-01,0.7,110.6,60-70,West Midlands
7.0,2015-04-01,0.8,113.8,70-80,West Midlands
7.0,2015-04-01,0.9,120.0,80-90,West Midlands
7.0,2015-05-01,0.1,65.0,0-10,West Midlands
7.0,2015-05-01,0.2,72.6,10-20,West Midlands
7.0,2015-05-01,0.3,76.375,20-30,West Midlands
7.0,2015-05-01,0.4,86.0,30-40,West Midlands
7.0,2015-05-01,0.5,99.375,40-50,West Midlands
7.0,2015-05-01,0.6,111.0,50-60,West Midlands
7.0,2015-05-01,0.7,114.5,60-70,West Midlands
7.0,2015-05-01,0.8,122.80000000000001,70-80,West Midlands
7.0,2015-05-01,0.9,133.069997,80-90,West Midlands
7.0,2015-06-01,0.1,64.875,0-10,West Midlands
7.0,2015-06-01,0.2,81.75,10-20,West Midlands
7.0,2015-06-01,0.3,94.375,20-30,West Midlands
7.0,2015-06-01,0.4,107.0,30-40,West Midlands
7.0,2015-06-01,0.5,121.0,40-50,West Midlands
7.0,2015-06-01,0.6,135.0,50-60,West Midlands
7.0,2015-06-01,0.7,147.5,60-70,West Midlands
7.0,2015-06-01,0.8,160.0,70-80,West Midlands
7.0,2015-06-01,0.9,179.5,80-90,West Midlands
7.0,2015-07-01,0.1,66.4,0-10,West Midlands
7.0,2015-07-01,0.2,71.6,10-20,West Midlands
7.0,2015-07-01,0.3,79.1,20-30,West Midlands
7.0,2015-07-01,0.4,91.8,30-40,West Midlands
7.0,2015-07-01,0.5,100.0,40-50,West Midlands
7.0,2015-07-01,0.6,112.0,50-60,West Midlands
7.0,2015-07-01,0.7,146.2,60-70,West Midlands
7.0,2015-07-01,0.8,169.0,70-80,West Midlands
7.0,2015-07-01,0.9,173.6,80-90,West Midlands
7.0,2015-08-01,0.1,65.6,0-10,West Midlands
7.0,2015-08-01,0.2,72.6,10-20,West Midlands
7.0,2015-08-01,0.3,76.175,20-30,West Midlands
7.0,2015-08-01,0.4,84.4,30-40,West Midlands
7.0,2015-08-01,0.5,99.875,40-50,West Midlands
7.0,2015-08-01,0.6,113.8,50-60,West Midlands
7.0,2015-08-01,0.7,116.6,60-70,West Midlands
7.0,2015-08-01,0.8,136.8,70-80,West Midlands
7.0,2015-08-01,0.9,153.9,80-90,West Midlands
7.0,2015-09-01,0.1,64.2,0-10,West Midlands
7.0,2015-09-01,0.2,76.55,10-20,West Midlands
7.0,2015-09-01,0.3,81.2,20-30,West Midlands
7.0,2015-09-01,0.4,95.65,30-40,West Midlands
7.0,2015-09-01,0.5,115.0,40-50,West Midlands
7.0,2015-09-01,0.6,133.6,50-60,West Midlands
7.0,2015-09-01,0.7,147.0,60-70,West Midlands
7.0,2015-09-01,0.8,150.0,70-80,West Midlands
7.0,2015-09-01,0.9,154.6,80-90,West Midlands
7.0,2015-10-01,0.1,58.5,0-10,West Midlands
7.0,2015-10-01,0.2,74.0,10-20,West Midlands
7.0,2015-10-01,0.3,86.375,20-30,West Midlands
7.0,2015-10-01,0.4,98.75,30-40,West Midlands
7.0,2015-10-01,0.5,106.375,40-50,West Midlands
7.0,2015-10-01,0.6,114.0,50-60,West Midlands
7.0,2015-10-01,0.7,127.0,60-70,West Midlands
7.0,2015-10-01,0.8,140.0,70-80,West Midlands
7.0,2015-10-01,0.9,141.5,80-90,West Midlands
7.0,2015-11-01,0.1,59.0,0-10,West Midlands
7.0,2015-11-01,0.2,75.0,10-20,West Midlands
7.0,2015-11-01,0.3,87.875,20-30,West Midlands
7.0,2015-11-01,0.4,100.75,30-40,West Midlands
7.0,2015-11-01,0.5,115.375,40-50,West Midlands
7.0,2015-11-01,0.6,130.0,50-60,West Midlands
7.0,2015-11-01,0.7,136.5,60-70,West Midlands
7.0,2015-11-01,0.8,143.0,70-80,West Midlands
7.0,2015-11-01,0.9,144.0,80-90,West Midlands
7.0,2015-12-01,0.1,63.5,0-10,West Midlands
7.0,2015-12-01,0.2,65.0,10-20,West Midlands
7.0,2015-12-01,0.3,76.0,20-30,West Midlands
7.0,2015-12-01,0.4,87.0,30-40,West Midlands
7.0,2015-12-01,0.5,97.995,40-50,West Midlands
7.0,2015-12-01,0.6,108.99,50-60,West Midlands
7.0,2015-12-01,0.7,115.995,60-70,West Midlands
7.0,2015-12-01,0.8,123.0,70-80,West Midlands
7.0,2015-12-01,0.9,126.5,80-90,West Midlands
7.0,2016-01-01,0.1,42.0,0-10,West Midlands
7.0,2016-01-01,0.2,44.0,10-20,West Midlands
7.0,2016-01-01,0.3,52.199999999999996,20-30,West Midlands
7.0,2016-01-01,0.4,66.6,30-40,West Midlands
7.0,2016-01-01,0.5,81.0,40-50,West Midlands
7.0,2016-01-01,0.6,86.6,50-60,West Midlands
7.0,2016-01-01,0.7,92.2,60-70,West Midlands
7.0,2016-01-01,0.8,98.8,70-80,West Midlands
7.0,2016-01-01,0.9,106.4,80-90,West Midlands
7.0,2016-02-01,0.1,52.4,0-10,West Midlands
7.0,2016-02-01,0.2,64.8,10-20,West Midlands
7.0,2016-02-01,0.3,77.398,20-30,West Midlands
7.0,2016-02-01,0.4,90.194,30-40,West Midlands
7.0,2016-02-01,0.5,102.99,40-50,West Midlands
7.0,2016-02-01,0.6,103.194,50-60,West Midlands
7.0,2016-02-01,0.7,103.398,60-70,West Midlands
7.0,2016-02-01,0.8,105.60000000000001,70-80,West Midlands
7.0,2016-02-01,0.9,109.8,80-90,West Midlands
7.0,2016-03-01,0.1,51.900000000000006,0-10,West Midlands
7.0,2016-03-01,0.2,61.800000000000004,10-20,West Midlands
7.0,2016-03-01,0.3,71.69999999999999,20-30,West Midlands
7.0,2016-03-01,0.4,80.998,30-40,West Midlands
7.0,2016-03-01,0.5,89.995,40-50,West Midlands
7.0,2016-03-01,0.6,98.99199999999999,50-60,West Midlands
7.0,2016-03-01,0.7,111.19099999999997,60-70,West Midlands
7.0,2016-03-01,0.8,129.794,70-80,West Midlands
7.0,2016-03-01,0.9,148.39700000000002,80-90,West Midlands
7.0,2016-04-01,0.1,52.8,0-10,West Midlands
7.0,2016-04-01,0.2,63.6,10-20,West Midlands
7.0,2016-04-01,0.3,72.0,20-30,West Midlands
7.0,2016-04-01,0.4,78.0,30-40,West Midlands
7.0,2016-04-01,0.5,84.0,40-50,West Midlands
7.0,2016-04-01,0.6,92.396,50-60,West Midlands
7.0,2016-04-01,0.7,100.79199999999999,60-70,West Midlands
7.0,2016-04-01,0.8,110.452,70-80,West Midlands
7.0,2016-04-01,0.9,121.376,80-90,West Midlands
7.0,2016-05-01,0.1,63.6,0-10,West Midlands
7.0,2016-05-01,0.2,76.2,10-20,West Midlands
7.0,2016-05-01,0.3,82.8,20-30,West Midlands
7.0,2016-05-01,0.4,90.60000000000001,30-40,West Midlands
7.0,2016-05-01,0.5,99.0,40-50,West Midlands
7.0,2016-05-01,0.6,104.39399999999999,50-60,West Midlands
7.0,2016-05-01,0.7,114.59199999999997,60-70,West Midlands
7.0,2016-05-01,0.8,134.39800000000002,70-80,West Midlands
7.0,2016-05-01,0.9,188.60000000000005,80-90,West Midlands
7.0,2016-06-01,0.1,60.0,0-10,West Midlands
7.0,2016-06-01,0.2,77.0,10-20,West Midlands
7.0,2016-06-01,0.3,81.0,20-30,West Midlands
7.0,2016-06-01,0.4,85.0,30-40,West Midlands
7.0,2016-06-01,0.5,85.0,40-50,West Midlands
7.0,2016-06-01,0.6,85.0,50-60,West Midlands
7.0,2016-06-01,0.7,94.5,60-70,West Midlands
7.0,2016-06-01,0.8,104.0,70-80,West Midlands
7.0,2016-06-01,0.9,114.0,80-90,West Midlands
7.0,2016-07-01,0.1,63.800000000000004,0-10,West Midlands
7.0,2016-07-01,0.2,76.0,10-20,West Midlands
7.0,2016-07-01,0.3,79.0,20-30,West Midlands
7.0,2016-07-01,0.4,81.6,30-40,West Midlands
7.0,2016-07-01,0.5,84.0,40-50,West Midlands
7.0,2016-07-01,0.6,93.5939988,50-60,West Midlands
7.0,2016-07-01,0.7,103.39199839999999,60-70,West Midlands
7.0,2016-07-01,0.8,113.59799960000001,70-80,West Midlands
7.0,2016-07-01,0.9,124.60000000000001,80-90,West Midlands
7.0,2016-08-01,0.1,59.0,0-10,West Midlands
7.0,2016-08-01,0.2,75.0,10-20,West Midlands
7.0,2016-08-01,0.3,76.0,20-30,West Midlands
7.0,2016-08-01,0.4,77.0,30-40,West Midlands
7.0,2016-08-01,0.5,78.5,40-50,West Midlands
7.0,2016-08-01,0.6,80.0,50-60,West Midlands
7.0,2016-08-01,0.7,92.86500000000001,60-70,West Midlands
7.0,2016-08-01,0.8,105.73,70-80,West Midlands
7.0,2016-08-01,0.9,118.36500000000001,80-90,West Midlands
7.0,2016-09-01,0.1,62.6,0-10,West Midlands
7.0,2016-09-01,0.2,74.2,10-20,West Midlands
7.0,2016-09-01,0.3,81.0,20-30,West Midlands
7.0,2016-09-01,0.4,83.0,30-40,West Midlands
7.0,2016-09-01,0.5,85.0,40-50,West Midlands
7.0,2016-09-01,0.6,87.8,50-60,West Midlands
7.0,2016-09-01,0.7,90.6,60-70,West Midlands
7.0,2016-09-01,0.8,99.2,70-80,West Midlands
7.0,2016-09-01,0.9,113.6,80-90,West Midlands
7.0,2016-10-01,0.1,52.5,0-10,West Midlands
7.0,2016-10-01,0.2,54.0,10-20,West Midlands
7.0,2016-10-01,0.3,66.5,20-30,West Midlands
7.0,2016-10-01,0.4,79.0,30-40,West Midlands
7.0,2016-10-01,0.5,84.0,40-50,West Midlands
7.0,2016-10-01,0.6,89.0,50-60,West Midlands
7.0,2016-10-01,0.7,94.5,60-70,West Midlands
7.0,2016-10-01,0.8,100.0,70-80,West Midlands
7.0,2016-10-01,0.9,116.5,80-90,West Midlands
7.0,2016-11-01,0.1,62.6,0-10,West Midlands
7.0,2016-11-01,0.2,68.4,10-20,West Midlands
7.0,2016-11-01,0.3,70.5,20-30,West Midlands
7.0,2016-11-01,0.4,81.0,30-40,West Midlands
7.0,2016-11-01,0.5,89.0,40-50,West Midlands
7.0,2016-11-01,0.6,94.0,50-60,West Midlands
7.0,2016-11-01,0.7,94.0,60-70,West Midlands
7.0,2016-11-01,0.8,96.4,70-80,West Midlands
7.0,2016-11-01,0.9,102.8,80-90,West Midlands
7.0,2016-12-01,0.1,59.0,0-10,West Midlands
7.0,2016-12-01,0.2,65.6,10-20,West Midlands
7.0,2016-12-01,0.3,67.4,20-30,West Midlands
7.0,2016-12-01,0.4,74.80000000000001,30-40,West Midlands
7.0,2016-12-01,0.5,85.0,40-50,West Midlands
7.0,2016-12-01,0.6,91.0,50-60,West Midlands
7.0,2016-12-01,0.7,96.19999999999999,60-70,West Midlands
7.0,2016-12-01,0.8,99.80000000000001,70-80,West Midlands
7.0,2016-12-01,0.9,102.2,80-90,West Midlands
7.0,2017-01-01,0.1,48.0,0-10,West Midlands
7.0,2017-01-01,0.2,56.800000000000004,10-20,West Midlands
7.0,2017-01-01,0.3,77.19999999999999,20-30,West Midlands
7.0,2017-01-01,0.4,85.9959992,30-40,West Midlands
7.0,2017-01-01,0.5,88.989998,40-50,West Midlands
7.0,2017-01-01,0.6,90.7959992,50-60,West Midlands
7.0,2017-01-01,0.7,94.99999999999999,60-70,West Midlands
7.0,2017-01-01,0.8,104.00000000000001,70-80,West Midlands
7.0,2017-01-01,0.9,109.4,80-90,West Midlands
7.0,2017-02-01,0.1,56.8,0-10,West Midlands
7.0,2017-02-01,0.2,70.60000000000001,10-20,West Midlands
7.0,2017-02-01,0.3,90.39999999999999,20-30,West Midlands
7.0,2017-02-01,0.4,97.3959992,30-40,West Midlands
7.0,2017-02-01,0.5,97.989998,40-50,West Midlands
7.0,2017-02-01,0.6,106.39599919999999,50-60,West Midlands
7.0,2017-02-01,0.7,112.2,60-70,West Midlands
7.0,2017-02-01,0.8,112.8,70-80,West Midlands
7.0,2017-02-01,0.9,118.2,80-90,West Midlands
7.0,2017-03-01,0.1,60.8,0-10,West Midlands
7.0,2017-03-01,0.2,76.4,10-20,West Midlands
7.0,2017-03-01,0.3,94.4,20-30,West Midlands
7.0,2017-03-01,0.4,107.0,30-40,West Midlands
7.0,2017-03-01,0.5,107.0,40-50,West Midlands
7.0,2017-03-01,0.6,114.2,50-60,West Midlands
7.0,2017-03-01,0.7,118.994,60-70,West Midlands
7.0,2017-03-01,0.8,122.13,70-80,West Midlands
7.0,2017-03-01,0.9,137.27200000000002,80-90,West Midlands
7.0,2017-04-01,0.1,59.8,0-10,West Midlands
7.0,2017-04-01,0.2,64.5199982,10-20,West Midlands
7.0,2017-04-01,0.3,85.41599819999999,20-30,West Midlands
7.0,2017-04-01,0.4,116.39,30-40,West Midlands
7.0,2017-04-01,0.5,124.99,40-50,West Midlands
7.0,2017-04-01,0.6,128.998,50-60,West Midlands
