date,name,total,total_ytd,multi_total,multi_total_ytd,pop_2023,lat,lng,zori,total_per_capita,total_ytd_per_capita,multi_total_per_capita,multi_total_ytd_per_capita,zori_yoy
2023-07-01,"Virginia Beach, VA",503.0,3624.0,507.0,3655.0,1787169,36.7335,-76.0435,1669.998599,0.281450718986285,2.027788082716296,0.28368889567802485,2.0451339520772795,0.04607861461271057
2023-07-01,"Tampa, FL",1245.0,13516.0,1249.0,13726.0,3342963,27.9945,-82.4447,2047.152631,0.3724241040059373,4.043119831119879,0.3736206473119804,4.105938354687144,0.022423334839841047
2023-07-01,"Tucson, AZ",372.0,2938.0,375.0,3005.0,1063162,32.1541,-110.8787,1582.359846,0.3498996390013939,2.763454675769074,0.3527214102836633,2.8264742344064215,0.041300677354916715
2023-07-01,"Urban Honolulu, HI",169.0,915.0,172.0,921.0,989408,,,2560.780052,0.17080921116465603,0.924795433228759,0.17384132733917657,0.9308596655778001,0.03439055385572187
2023-07-01,"Memphis, TN",451.0,2173.0,456.0,2184.0,1335674,35.1087,-89.9663,1448.623676,0.33765724271042186,1.62689398760476,0.3414006711218456,1.635129530109892,0.026930488647302075
2023-07-01,"Miami, FL",2008.0,13322.0,2043.0,13583.0,6183199,25.784,-80.2101,2701.747175,0.32475099054712614,2.1545481554127566,0.3304114908803679,2.196759315040645,0.02647649722928369
2023-07-01,"Milwaukee, WI",190.0,1097.0,192.0,1113.0,1560424,43.0642,-87.9675,1293.217658,0.12176177756814816,0.7030140525908343,0.12304348048991813,0.7132676759649941,0.054658963101960945
2023-07-01,"Minneapolis, MN",1546.0,10503.0,1578.0,10668.0,3712020,44.9635,-93.2678,1625.576777,0.4164848249740034,2.829456737840852,0.4251054681817447,2.873906929380768,0.02281765633976285
2023-07-01,"Las Vegas, NV",1331.0,7869.0,1340.0,7935.0,2336573,36.2333,-115.2654,1749.938175,0.5696376702118872,3.3677526873759134,0.5734894651269188,3.395999183419478,-0.020209420401796185
2023-07-01,"Los Angeles, CA",2484.0,17902.0,2528.0,18224.0,12799100,34.1141,-118.4068,2891.468588,0.19407614597901415,1.3986920955379676,0.19751388769522857,1.423850114461173,0.02195942045334287
2023-07-01,"Louisville, KY",422.0,3417.0,427.0,3488.0,1365557,38.1663,-85.6485,1287.946224,0.30903140623203573,2.502275628186886,0.312692915784548,2.5542690638325607,0.0538188332892886
2023-07-01,"Philadelphia, PA",1014.0,7618.0,1032.0,7794.0,6246160,40.0077,-75.1339,1788.233886,0.16233974153720046,1.2196293402666598,0.1652215120970324,1.247806652407239,0.028011905994191455
2023-07-01,"Phoenix, AZ",4141.0,24910.0,4191.0,25207.0,5070110,33.5722,-112.0892,1847.434773,0.8167475656346707,4.913108394097958,0.826609284611182,4.9716870048184365,0.0001625712707582494
2023-07-01,"Pittsburgh, PA",462.0,3231.0,468.0,3263.0,2422725,40.4397,-79.9763,1329.866309,0.1906943627526855,1.333622264185989,0.1931709129183048,1.3468305317359586,0.034855698350393816
2023-07-01,"Portland, OR",914.0,7589.0,936.0,7711.0,2508050,45.5371,-122.65,1823.849333,0.36442654652020495,3.0258567412930364,0.37319830146926897,3.074500109646937,0.004467984938492098
2023-07-01,"Providence, RI",145.0,1181.0,146.0,1191.0,1677803,41.823,-71.4187,2030.893829,0.08642254185980118,0.7038967030098289,0.08701855938986877,0.7098568783105048,0.06466302620318709
2023-07-01,"Raleigh, NC",1693.0,12444.0,1696.0,12542.0,1509231,35.8324,-78.6429,1787.928564,1.1217633351024463,8.245258678095004,1.1237511023826041,8.31019240924683,0.01985286518481688
2023-07-01,"Nashville, TN",1383.0,14303.0,1387.0,14441.0,2102573,36.1715,-86.7842,1881.181995,0.6577655092118087,6.802617554776933,0.6596679401856678,6.868251423375074,0.008443585111104435
2023-07-01,"New Orleans, LA",251.0,2213.0,252.0,2229.0,962165,30.0687,-89.9288,1574.517503,0.2608700170968597,2.300021306116934,0.261909339874138,2.3166504705533875,0.017352494934211204
2023-07-01,"New York, NY",3026.0,25015.0,3150.0,25642.0,19498249,40.6943,-73.9249,3283.547985,0.1551934227529867,1.2829357138684607,0.16155296816652615,1.3150924475320835,0.04182798463806958
2023-07-01,"Oklahoma City, OK",679.0,3824.0,696.0,3845.0,1477926,35.4676,-97.5136,1314.914438,0.4594276032764834,2.587409653798634,0.4709302089549815,2.6016187549308962,0.023309561498690456
2023-07-01,"Orlando, FL",1891.0,16241.0,1900.0,16376.0,2817933,28.4773,-81.337,2044.710924,0.67105924803748,5.763444340230943,0.6742530784088905,5.811351795802101,0.014094526297437904
2023-08-01,"Grand Rapids, MI",421.0,2516.0,427.0,2545.0,1162950,42.9619,-85.6562,1536.924081,0.3620104045745733,2.1634636054860485,0.36716969775140806,2.188400189174083,0.04649056583824507
2023-08-01,"Detroit, MI",541.0,4198.0,551.0,4265.0,4342304,42.3834,-83.1024,1410.487648,0.12458823702808462,0.966767872539555,0.12689116192694017,0.9821974693618872,0.021467285072504394
2023-08-01,"Jacksonville, FL",1759.0,14432.0,1773.0,14564.0,1713240,30.3322,-81.6749,1727.69244,1.0267096262053186,8.423805187831244,1.0348812775793232,8.500852186500431,0.014228391584499844
2023-08-01,"Kansas City, MO",1073.0,4943.0,1084.0,4985.0,2221343,39.1238,-94.5541,1399.090214,0.4830411152172357,2.2252304124126714,0.4879930744599101,2.2441378931574274,0.04738292899295815
2023-08-01,"Hartford, CT",166.0,1049.0,172.0,1086.0,1151543,41.7661,-72.6834,1775.90139,0.14415440847627922,0.9109516535639572,0.14936480878265074,0.9430824554532484,0.07717454703814619
2023-08-01,"Houston, TX",7305.0,48898.0,7357.0,49294.0,7510253,29.786,-95.3885,1685.46925,0.972670294862237,6.510832591125758,0.9795941628064992,6.563560508547448,0.02511356125405806
2023-08-01,"Indianapolis, IN",747.0,7580.0,749.0,7671.0,2138468,39.7771,-86.1458,1484.05605,0.34931549127693284,3.5445936062639234,0.3502507402495618,3.5871474345185432,0.03397544459729973
2023-08-01,"Denver, CO",1856.0,13648.0,1871.0,13840.0,3005131,39.762,-104.8758,2006.95143,0.6176103471030049,4.541565742059165,0.6226018100375658,4.605456467621544,0.02510984328010113
2023-08-01,"Baltimore, MD",499.0,5475.0,501.0,5536.0,2834316,39.3051,-76.6144,1830.22208,0.17605658649212017,1.9316829880648454,0.17676222411333103,1.953204935511778,0.02481402684504519
2023-08-01,"Birmingham, AL",259.0,2140.0,259.0,2142.0,1184290,33.5279,-86.7971,1389.349749,0.21869643415041926,1.806989842015047,0.21869643415041926,1.8086786175683323,0.042879545611741454
2023-08-01,"Boston, MA",865.0,7844.0,891.0,8047.0,4919179,42.3188,-71.0852,2857.593581,0.17584235092888467,1.5945750296949959,0.1811277857544928,1.6358420785257053,0.05626580532422509
2023-08-01,"Austin, TX",4761.0,24924.0,4791.0,25207.0,2473275,30.3005,-97.7522,1828.866105,1.9249780149801377,10.077326621584742,1.9371076811110775,10.191749805419938,-0.0298032254506001
2023-08-01,"Atlanta, GA",3820.0,28477.0,3852.0,28719.0,6307261,33.7628,-84.422,1893.92685,0.6056511693427623,4.514955065281111,0.6107246869917069,4.5533235425012535,0.0065760730360182595
2023-08-01,"Cleveland, OH",267.0,2283.0,269.0,2303.0,2063132,41.4764,-81.6805,1318.927852,0.12941488959504288,1.106570011031771,0.13038428951710312,1.1162640102523738,0.047578592360269845
2023-08-01,"Columbus, OH",1633.0,8033.0,1661.0,8162.0,2180271,39.9862,-82.9855,1517.268812,0.7489894604844994,3.684404369915483,0.76183190071326,3.743571326683701,0.03750302760280522
2023-08-01,"Dallas, TX",5334.0,45573.0,5362.0,45925.0,8100037,32.7935,-96.7667,1790.285201,0.6585155104847052,5.6262705960478945,0.6619722848179582,5.6697271876659325,0.0019443298148709154
2023-08-01,"Cincinnati, OH",595.0,4317.0,604.0,4402.0,2271479,39.1413,-84.506,1441.253501,0.2619438700511869,1.9005238437159224,0.2659060462368351,1.9379443965803778,0.052690813538242454
2023-08-01,"Buffalo, NY",201.0,896.0,206.0,919.0,1155604,42.9018,-78.8487,1286.323254,0.17393501580126064,0.7753521102384554,0.17826175748785916,0.7952551219968086,0.05907063758431064
2023-08-01,"Charlotte, NC",2212.0,19353.0,2223.0,19504.0,2805115,35.2083,-80.8303,1785.118727,0.7885594708238344,6.899182386461874,0.7924808786805532,6.953012621585924,0.02403385690834159
2023-08-01,"Chicago, IL",1417.0,9760.0,1446.0,9966.0,9262825,41.8375,-87.6866,1953.655226,0.1529770885232097,1.053674230054006,0.1561078828543128,1.0759136656473591,0.058815912485415955
2023-08-01,"Seattle, WA",1751.0,11872.0,1773.0,12039.0,4044837,47.6211,-122.3244,2197.852362,0.4328975432137315,2.9350997333143463,0.4383365757384043,2.976386934751635,0.0029687381841361216
2023-08-01,"Richmond, VA",596.0,5754.0,603.0,5797.0,1349732,37.5295,-77.4756,1566.24375,0.4415691411332027,4.263068520269209,0.44675535587805576,4.2949266965590205,0.02046558560503353
2023-08-01,"Riverside, CA",1461.0,13954.0,1516.0,14465.0,4688053,33.9381,-117.3949,2472.961653,0.311643234408826,2.976502185448842,0.32337518368499674,3.0855026596329007,0.016349227043782832
2023-08-01,"Rochester, NY",158.0,1125.0,164.0,1163.0,1052087,43.168,-77.6162,1395.10453,0.15017769443021348,1.0693032040125958,0.155880644851614,1.1054218900147992,0.04662762781547869
2023-08-01,"Sacramento, CA",1537.0,8683.0,1572.0,8821.0,2420608,38.5677,-121.4685,2236.719835,0.6349644386864788,3.5871153032626513,0.6494236158849347,3.644125773359421,0.008905267148857865
2023-08-01,"Salt Lake City, UT",1036.0,6828.0,1045.0,6964.0,1267864,40.7776,-111.9311,1658.924511,0.8171223411974786,5.385435661869096,0.8242208943545996,5.4927026873544795,0.005092817729446919
2023-08-01,"San Antonio, TX",979.0,12329.0,984.0,12500.0,2703999,29.4632,-98.5238,1490.269538,0.3620563469143295,4.559543106339906,0.3639054600242086,4.622782774697772,-0.0037507555275719806
2023-08-01,"San Diego, CA",2151.0,6797.0,2191.0,6963.0,3269973,32.8313,-117.1222,3018.270391,0.6578035965434578,2.078610435009708,0.6700361134480315,2.1293753801636894,0.038447706727154474
2023-08-01,"San Francisco, CA",444.0,4901.0,454.0,5007.0,4566961,37.7558,-122.4449,3030.724962,0.09722001129416256,1.0731425120556097,0.09940965118817524,1.0963526949321443,-0.001261551779651704
2023-08-01,"San Jose, CA",1275.0,4983.0,1291.0,5032.0,1945767,37.3012,-121.848,3316.169355,0.6552685907408236,2.5609438334600183,0.6634915691344339,2.58612670479045,0.0018186653992258162
2023-08-01,"St. Louis, MO",904.0,5211.0,918.0,5279.0,2796999,38.6359,-90.2451,1336.747785,0.323203547802484,1.8630682384941861,0.32820891248084105,1.8873800097890632,0.0495672699014591
2023-08-01,"Washington, DC",2249.0,16412.0,2287.0,16572.0,6304975,38.9047,-77.0163,2315.57308,0.3567024452912184,2.6030238026320482,0.3627294319168593,2.6284005884242205,0.029121739883555042
2023-08-01,"Virginia Beach, VA",750.0,4374.0,757.0,4412.0,1787169,36.7335,-76.0435,1675.767292,0.4196581297012202,2.4474462124175163,0.42357493891176495,2.4687088909890447,0.043661148973626496
2023-08-01,"Tampa, FL",1689.0,16545.0,1697.0,16896.0,3342963,27.9945,-82.4447,2058.064158,0.5052404109767293,4.94920224962107,0.5076334975888157,5.054198924726358,0.024237526858448044
2023-08-01,"Tucson, AZ",507.0,3440.0,518.0,3518.0,1063162,32.1541,-110.8787,1585.163949,0.47687934670351273,3.235631070335471,0.48722584140516684,3.3089971236744726,0.035807217953609305
2023-08-01,"Urban Honolulu, HI",217.0,1132.0,221.0,1142.0,989408,,,2555.104109,0.2193230699569844,1.1441185031857435,0.22336589152301176,1.1542255571008118,0.029836332684676448
2023-08-01,"Memphis, TN",804.0,2974.0,813.0,2994.0,1335674,35.1087,-89.9663,1450.54363,0.6019432885569382,2.226591219114844,0.608681459697501,2.241564932760539,0.027267620974940288
2023-08-01,"Miami, FL",2916.0,16144.0,2958.0,16444.0,6183199,25.784,-80.2101,2707.454955,0.4716005420495119,2.6109462108529904,0.478393142449402,2.65946478513792,0.025124820385014957
2023-08-01,"Milwaukee, WI",264.0,1364.0,272.0,1388.0,1560424,43.0642,-87.9675,1299.648727,0.16918478567363743,0.8741213926471266,0.17431159736071733,0.8895018277083665,0.04937097409267133
2023-08-01,"Minneapolis, MN",2318.0,12844.0,2350.0,13043.0,3712020,44.9635,-93.2678,1626.563466,0.6244578423607631,3.4601106675071795,0.6330784855685044,3.513720292455321,0.023369029579443756
2023-08-01,"Las Vegas, NV",794.0,8663.0,794.0,8729.0,2336573,36.2333,-115.2654,1748.534992,0.3398139069483384,3.707566594324252,0.3398139069483384,3.735813090367816,-0.017096202198632615
2023-08-01,"Los Angeles, CA",3532.0,21451.0,3592.0,21823.0,12799100,34.1141,-118.4068,2904.062111,0.2759569032197577,1.6759772171480807,0.2806447328327773,1.7050417607488026,0.02088055965005209
2023-08-01,"Louisville, KY",524.0,3944.0,530.0,4021.0,1365557,38.1663,-85.6485,1289.123691,0.3837262011032861,2.8881987350216796,0.3881200125663008,2.9445859821303686,0.04633887375020329
2023-08-01,"Philadelphia, PA",924.0,8577.0,943.0,8774.0,6246160,40.0077,-75.1339,1795.848037,0.14793088873804067,1.3731636717599294,0.15097275766230772,1.4047030495536457,0.028485875899160185
2023-08-01,"Phoenix, AZ",3759.0,28577.0,3788.0,28901.0,5070110,33.5722,-112.0892,1847.231543,0.7414040326541238,5.636366863835302,0.7471238296605005,5.700270802803095,-0.0007638005764635247
2023-08-01,"Pittsburgh, PA",428.0,3659.0,431.0,3694.0,2422725,40.4397,-79.9763,1332.065162,0.17666057848084285,1.5102828426668318,0.17789885356365248,1.524729385299611,0.02696975128083401
2023-08-01,"Portland, OR",914.0,8467.0,934.0,8605.0,2508050,45.5371,-122.65,1821.129018,0.36442654652020495,3.3759295069875,0.37240086920117227,3.4309523334861747,-0.0026955268463152438
2023-08-01,"Providence, RI",129.0,1265.0,129.0,1273.0,1677803,41.823,-71.4187,2041.973977,0.07688626137871968,0.7539621755355068,0.07688626137871968,0.7587303157760475,0.06953066279859388
2023-08-01,"Raleigh, NC",1558.0,14002.0,1565.0,14107.0,1509231,35.8324,-78.6429,1786.139956,1.0323138074953404,9.277572485590344,1.036951931149042,9.347144340395872,0.011738413513784796
2023-08-01,"Nashville, TN",2830.0,18285.0,2881.0,18510.0,2102573,36.1715,-86.7842,1875.800455,1.3459699140053638,8.696487589253739,1.3702259089220683,8.803499331533315,0.003957599039099202
2023-08-01,"New Orleans, LA",373.0,2489.0,376.0,2505.0,962165,30.0687,-89.9288,1578.634005,0.3876673959248154,2.5868743926457523,0.3907853642566504,2.603503557082205,0.02072028867411868
2023-08-01,"New York, NY",4372.0,29666.0,4492.0,30405.0,19498249,40.6943,-73.9249,3293.818173,0.22422526248382613,1.5214699535327505,0.23037966127112233,1.5593707927311833,0.035594087321354495
2023-08-01,"Oklahoma City, OK",755.0,4578.0,759.0,4603.0,1477926,35.4676,-97.5136,1322.425677,0.5108510168980044,3.0975840468331977,0.5135575123517686,3.114499643419224,0.026019649472887707
2023-08-01,"Orlando, FL",2230.0,18466.0,2238.0,18609.0,2817933,28.4773,-81.337,2043.679259,0.7913601920272767,6.55303018205188,0.7941991523574194,6.60377659795318,0.00886382376266548
2023-09-01,"Grand Rapids, MI",358.0,2858.0,365.0,2892.0,1162950,42.9619,-85.6562,1543.343677,0.3078378262178082,2.4575433165656304,0.31385700159078206,2.486779311234361,0.04444660305822867
2023-09-01,"Detroit, MI",537.0,4731.0,541.0,4802.0,4342304,42.3834,-83.1024,1415.410052,0.12366706706854241,1.0895137696485553,0.12458823702808462,1.1058645364304296,0.023980851355493105
2023-09-01,"Jacksonville, FL",1998.0,16423.0,2020.0,16577.0,1713240,30.3322,-81.6749,1725.950467,1.1662113889472578,9.5859307510915,1.1790525553921225,9.675818916205552,0.014884251537196969
2023-09-01,"Kansas City, MO",440.0,5346.0,446.0,5394.0,2221343,39.1238,-94.5541,1398.027172,0.19807836970697457,2.4066521919397412,0.20077943838479695,2.42826074136232,0.04310308026255005
2023-09-01,"Hartford, CT",170.0,1313.0,177.0,1371.0,1151543,41.7661,-72.6834,1786.673476,0.14762800868052692,1.140209267044305,0.15370680903796036,1.1905764700058965,0.07645596667219712
2023-09-01,"Houston, TX",5174.0,54284.0,5218.0,54720.0,7510253,29.786,-95.3885,1681.516326,0.688924860454102,7.227985528583392,0.6947835179454008,7.286039498269899,0.024073578319951938
2023-09-01,"Indianapolis, IN",1099.0,8810.0,1107.0,8909.0,2138468,39.7771,-86.1458,1486.95647,0.5139193104596375,4.119771724430761,0.5176603063501535,4.166066548575896,0.0360973469895054
2023-09-01,"Denver, CO",1104.0,14710.0,1119.0,14916.0,3005131,39.762,-104.8758,2003.744292,0.36737167198368387,4.894961317826078,0.37236313491824485,4.963510742127381,0.026973011614626063
2023-09-01,"Baltimore, MD",387.0,5770.0,390.0,5834.0,2834316,39.3051,-76.6144,1830.862379,0.13654087970430961,2.0357645371934536,0.13759933613612596,2.058344941072202,0.02873958233398044
2023-09-01,"Birmingham, AL",207.0,2347.0,207.0,2349.0,1184290,33.5279,-86.7971,1389.064161,0.1747882697650069,1.981778111780054,0.1747882697650069,1.983466887333339,0.04392088846613729
2023-09-01,"Boston, MA",725.0,8201.0,749.0,8403.0,4919179,42.3188,-71.0852,2856.548352,0.1473823172525334,1.6671481155696917,0.15226118016847934,1.7082118784455698,0.050967151520115994
2023-09-01,"Austin, TX",3121.0,29009.0,3140.0,29325.0,2473275,30.3005,-97.7522,1811.723511,1.2618895998220983,11.72898282641437,1.2695717217050269,11.856748642993601,-0.03419268663932018
2023-09-01,"Atlanta, GA",2534.0,30963.0,2595.0,31265.0,6307261,33.7628,-84.422,1892.248609,0.4017591788258009,4.909103967633494,0.4114305718441016,4.956985290445409,0.0040437909990056475
2023-09-01,"Cleveland, OH",221.0,2493.0,223.0,2515.0,2063132,41.4764,-81.6805,1320.205233,0.10711869138765721,1.208357002848097,0.10808809130971746,1.2190204019907596,0.04451270814023767
2023-09-01,"Columbus, OH",1271.0,8962.0,1296.0,9108.0,2180271,39.9862,-82.9855,1518.648528,0.5829550546698093,4.110498190362574,0.5944215191597741,4.177462342983969,0.03828313794279481
2023-09-01,"Dallas, TX",4509.0,50663.0,4533.0,51026.0,8100037,32.7935,-96.7667,1785.980979,0.5566641238799279,6.2546627873428235,0.5596270733084305,6.299477397448925,0.0018503941919962852
2023-09-01,"Cincinnati, OH",412.0,4811.0,417.0,4901.0,2271479,39.1413,-84.506,1444.722142,0.18137962094300675,2.1180032921281686,0.18358082993503352,2.1576250539846504,0.053082863805064884
2023-09-01,"Buffalo, NY",133.0,1029.0,140.0,1059.0,1155604,42.9018,-78.8487,1287.452311,0.11509132886352072,0.8904434391019761,0.12114876722475866,0.9164038892215672,0.057850554518809494
2023-09-01,"Charlotte, NC",3105.0,22543.0,3131.0,22720.0,2805115,35.2083,-80.8303,1781.394965,1.1069064904647403,8.036390664910352,1.1161752726715304,8.099489682241192,0.023304389542014192
2023-09-01,"Chicago, IL",1330.0,11336.0,1366.0,11594.0,9262825,41.8375,-87.6866,1950.495271,0.14358470552990044,1.2238167081856777,0.14747120883747666,1.2516699818899741,0.056382545473395496
2023-09-01,"Seattle, WA",1271.0,12965.0,1300.0,13149.0,4044837,47.6211,-122.3244,2195.269882,0.31422774267541564,3.2053207582901364,0.3213973764579388,3.250810848496491,0.00615785257919832
2023-09-01,"St. Louis, MO",662.0,5845.0,678.0,5930.0,2796999,38.6359,-90.2451,1338.384331,0.23668224407659783,2.08973975321407,0.24240266085186302,2.1201294673326663,0.05384004833207667
2023-09-01,"Richmond, VA",1205.0,6959.0,1218.0,7015.0,1349732,37.5295,-77.4756,1568.472402,0.8927698239354184,5.155838344204627,0.9024013656044311,5.197328062163452,0.020721977368790556
2023-09-01,"Riverside, CA",1750.0,15705.0,1810.0,16277.0,4688053,33.9381,-117.3949,2476.2379,0.37328929515088677,3.3500047887683864,0.3860877852703457,3.472017061240562,0.016278786149553692
2023-09-01,"Rochester, NY",102.0,1228.0,104.0,1268.0,1052087,43.168,-77.6162,1399.822213,0.0969501571638087,1.1672038529133049,0.09885114063760886,1.2052235223893082,0.055743078543986524
2023-09-01,"Sacramento, CA",702.0,9384.0,702.0,9522.0,2420608,38.5677,-121.4685,2243.712346,0.2900097826661731,3.8767119665802974,0.2900097826661731,3.9337224366770664,0.013011974888760935
2023-09-01,"Salt Lake City, UT",527.0,7327.0,540.0,7475.0,1267864,40.7776,-111.9311,1654.601575,0.41565972375586024,5.779010998025025,0.4259131894272572,5.895742761053236,0.002079635460515261
2023-09-01,"San Antonio, TX",1157.0,13486.0,1198.0,13698.0,2703999,29.4632,-98.5238,1486.24656,0.4278847736260258,4.9874278799659315,0.4430475011270344,5.065830275824806,-0.004901699861481923
2023-09-01,"San Diego, CA",1072.0,7922.0,1103.0,8119.0,3269973,32.8313,-117.1222,3015.667963,0.32783145304257866,2.422649972950847,0.33731165364362337,2.4828951187058728,0.03532997405464422
2023-09-01,"San Francisco, CA",546.0,5398.0,557.0,5513.0,4566961,37.7558,-122.4449,3021.644552,0.1195543382130918,1.1819676147880396,0.12196294209650575,1.2071484735691853,-0.0030468206432715528
2023-09-01,"San Jose, CA",270.0,5185.0,275.0,5233.0,1945767,37.3012,-121.848,3306.656926,0.1387627603921744,2.664758935679349,0.14133244114017762,2.68942787086018,5.52697496372101e-05
2023-09-01,"Washington, DC",1475.0,18044.0,1489.0,18209.0,6304975,38.9047,-77.0163,2319.08745,0.23394224402158612,2.8618670177122034,0.23616271277840117,2.8880368280603808,0.030520945047628478
2023-09-01,"Virginia Beach, VA",272.0,4636.0,275.0,4681.0,1787169,36.7335,-76.0435,1689.33346,0.1521960150383092,2.5940467857264755,0.15387464755711408,2.619226273508549,0.042330657262689364
2023-09-01,"Tampa, FL",1630.0,18628.0,1657.0,19014.0,3342963,27.9945,-82.4447,2059.328983,0.48759139721259254,5.572302176243052,0.4956680645283839,5.687768605276218,0.027181017917253802
2023-09-01,"Tucson, AZ",445.0,3885.0,453.0,3971.0,1063162,32.1541,-110.8787,1586.838193,0.4185627402032804,3.6541938105387515,0.42608746362266525,3.735084587297138,0.03607461516175303
2023-09-01,"Urban Honolulu, HI",171.0,1303.0,174.0,1316.0,989408,,,2573.396543,0.17283062194766974,1.3169491251334131,0.17586273812219022,1.330088295223002,0.03513409321802974
2023-09-01,"Memphis, TN",244.0,3156.0,244.0,3174.0,1335674,35.1087,-89.9663,1441.151842,0.18267930647747876,2.3628520132906683,0.18267930647747876,2.376328355571794,0.021446898651614754
2023-09-01,"Miami, FL",1264.0,18020.0,1296.0,18352.0,6183199,25.784,-80.2101,2714.184944,0.20442492632050172,2.9143490287147475,0.2096002409108942,2.9680429175900698,0.024145781958940793
2023-09-01,"Milwaukee, WI",268.0,1659.0,271.0,1686.0,1560424,43.0642,-87.9675,1307.232545,0.17174819151717738,1.0631725736081987,0.17367074589983236,1.0804755630520935,0.052976764625121575
2023-09-01,"Minneapolis, MN",1215.0,14020.0,1234.0,14236.0,3712020,44.9635,-93.2678,1622.372429,0.3273150467939289,3.7769193053916736,0.33243355369852534,3.8351086470439273,0.022332784880029877
2023-09-01,"Las Vegas, NV",956.0,9619.0,957.0,9686.0,2336573,36.2333,-115.2654,1745.592944,0.4091462154189062,4.116712809743158,0.40957419263168754,4.145387282999503,-0.00943657287756594
2023-09-01,"Los Angeles, CA",1870.0,24165.0,1909.0,24579.0,12799100,34.1141,-118.4068,2908.236451,0.1461040229391129,1.8880233766436703,0.1491511121875757,1.920369400973506,0.02027037795809039
2023-09-01,"Louisville, KY",920.0,4865.0,939.0,4961.0,1365557,38.1663,-85.6485,1294.878639,0.6737177576622579,3.56264879459444,0.6876314939618046,3.6329497780026756,0.0435936016129721
2023-09-01,"Philadelphia, PA",1066.0,9841.0,1086.0,10063.0,6246160,40.0077,-75.1339,1804.880812,0.17066485648782612,1.575528004405907,0.17386682377652832,1.6110698413105011,0.03307211987253211
2023-09-01,"Phoenix, AZ",4758.0,33337.0,4823.0,33726.0,5070110,33.5722,-112.0892,1844.900524,0.9384411778048208,6.5752025103991825,0.9512614124742855,6.651926684036441,0.0018136895263183295
2023-09-01,"Pittsburgh, PA",650.0,4310.0,657.0,4352.0,2422725,40.4397,-79.9763,1335.133696,0.26829293460875664,1.778988535636525,0.27118224313531253,1.79632438679586,0.0300143068470049
2023-09-01,"Portland, OR",628.0,9129.0,638.0,9276.0,2508050,45.5371,-122.65,1816.976275,0.25039373218237276,3.6398795877275174,0.2543808935228564,3.698490859432627,-0.005478083792329724
2023-09-01,"Providence, RI",128.0,1401.0,129.0,1410.0,1677803,41.823,-71.4187,2044.307169,0.07629024384865207,0.8350205596246997,0.07688626137871968,0.840384717395308,0.07487295857738019
2023-09-01,"Raleigh, NC",1048.0,14682.0,1056.0,14792.0,1509231,35.8324,-78.6429,1781.721043,0.694393369868496,9.728133069092802,0.6996940826155837,9.801017869365259,0.009285295224312762
2023-09-01,"Nashville, TN",1220.0,19450.0,1233.0,19675.0,2102573,36.1715,-86.7842,1870.132698,0.5802414470270473,9.250570610390222,0.5864243476920896,9.357582352669802,0.0049645773913700175
2023-09-01,"New Orleans, LA",460.0,2498.0,464.0,2517.0,962165,30.0687,-89.9288,1582.057428,0.4780884775480297,2.596228297641257,0.48224576865714297,2.615975430409545,0.022419379975279208
2023-09-01,"New York, NY",1954.0,31584.0,2050.0,32404.0,19498249,40.6943,-73.9249,3292.881345,0.10021412691980701,1.6198377608163688,0.10513764594964399,1.6618928191962263,0.03435288718145579
2023-09-01,"Oklahoma City, OK",511.0,5079.0,511.0,5104.0,1477926,35.4676,-97.5136,1326.512937,0.3457547942183844,3.4365726024171708,0.3457547942183844,3.453488199003198,0.03017766016707446
2023-09-01,"Orlando, FL",2368.0,20867.0,2376.0,21017.0,2817933,28.4773,-81.337,2037.81086,0.8403322577222383,7.405073151135957,0.8431712180523809,7.458303657326132,0.008789289491792474
2023-10-01,"Detroit, MI",497.0,5226.0,505.0,5304.0,4342304,42.3834,-83.1024,1415.592491,0.11445536747312027,1.2035085521419042,0.1162977073922047,1.2214713663529775,0.02945968992083503
2023-10-01,"Grand Rapids, MI",330.0,3242.0,335.0,3285.0,1162950,42.9619,-85.6562,1541.901139,0.28376112472591253,2.787738079883056,0.28806053570660817,2.8247130143170383,0.04640722773942452
2023-10-01,"Jacksonville, FL",1248.0,17675.0,1252.0,17833.0,1713240,30.3322,-81.6749,1715.656229,0.7284443510541431,10.31670985968107,0.730779108589573,10.408932782330556,0.007789903659817243
2023-10-01,"Kansas City, MO",373.0,5719.0,373.0,5767.0,2221343,39.1238,-94.5541,1401.526171,0.16791643613795798,2.574568628077699,0.16791643613795798,2.596177177500278,0.04897372965042712
2023-10-01,"Hartford, CT",247.0,1599.0,256.0,1671.0,1151543,41.7661,-72.6834,1787.767601,0.21449481261229497,1.388571681648015,0.2223104130718523,1.4510964853244734,0.07158507110153334
2023-10-01,"Houston, TX",5453.0,59997.0,5494.0,60501.0,7510253,29.786,-95.3885,1676.705338,0.7260740750012017,7.988678943305905,0.7315332785726393,8.055787201842602,0.024212386816568676
2023-10-01,"Indianapolis, IN",1870.0,10643.0,1894.0,10766.0,2138468,39.7771,-86.1458,1487.913364,0.8744577894081184,4.976927407845243,0.8856807770796664,5.034445219661926,0.04077691077691825
2023-10-01,"Denver, CO",1505.0,15966.0,1521.0,16186.0,3005131,39.762,-104.8758,1996.994314,0.5008101144342791,5.312913147546646,0.5061343415644776,5.386121270586873,0.028470896877292873
