name,fips,lat,lng,pop_2023,date,zori,zori_1yc,zori_5yc
"Augusta County, VA",51015,38.127146,-79.03105,78247,2025-02-28,1591.25,,
"White County, AR",5145,35.239408,-91.773595,78452,2025-02-28,1029.861111111111,0.08121836686822359,
"Anderson County, TN",47001,36.081238,-84.178765,80234,2025-02-28,1596.7777777777776,0.12722338895379526,
"Cayuga County, NY",36011,42.938915,-76.560652,74485,2025-02-28,1357.7777777777776,,
"Walker County, TX",48471,30.725832,-95.538696,81268,2025-02-28,1368.607142857143,0.0713120628285775,
"Cheshire County, NH",33005,42.897949,-72.260597,77703,2025-02-28,1630.8333333333333,0.037349295698578144,
"Valencia County, NM",35061,34.755709,-106.722815,79141,2025-02-28,1873.5833333333333,0.15986884790754718,
"Erie County, OH",39043,41.40534,-82.62729,74035,2025-02-28,1666.0833333333337,,
"Hancock County, OH",39063,41.038819,-83.642078,74704,2025-02-28,1202.611111111111,0.07644683083495507,
"Chatham County, NC",37037,35.756012,-79.208387,81624,2025-02-28,1939.777777777778,0.05117195432132604,
"Vermilion County, IL",17183,40.151056,-87.655499,71652,2025-02-28,760.435606060606,0.12494808180502814,
"Raleigh County, WV",54081,37.77054,-81.200033,72356,2025-02-28,1114.2777777777776,,
"Grays Harbor County, WA",53027,46.991256,-123.767517,77290,2025-02-28,1328.846560846561,0.027973885940746346,
"Wood County, WI",55141,44.478457,-89.962546,73939,2025-02-28,1347.5,,
"Jackson County, GA",13157,34.129495,-83.599045,88615,2025-02-28,1889.0921855921856,0.001337245241196383,
"Lonoke County, AR",5085,34.916983,-91.973917,75944,2025-02-28,1255.3306878306878,0.02615325638385957,0.36567462078537116
"Lauderdale County, MS",28075,32.401267,-88.692876,70527,2025-02-28,1236.2,,
"Walton County, FL",12131,30.543793,-86.19019,86354,2025-02-28,2005.2991028295376,0.036526611719515545,0.4193666283760573
"Kauai County, HI",15007,22.019834,-159.438951,73851,2025-02-28,4200.0,,
"Putnam County, FL",12107,29.60923,-81.721195,75955,2025-02-28,1293.3333333333333,0.07604096198574539,
"Grand Forks County, ND",38035,47.904107,-97.114067,72708,2025-02-28,1136.252222222222,0.08323259639888536,0.22855259435226571
"Lea County, NM",35025,32.75172,-103.190527,72101,2025-02-28,1119.7777777777778,,
"Riley County, KS",20161,39.190165,-96.632706,71402,2025-02-28,1052.606746911625,0.051464668276029135,0.18880895072349535
"Fauquier County, VA",51061,38.695515,-77.774094,75165,2025-02-28,2400.0,,
"Christian County, KY",21047,36.80904,-87.477832,72032,2025-02-28,1186.951388888889,0.034866623457811,0.46522486898399595
"Broomfield County, CO",8014,39.939871,-105.058131,76860,2025-02-28,2047.52834571918,0.007297480367706832,0.23016589876548155
"Pottawatomie County, OK",40125,35.321377,-96.952883,73791,2025-02-28,1025.7936507936508,0.04498823500910598,
"Robertson County, TN",47147,36.48456,-86.830273,76776,2025-02-28,1849.0833333333333,0.04887818133773214,
"Creek County, OK",40037,35.9754,-96.226043,73332,2025-02-28,1107.5,0.08090723072485284,
"York County, VA",51199,37.174598,-76.495318,70952,2025-02-28,1987.3219696969695,0.04413428018250909,0.40343280038451623
"Morgan County, IN",18109,39.512934,-86.399124,73227,2025-02-28,1325.0,,
"Tooele County, UT",49045,40.568237,-112.363002,82051,2025-02-28,1584.4444444444443,0.05409835413540498,
"Iberia Parish, LA",22045,29.994242,-91.80964,67659,2025-02-28,1227.5,,
"Portage County, WI",55097,44.498026,-89.526076,71024,2025-02-28,1348.211111111111,0.053068504537169936,
"Lewis and Clark County, MT",30049,46.646621,-112.019644,75011,2025-02-28,1523.75,0.10765574597886629,
"Greene County, TN",47059,36.17748,-82.832594,72577,2025-02-28,1325.0,,
"Boone County, IN",18011,40.004643,-86.383249,76120,2025-02-28,1902.5370370370372,0.03530978935075901,0.3620070875146175
"Ward County, ND",38101,48.251003,-101.324255,68332,2025-02-28,946.262271062271,0.054247792199045186,
"Troup County, GA",13285,33.038124,-85.029721,70742,2025-02-28,1259.7126984126985,0.0906731711532347,
"Greenwood County, SC",45047,34.205171,-82.147907,69460,2025-02-28,899.1666666666666,0.21530134476371798,
"Columbia County, FL",12023,30.122022,-82.664496,73063,2025-02-28,1478.3333333333333,0.07235002425592318,
"Klamath County, OR",41035,42.285893,-121.726802,70003,2025-02-28,1204.513888888889,0.08306141937784384,
"Allegany County, MD",24001,39.628458,-78.820665,67273,2025-02-28,973.968253968254,0.043741424025385056,
"Blue Earth County, MN",27013,44.133623,-93.994417,70006,2025-02-28,1513.392857142857,0.07690557534027764,
"San Patricio County, TX",48409,27.942669,-97.39104,70660,2025-02-28,1851.875,,
"Madison County, NY",36053,42.98686,-75.719961,66921,2025-02-28,1186.75,,
"Wise County, TX",48497,33.161791,-97.629879,78097,2025-02-28,1949.977777777778,0.058247959623840107,
"Carteret County, NC",37031,34.744126,-76.818665,69615,2025-02-28,1951.1805555555552,0.06705147177216908,
"Walker County, GA",13295,34.838709,-85.293092,69489,2025-02-28,1572.6222222222225,0.022971836752053276,
"Lake County, CA",6033,38.976233,-122.732922,67878,2025-02-28,1754.1666666666667,0.09519172854079772,
"Franklin County, NC",37069,36.044193,-78.354026,77001,2025-02-28,1793.436507936508,0.01415875032012548,
"Catoosa County, GA",13047,34.928524,-85.172189,68910,2025-02-28,1546.8333333333333,0.03870122830622513,
"Butler County, KS",20015,37.725409,-96.99849,68632,2025-02-28,1142.5238095238094,-0.008533862421161054,
"Otero County, NM",35035,32.778517,-106.000317,68835,2025-02-28,1483.4785714285715,0.046192194997809466,
"Williamson County, IL",17199,37.754392,-88.976636,66706,2025-02-28,990.5555555555557,0.08290605013228092,
"Laurens County, SC",45059,34.509505,-82.032019,68873,2025-02-28,1163.7222222222224,-0.018168105026488135,
"Belmont County, OH",39013,40.042452,-80.892944,64918,2025-02-28,842.0,,
"Muskogee County, OK",40101,35.71185,-95.366561,66677,2025-02-28,958.3333333333334,0.16219227874040731,
"Rice County, MN",27131,44.372673,-93.26165,67948,2025-02-28,1606.9444444444443,,
"Spalding County, GA",13255,33.258944,-84.271569,69946,2025-02-28,1394.3636363636365,0.04999478623790243,
"Wayne County, IN",18177,39.843304,-84.948672,66127,2025-02-28,842.2222222222222,0.08625797930222223,
"Montcalm County, MI",26117,43.283564,-85.172737,68154,2025-02-28,1200.0,,
"Marquette County, MI",26103,46.486717,-87.492759,66999,2025-02-28,1294.89898989899,0.07068311113944326,
"Harrison County, WV",54033,39.287852,-80.338827,64639,2025-02-28,1069.4444444444446,0.02046957056993981,
"Crow Wing County, MN",27035,46.430863,-94.162322,68304,2025-02-28,1100.0,,
"Adams County, IL",17001,39.943853,-91.327397,64441,2025-02-28,891.6666666666666,,
"Chippewa County, WI",55017,44.984928,-91.328087,66970,2025-02-28,1068.3333333333333,0.08611098456776278,
"Isabella County, MI",26073,43.608534,-84.80345,64118,2025-02-28,870.9523809523811,0.009160168437151617,
"Jefferson County, OH",39081,40.365484,-80.692361,64026,2025-02-28,803.3333333333334,0.15626406027234774,
"Tehama County, CA",6103,40.114795,-122.219057,64896,2025-02-28,1530.5555555555557,,
"Sauk County, WI",55111,43.449264,-89.868041,65920,2025-02-28,1165.0,0.057699353322546054,
"Walker County, AL",1127,33.834217,-87.250515,64728,2025-02-28,1375.3333333333333,0.019310308327074255,
"Clay County, MN",27027,46.855003,-96.673903,66258,2025-02-28,1415.857142857143,0.09627449740814886,
"Columbia County, PA",42037,41.038653,-76.389553,65439,2025-02-28,1106.0555555555554,0.1989270608923579,
"Kershaw County, SC",45055,34.257249,-80.650865,69905,2025-02-28,1853.75,,
"Mason County, WA",53045,47.288559,-123.034441,68389,2025-02-28,1699.1944444444443,,
"Nacogdoches County, TX",48347,31.625667,-94.644584,65375,2025-02-28,1095.1666666666667,0.011456697996305554,
"Carbon County, PA",42025,40.871955,-75.708895,65458,2025-02-28,1206.9444444444443,0.053882183825198604,
"Salem County, NJ",34033,39.627242,-75.378171,65338,2025-02-28,2050.0,,
"Pulaski County, KY",21199,37.092197,-84.614379,66191,2025-02-28,1037.0,,
"Coos County, OR",41011,43.305461,-124.232445,64212,2025-02-28,1621.25,,
"Rutherford County, NC",37161,35.350767,-81.897864,65507,2025-02-28,950.0,,
"Liberty County, GA",13179,31.828772,-81.5777,69210,2025-02-28,1633.8343173672204,0.0617337104554494,0.6117058421674308
"Hamblen County, TN",47063,36.215549,-83.297502,66216,2025-02-28,1524.4444444444443,,
"Lamar County, MS",28073,31.273921,-89.439932,66217,2025-02-28,1373.8397435897434,0.07191005772886117,
"Warrick County, IN",18173,38.011051,-87.355616,65867,2025-02-28,1608.6666666666667,,
"Belknap County, NH",33001,43.518179,-71.439516,65027,2025-02-28,1815.5555555555557,,
"Effingham County, GA",13103,32.287329,-81.299809,71541,2025-02-28,2027.8333333333333,0.06598184374664928,
"San Benito County, CA",6069,36.843074,-121.402614,68175,2025-02-28,2722.2222222222226,0.04464643585827033,
"Lincoln County, SD",46083,43.441142,-96.744487,73238,2025-02-28,1217.079365079365,0.02523186146893952,0.32226545099671355
"Georgetown County, SC",45043,33.457552,-79.250947,65731,2025-02-28,2173.8333333333335,,
"Athens County, OH",39009,39.342729,-82.09958,62706,2025-02-28,1029.7222222222224,0.08152198223433937,
"Lee County, NC",37105,35.453843,-79.173582,67059,2025-02-28,1626.111111111111,-0.003025632375288745,
"Garfield County, OK",40047,36.398481,-97.885455,62023,2025-02-28,1218.065476190476,0.08574900306011335,
"Walla Walla County, WA",53071,46.077907,-118.391181,61568,2025-02-28,1614.4126984126983,0.04295484072223954,
"Stanly County, NC",37167,35.320568,-80.251909,65699,2025-02-28,1681.8333333333333,,
"Reno County, KS",20155,38.051646,-97.931942,61497,2025-02-28,770.5952380952381,0.0454991399161504,0.31709743790946576
"Barry County, MI",26015,42.618511,-85.349392,63808,2025-02-28,1624.5,,
"Union County, OH",39159,40.241874,-83.334873,69637,2025-02-28,1656.6666666666667,0.026826376375882477,
"Haywood County, NC",37087,35.518934,-82.943122,62969,2025-02-28,1862.0833333333333,0.0785884114625457,
"Columbia County, NY",36021,42.274439,-73.680411,60470,2025-02-28,2133.1349206349205,0.0867630358099356,
"Garfield County, CO",8045,39.507103,-107.549019,62707,2025-02-28,2535.4761904761904,0.045929753949053964,
"Eddy County, NM",35015,32.538156,-104.288595,60275,2025-02-28,2016.6666666666667,0.005396095736169171,
"Tipton County, TN",47167,35.47587,-89.750299,62015,2025-02-28,1585.0,,
"Cumberland County, TN",47035,35.955637,-85.017779,64760,2025-02-28,1825.0,,
"Hood County, TX",48221,32.434349,-97.76226,67774,2025-02-28,1668.3037037037036,0.03764376776442635,0.3612670466603727
"Bradford County, PA",42015,41.833895,-76.527899,59695,2025-02-28,900.0,,
"Pender County, NC",37141,34.453784,-77.806662,68521,2025-02-28,2021.8703703703704,0.02990974848227279,
"Washington County, OH",39167,39.409803,-81.517688,58577,2025-02-28,1254.2222222222224,,
"Otsego County, NY",36077,42.564145,-75.060236,60126,2025-02-28,1423.1666666666667,,
"Lowndes County, MS",28087,33.520258,-88.389424,57283,2025-02-28,1415.0555555555557,0.08632669178430086,
"Blount County, AL",1009,33.954604,-86.592667,59816,2025-02-28,1475.0,,
"Russell County, AL",1113,32.414904,-85.054594,58744,2025-02-28,1357.638888888889,0.049603996487259217,
"Lincoln County, MO",29113,38.996776,-90.929751,64699,2025-02-28,1162.5,,
"Pickaway County, OH",39129,39.671077,-82.992679,61086,2025-02-28,1372.4444444444446,0.10285241762838604,
"Pike County, PA",42103,41.302389,-74.983463,61247,2025-02-28,2075.0,,
"Autauga County, AL",1001,32.500194,-86.487813,60342,2025-02-28,1902.6222222222225,0.03882425467522688,
"Lyon County, NV",32019,39.355756,-119.327152,62583,2025-02-28,1823.5317460317465,0.05839259411998188,
"Carson City, NV",32510,39.166096,-119.75408,58036,2025-02-28,1747.8690476190477,0.02919742521420554,
"Vermilion Parish, LA",22113,29.998731,-92.161801,56992,2025-02-28,2000.0,,
"Maverick County, TX",48323,28.706412,-100.478172,57762,2025-02-28,1625.8333333333333,,
"Jefferson County, WV",54037,39.313836,-77.847631,59787,2025-02-28,1883.9416666666664,0.05643243752316307,
"Windsor County, VT",50027,43.547294,-72.490571,58101,2025-02-28,1437.0833333333333,,
"Coffee County, TN",47031,35.454229,-86.124582,60633,2025-02-28,1313.3333333333333,0.05988148548803207,
"Box Elder County, UT",49003,41.592632,-112.09841,62684,2025-02-28,1463.888888888889,0.003914316016014885,
"Hawkins County, TN",47073,36.463,-82.874023,58600,2025-02-28,1338.8333333333333,,
"Carter County, TN",47019,36.31899,-82.203404,57022,2025-02-28,1033.9583333333333,,
"Scott County, KY",21209,38.230636,-84.568282,60168,2025-02-28,1535.7666666666669,0.07733449321787078,
"Cherokee County, SC",45021,35.080959,-81.648305,56714,2025-02-28,1155.8333333333333,0.047726403207444035,
"Hardin County, TX",48199,30.29938,-94.25717,58261,2025-02-28,1300.0,,
"Colbert County, AL",1033,34.724339,-87.681892,58361,2025-02-28,875.2777777777778,0.09056976593570343,
"Taney County, MO",29213,36.657085,-93.195143,56775,2025-02-28,1218.611111111111,0.01487387842940846,
"Iron County, UT",49021,37.708874,-113.076161,64211,2025-02-28,1346.1616161616162,-0.032537528816550254,
"Lafayette County, MS",28071,34.359415,-89.52675,58467,2025-02-28,2102.166666666667,0.1684599213812339,
"Eagle County, CO",8037,39.600516,-106.733421,54381,2025-02-28,3645.5,0.09053211552194673,
"La Plata County, CO",8067,37.266021,-107.803947,56407,2025-02-28,1997.0993265993263,0.04158816797527409,
"Campbell County, VA",51031,37.261518,-79.169047,55270,2025-02-28,1307.0833333333333,0.06638260485997538,
"Waller County, TX",48473,29.996824,-95.953615,63553,2025-02-28,2157.652777777778,0.08918302105780906,
"Saline County, KS",20169,38.814764,-97.605554,53098,2025-02-28,990.2777777777778,0.028214178687751,
"Loudon County, TN",47105,35.760641,-84.284282,60591,2025-02-28,1930.1666666666667,0.0627822224447363,
"Camden County, GA",13039,30.812543,-81.631375,58118,2025-02-28,1562.2666666666669,0.05031283602943781,
"Watauga County, NC",37189,36.218213,-81.686035,54748,2025-02-28,1884.690476190476,0.060524404820400335,
"Dickson County, TN",47043,36.104233,-87.343938,56729,2025-02-28,1766.6666666666667,,
"Johnson County, MO",29101,38.758577,-93.770288,54962,2025-02-28,1051.1520146520147,0.04556000667782345,0.3461166665566826
"Jackson County, IL",17077,37.750199,-89.277101,52141,2025-02-28,647.0238095238095,0.04536312287390065,
"Fulton County, NY",36035,43.058597,-74.329857,52234,2025-02-28,1000.0,,
"Pulaski County, MO",29169,37.822042,-92.175732,53812,2025-02-28,966.275641025641,0.08349279053851832,
"Elko County, NV",32007,40.856303,-115.534273,54293,2025-02-28,1424.4444444444443,,
"Roane County, TN",47145,35.881148,-84.52216,56096,2025-02-28,1475.0,,
"McMinn County, TN",47107,35.426045,-84.598722,55678,2025-02-28,1223.3333333333333,0.03251765143871732,
"Coffee County, AL",1031,31.353217,-85.899556,55643,2025-02-28,1439.388888888889,0.0433213909704131,0.5086051499735145
"Jessamine County, KY",21113,37.886869,-84.585371,55017,2025-02-28,1294.2777777777776,0.07772123555654287,
"Ashland County, OH",39005,40.854406,-82.284305,52190,2025-02-28,904.4444444444443,,
"Kerr County, TX",48265,30.040273,-99.159357,53915,2025-02-28,1793.4722222222224,0.011186035458092602,
"Washington County, OK",40147,36.728457,-95.937432,53706,2025-02-28,1175.1190476190477,0.05468418590563018,
"Columbia County, OR",41009,45.889969,-122.929381,53880,2025-02-28,1775.0,0.06355395979979894,
"Saint Charles Parish, LA",22089,29.938265,-90.376212,50620,2025-02-28,1655.0,,
"Worcester County, MD",24047,38.30361,-75.234513,54171,2025-02-28,2083.0555555555557,,
"Hoke County, NC",37093,34.992582,-79.170107,54446,2025-02-28,1665.1150793650795,0.07851958011496962,
"Harrisonburg City, VA",51660,38.4408,-78.868276,51082,2025-02-28,1590.138888888889,0.1466377624202062,
"Navarro County, TX",48349,32.081317,-96.485996,55635,2025-02-28,1241.6555555555556,0.10464322898862388,
"Warren County, IA",19181,41.40685,-93.595647,55205,2025-02-28,1085.5,-0.0038968110133347222,
"Oktibbeha County, MS",28105,33.448413,-88.825442,51203,2025-02-28,1430.6507936507935,0.05558366099347323,
"Franklin County, KY",21073,38.195361,-84.867165,51644,2025-02-28,960.065476190476,0.062157103090138666,0.45006994256779986
"Madison County, ID",16065,43.819187,-111.793855,54547,2025-02-28,1080.888888888889,0.006762126178147643,
"Bristol County, RI",44001,41.712608,-71.284716,50255,2025-02-28,2211.75,0.09264569735122485,0.5906858530081533
"Cherokee County, TX",48073,31.913488,-95.216202,52217,2025-02-28,1325.0,,
"Medina County, TX",48325,29.313933,-98.953359,54797,2025-02-28,1950.0,,
"Nye County, NV",32023,36.414296,-116.125667,55720,2025-02-28,1347.2222222222224,0.06031997520272503,
"Lamar County, TX",48277,33.675491,-95.534041,51127,2025-02-28,1215.0,,
"Winona County, MN",27169,44.023673,-91.718459,49721,2025-02-28,1191.25,0.052057697420546445,
"Lincoln County, OR",41041,44.713731,-124.002001,50821,2025-02-28,2229.1666666666665,,
"Franklin County, VT",50011,44.836315,-72.997625,50994,2025-02-28,1900.0,,
"Edgecombe County, NC",37065,35.902358,-77.656133,48832,2025-02-28,1179.3333333333333,0.0027223515736507498,
"Dale County, AL",1045,31.383858,-85.63771,49871,2025-02-28,1110.2666666666669,0.13695864189981166,
"Wilson County, TX",48493,29.231356,-98.142982,54183,2025-02-28,1225.0,,
"Douglas County, NV",32005,38.957468,-119.756218,49545,2025-02-28,2302.777777777778,0.039210202025437235,
"Fremont County, CO",8043,38.426941,-105.214303,50318,2025-02-28,1407.5,,
"Logan County, OK",40083,35.822271,-97.442909,53029,2025-02-28,1376.5833333333333,0.04086607596044711,
"Henry County, IN",18065,39.928844,-85.403738,48929,2025-02-28,837.5,,
"Curry County, NM",35009,34.421082,-103.213229,47222,2025-02-28,1090.611111111111,0.02001595068785078,
"Burnet County, TX",48053,30.672177,-98.241706,53991,2025-02-28,1617.3555555555556,0.004426504022423394,
"Lincoln Parish, LA",22061,32.54964,-92.645045,47962,2025-02-28,912.3666666666668,0.01292181246593449,
"Shelby County, OH",39149,40.319534,-84.194302,47765,2025-02-28,837.5,,
"Whitman County, WA",53075,46.793601,-117.21808,48012,2025-02-28,1567.814372294372,0.0210410190252468,
"Carter County, OK",40019,34.189514,-97.19745,48596,2025-02-28,1039.5833333333333,,
"Jackson County, FL",12063,30.797248,-85.218988,48622,2025-02-28,1212.5,,
"Greene County, NY",36039,42.298257,-73.978824,47062,2025-02-28,1443.3333333333333,0.0377466630494272,
"Bingham County, ID",16011,43.223106,-112.346259,50395,2025-02-28,1184.1666666666667,,
"Shelby County, KY",21211,38.212966,-85.232221,49515,2025-02-28,1475.0,,
"Goodhue County, MN",27049,44.446353,-92.66657,48035,2025-02-28,1240.8333333333337,,
"Cherokee County, OK",40021,35.902314,-94.995607,48185,2025-02-28,962.7777777777776,,
"Cortland County, NY",36023,42.595471,-76.146202,45752,2025-02-28,1296.022222222222,0.07459242907527219,
"Campbell County, WY",56005,44.257046,-105.495519,47498,2025-02-28,1247.6666666666667,0.07203729014147453,
"Charlottesville City, VA",51540,38.033197,-78.490351,44983,2025-02-28,1969.6160535117056,0.04747987985265456,0.3842122406881021
"Beltrami County, MN",27007,47.585267,-94.86333,46718,2025-02-28,1451.6666666666663,,
"Bryan County, OK",40013,33.980731,-96.386125,48967,2025-02-28,1537.5,,
"Thomas County, GA",13275,30.86927,-83.947978,45649,2025-02-28,1738.3333333333333,,
"Greene County, AR",5055,36.071536,-90.522562,46743,2025-02-28,1095.5555555555554,,
"Calaveras County, CA",6009,38.157342,-120.645222,46565,2025-02-28,2045.0,0.07086417211819729,
"Caldwell County, TX",48055,29.865312,-97.674628,49859,2025-02-28,1746.0,0.029178698234942013,
"Chambers County, TX",48071,29.805419,-94.768972,53876,2025-02-28,2019.7619047619048,0.021716837474485606,
"Dunn County, WI",55033,44.914658,-91.892915,45794,2025-02-28,1056.9444444444446,0.05226088415238461,
"Stephenson County, IL",17177,42.324957,-89.643639,43105,2025-02-28,841.3333333333334,,
"Phelps County, MO",29161,37.943357,-91.747022,45284,2025-02-28,660.6666666666666,0.02503299834686734,
"Barren County, KY",21009,36.995285,-85.932182,45008,2025-02-28,895.0,,
"Kittitas County, WA",53037,47.051833,-120.630456,45508,2025-02-28,1903.75,0.03919122924141849,
"Douglas County, WI",55031,46.628582,-92.01483,44264,2025-02-28,1535.6666666666667,0.12395072127301132,
"Baldwin County, GA",13009,33.085482,-83.243621,43396,2025-02-28,1244.4444444444443,,
"Kendall County, TX",48259,29.831401,-98.717572,50537,2025-02-28,1442.625,-0.0459789929230362,
"Pittsburg County, OK",40121,34.956346,-95.721263,43479,2025-02-28,925.0,,
"Saint Bernard Parish, LA",22087,29.930597,-89.937239,44463,2025-02-28,1371.25,,
"Bryan County, GA",13029,31.958731,-81.353407,49739,2025-02-28,2229.243719243719,0.007092624650413493,0.48956147544237183
"Cerro Gordo County, IA",19033,43.135216,-93.246108,42406,2025-02-28,950.0,,
"Sullivan County, NH",33019,43.370229,-72.256473,43969,2025-02-28,1754.0,0.059327074047172745,
"Jackson County, NC",37099,35.332904,-83.199035,44574,2025-02-28,1344.4444444444443,,
"Stephens County, OK",40137,34.518536,-97.946619,44014,2025-02-28,812.5,,
"Manassas City, VA",51683,38.75274,-77.475101,42696,2025-02-28,2120.1666666666665,0.08835403639595252,
"Vance County, NC",37181,36.332774,-78.402975,42301,2025-02-28,951.0,,
"Douglas County, WA",53017,47.504279,-120.178914,44798,2025-02-28,2034.8,,
"Ohio County, WV",54069,40.078539,-80.672291,41194,2025-02-28,828.1999999999999,0.0451322759820354,
"Danville City, VA",51590,36.591483,-79.409217,41837,2025-02-28,1256.6666666666667,,
"Davie County, NC",37059,35.931411,-80.52037,44599,2025-02-28,2250.0,,
"Franklin County, TN",47051,35.208173,-86.116159,44654,2025-02-28,1800.0,,
"Sweetwater County, WY",56037,41.580564,-109.302521,41249,2025-02-28,1051.1,0.0878461327303337,
"Saint John the Baptist Parish, LA",22095,30.072182,-90.511201,39592,2025-02-28,1575.0,0.07296324693214329,
"Montrose County, CO",8085,38.481301,-107.922349,44156,2025-02-28,1776.6666666666667,0.02429959488897193,
"Erath County, TX",48143,32.21206,-98.225168,44195,2025-02-28,1321.7222222222224,0.07519626910968524,
"Pierce County, WI",55093,44.77335,-92.547747,43026,2025-02-28,1354.1666666666667,,
"Summit County, UT",49043,40.726848,-111.470958,42759,2025-02-28,3553.3954248366013,0.012547327173606293,
"Fayette County, TN",47047,35.201116,-89.479763,44175,2025-02-28,2051.25,0.04711209729538246,
"Cooke County, TX",48097,33.607384,-97.13379,43782,2025-02-28,1528.75,,
"McClain County, OK",40087,35.106328,-97.527577,47072,2025-02-28,1585.4166666666667,0.021694913600713406,
"Benton County, MN",27009,45.634664,-94.10435,41600,2025-02-28,,,
"Oconee County, GA",13219,33.876988,-83.464103,44182,2025-02-28,2330.555555555555,0.05810414363697225,
"Cheatham County, TN",47021,36.272282,-87.063519,42254,2025-02-28,1775.0277777777776,0.010197551987138453,
"Clatsop County, OR",41007,46.098894,-123.841041,41102,2025-02-28,1481.388888888889,0.027882863850703155,
"Isanti County, MN",27059,45.542718,-93.259775,43182,2025-02-28,1513.75,,
"Warren County, VA",51187,38.927717,-78.178302,41843,2025-02-28,1980.8333333333333,,
"Marshall County, IA",19127,42.030436,-92.938199,40014,2025-02-28,1152.5,,
"Amador County, CA",6005,38.395906,-120.778038,41811,2025-02-28,2206.25,,
"Mecosta County, MI",26107,43.650863,-85.382191,41099,2025-02-28,1109.7685185185185,,
"Mower County, MN",27099,43.665401,-92.901937,40058,2025-02-28,883.3333333333334,0.12660062655923277,
"Latah County, ID",16057,46.742589,-116.934836,41301,2025-02-28,1069.0873015873017,0.03716120552283342,
"Fremont County, WY",56013,43.010698,-108.609469,39815,2025-02-28,962.7777777777778,,
"Crawford County, KS",20037,37.438265,-94.729385,38764,2025-02-28,881.1851851851852,0.07557481789866372,
"Williams County, ND",38105,48.198161,-103.581969,39113,2025-02-28,1281.6205128205129,0.054589481853434485,
"Pontotoc County, OK",40123,34.774213,-96.67319,38396,2025-02-28,946.9444444444443,0.04806980602024602,
"Montgomery County, IN",18107,40.034526,-86.90058,38573,2025-02-28,938.2222222222222,0.1389242010582057,
"Clinton County, PA",42035,41.140123,-77.448809,37607,2025-02-28,884.1666666666666,0.03763621649035209,
"Jasper County, IA",19099,41.678059,-93.07144,37919,2025-02-28,834.4444444444443,0.02786838451350171,
"Talbot County, MD",24041,38.7685,-76.098027,37823,2025-02-28,2183.3333333333335,,
"Albany County, WY",56001,41.313442,-105.596073,38257,2025-02-28,1288.1972222222223,0.06284902623418986,
"Dodge County, NE",31053,41.471288,-96.528637,37187,2025-02-28,1217.7777777777776,0.08053715178109488,
"Louisa County, VA",51109,37.982264,-77.971413,41037,2025-02-28,1850.0,,
"Webster County, IA",19187,42.481229,-94.179496,36485,2025-02-28,779.375,,
"Clark County, KY",21049,37.986421,-84.182808,37304,2025-02-28,1196.6666666666663,,
"Sagadahoc County, ME",23023,43.956844,-69.871506,37513,2025-02-28,1597.5,,
"Geary County, KS",20061,39.040483,-96.838824,35047,2025-02-28,965.2272727272726,0.05432595022650322,0.3002235333295422
"Beauregard Parish, LA",22011,30.723548,-93.282544,36827,2025-02-28,1025.0,,
"Matagorda County, TX",48321,28.918149,-95.998903,36359,2025-02-28,733.0,-0.04514034318554505,
"Washington County, TX",48477,30.181502,-96.397834,37007,2025-02-28,1512.2222222222224,,
"Madison County, NE",31119,42.00636,-97.461443,35627,2025-02-28,938.125,,
"Uintah County, UT",49047,40.426449,-109.59027,37747,2025-02-28,1411.25,,
"Fannin County, TX",48147,33.556926,-96.181312,37571,2025-02-28,1415.8333333333337,,
"Silver Bow County, MT",30093,45.98746,-112.525517,36360,2025-02-28,1186.111111111111,0.06483338235884606,
"Lincoln County, NE",31111,41.119294,-100.789525,33365,2025-02-28,984.1666666666666,0.03185558862987503,
"Howard County, TX",48227,32.241408,-101.463071,30554,2025-02-28,1296.875,,
"Brookings County, SD",46011,44.31091,-96.785884,35980,2025-02-28,1151.388888888889,0.05058682111578694,
"Platte County, NE",31141,41.46697,-97.385528,34609,2025-02-28,1670.0,,
"Wasatch County, UT",49051,40.511436,-111.412185,37144,2025-02-28,3582.3333333333335,0.0245139936012857,
"Harvey County, KS",20079,38.046143,-97.385867,33504,2025-02-28,887.3333333333334,0.0950194198919998,
"Miami County, KS",20121,38.595195,-94.83105,35320,2025-02-28,1883.75,,
"Botetourt County, VA",51023,37.446422,-79.853138,34125,2025-02-28,2131.25,,
"Marion County, IA",19125,41.357267,-93.041728,33770,2025-02-28,926.6666666666666,,
"Petersburg City, VA",51730,37.209954,-77.395423,33309,2025-02-28,1239.3444444444444,0.02934409983802344,0.5223832590890898
"Morgan County, IL",17137,39.717059,-90.22838,32140,2025-02-28,900.0,,
"Clinton County, IN",18023,40.297795,-86.513556,32730,2025-02-28,806.25,,
"Transylvania County, NC",37175,35.210116,-82.743077,33549,2025-02-28,1912.5,,
"Morton County, ND",38059,46.82084,-100.987436,33895,2025-02-28,900.0,,
"Stark County, ND",38089,46.883324,-102.784958,33001,2025-02-28,1539.5,,
"Jefferson County, WA",53031,48.010517,-122.820477,33714,2025-02-28,2200.0,,
"Lee County, GA",13177,31.680634,-84.177116,33872,2025-02-28,1565.8333333333333,0.050732771451026615,
"Lyon County, KS",20111,38.416221,-96.17907,32172,2025-02-28,881.388888888889,,
"Polk County, MO",29167,37.602027,-93.404435,32780,2025-02-28,1095.0,,
"Amherst County, VA",51009,37.518911,-79.1035,31396,2025-02-28,1525.0,,
