date,name,total,total_ytd,multi_total,multi_total_ytd,rt,multi_rt,zori,lat,lng,pop_2023,total_pc,total_ytd_pc,multi_total_pc,multi_total_ytd_pc,rt_pc,multi_rt_pc,zori_yoy,state,region,running_total,zori_index,running_total_per_10k
2022-10-01,"Richmond, VA",1019.0,9062.0,750.0,5240.0,11176.0,6376.0,1531.3139853717591,37.5295,-77.4756,1349732.0,0.7549646892864658,6.713925431122623,0.5556658655199699,3.882252180432857,8.280162284068245,4.723900744740438,0.1156911058031882,VA,Southeast,11891.0,130.35343229579723,88.0989707586395
2022-11-01,"Richmond, VA",712.0,9774.0,455.0,5695.0,10771.0,6067.0,1523.1106434664314,37.5295,-77.4756,1349732.0,0.5275121283336247,7.241437559456248,0.3371039584154484,4.219356138848305,7.98010271668746,4.49496640814621,0.1042322575980956,VA,Southeast,12346.0,129.6551210520742,91.47001034279397
2022-12-01,"Richmond, VA",647.0,10407.0,404.0,6087.0,10660.0,6096.0,1520.5985101933106,37.5295,-77.4756,1349732.0,0.4793544199885606,7.710419549955102,0.2993186795600904,4.509784164560076,7.897864168590505,4.516452154946316,0.0944019285649349,VA,Southeast,12750.0,129.44127516699513,94.46319713839488
2023-01-01,"Richmond, VA",1245.0,1245.0,919.0,919.0,11422.0,6845.0,1512.9141894323047,37.5295,-77.4756,1349732.0,0.92240533676315,0.92240533676315,0.6808759072171364,0.6808759072171364,8.462420687958794,5.071377132645591,0.0796639777692034,VA,Southeast,13669.0,128.78714570979187,101.27195621056624
2023-02-01,"Richmond, VA",782.0,2027.0,468.0,1387.0,11429.0,6902.0,1510.6890131012458,37.5295,-77.4756,1349732.0,0.5793742757821553,1.5017796125453051,0.3467355000844612,1.0276114073015976,8.467606902703647,5.1136077384251095,0.0702967376838121,VA,Southeast,14137.0,128.59772709611255,104.73931121141085
2023-03-01,"Richmond, VA",953.0,2980.0,525.0,1912.0,10910.0,6442.0,1512.7423299142538,37.5295,-77.4756,1349732.0,0.7060660931207084,2.207845705666014,0.3889661058639789,1.4165775131655765,8.08308612376383,4.772799340906195,0.0635442591040615,VA,Southeast,14662.0,128.77251613136144,108.62897227005064
2023-04-01,"Richmond, VA",388.0,3371.0,75.0,1987.0,10092.0,5791.0,1523.369833699769,37.5295,-77.4756,1349732.0,0.2874644744289977,2.497532843557092,0.0555665865519969,1.4721440997175734,7.477039886436716,4.29048136963486,0.0610909001352339,VA,Southeast,14737.0,129.67718467642285,109.18463813557062
2023-05-01,"Richmond, VA",931.0,4302.0,501.0,2488.0,10239.0,5993.0,1534.6356834682406,37.5295,-77.4756,1349732.0,0.689766561065456,3.187299404622548,0.3711847981673399,1.8433288978849136,7.585950396078629,4.440140709414906,0.0548727051988737,VA,Southeast,15238.0,130.63619256055225,112.89648611724401
2023-06-01,"Richmond, VA",472.0,4774.0,84.0,2572.0,9960.0,5775.0,1544.1385537794215,37.5295,-77.4756,1349732.0,0.3496990513672344,3.5369984559897816,0.0622345769382366,1.90556347482315,7.3792426941052,4.278627164503768,0.0464732213440717,VA,Southeast,15322.0,131.44512643927177,113.51883188662637
2023-07-01,"Richmond, VA",431.0,5163.0,46.0,2574.0,9114.0,4998.0,1553.0675392239598,37.5295,-77.4756,1349732.0,0.3193226507188094,3.8252038182394728,0.0340808397518914,1.9070452504645368,6.752451597798673,3.70295732782508,0.0366510573714971,VA,Southeast,15368.0,132.20520824531118,113.8596402841453
2023-08-01,"Richmond, VA",596.0,5754.0,210.0,2784.0,8648.0,4518.0,1557.12301670965,37.5295,-77.4756,1349732.0,0.4415691411332027,4.263068520269209,0.1555864423455915,2.0626316928101285,6.407197873355599,3.347331173892299,0.0235419500177043,VA,Southeast,15578.0,132.55043163836322,115.41550470760122
2023-09-01,"Richmond, VA",1205.0,6959.0,845.0,3629.0,9381.0,5282.0,1561.0024939470445,37.5295,-77.4756,1349732.0,0.8927698239354184,5.155838344204627,0.6260502084858327,2.6886819012959613,6.950268645923783,3.9133694689019753,0.0203455932200784,VA,Southeast,16423.0,132.88067297243228,121.67600679245953
2023-10-01,"Richmond, VA",1572.0,8531.0,1185.0,4814.0,9934.0,5717.0,1564.0077726415134,37.5295,-77.4756,1349732.0,1.1646756541298569,6.3205139983344845,0.8779520675215524,3.5666339688175133,7.359979610767175,4.235655670903557,0.0213501526023203,VA,Southeast,17608.0,133.1364979675487,130.45552746767507
2023-11-01,"Richmond, VA",904.0,9437.0,508.0,5322.0,10126.0,5770.0,1560.006116487023,37.5295,-77.4756,1349732.0,0.669762589906737,6.991758363882608,0.3763710129121929,3.943004981729706,7.502230072340287,4.274922725400302,0.0242237641624127,VA,Southeast,18116.0,132.79585612688874,134.219237596797
2023-12-01,"Richmond, VA",563.0,9976.0,169.0,5460.0,10042.0,5535.0,1558.006625802108,37.5295,-77.4756,1349732.0,0.417119843050324,7.391096899236293,0.1252100416971665,4.045247500985381,7.439995495402051,4.100814087537378,0.024600915598715,VA,Southeast,18285.0,132.62564905236843,135.47133801376864
2024-01-01,"Richmond, VA",826.0,826.0,456.0,456.0,9623.0,5072.0,1549.1739150367189,37.5295,-77.4756,1349732.0,0.6119733398926601,0.6119733398926601,0.3378448462361417,0.3378448462361417,7.12956349853156,3.757783026556383,0.0239668091275024,VA,Southeast,18741.0,131.87376264909432,138.84978647613008
2024-02-01,"Richmond, VA",554.0,1380.0,117.0,573.0,9395.0,4721.0,1559.4987517070758,37.5295,-77.4756,1349732.0,0.4104518526640844,1.022425192556745,0.0866838750211153,0.424528721257257,6.9606410754134895,3.497731401493037,0.0323095873356689,VA,Southeast,18858.0,132.75266659089291,139.71662522634122
2024-03-01,"Richmond, VA",617.0,1954.0,243.0,759.0,9059.0,4439.0,1570.9614875659108,37.5295,-77.4756,1349732.0,0.4571277853677619,1.4476948016346949,0.1800357404284702,0.5623338559062095,6.711702767660543,3.2888010360575284,0.0384858389299895,VA,Southeast,19101.0,133.7284344458025,141.51698263062593
2024-04-01,"Richmond, VA",453.0,2396.0,0.0,741.0,9124.0,4364.0,1588.5741620387803,37.5295,-77.4756,1349732.0,0.3356221827740618,1.7751672183811305,0.0,0.5489978751337302,6.759860476005607,3.2332344495055314,0.0428026910449257,VA,Southeast,19101.0,135.22771714770357,141.51698263062593
2024-05-01,"Richmond, VA",806.0,3202.0,355.0,1096.0,8999.0,4218.0,1605.9356717296423,37.5295,-77.4756,1349732.0,0.5971555834787943,2.3723228018599247,0.2630151763461191,0.8120130514798494,6.667249498418945,3.125064827684311,0.0464605306845631,VA,Southeast,19456.0,136.7056193935263,144.14713439408712
2024-06-01,"Richmond, VA",1018.0,4220.0,542.0,1638.0,9545.0,4676.0,1618.265938181371,37.5295,-77.4756,1349732.0,0.7542238014657725,3.126546603325697,0.4015611988157649,1.2135742502956144,7.071774248517484,3.464391449561839,0.048005656111957,VA,Southeast,19998.0,137.75523597670815,148.16274638224476
2024-07-01,"Richmond, VA",754.0,4972.0,322.0,1957.0,9868.0,4952.0,1637.2812262411865,37.5295,-77.4756,1349732.0,0.558629416802743,3.6836942444870537,0.2385658782632404,1.4499174650967748,7.311081014601417,3.668876488073188,0.0542240983668402,VA,Southeast,20320.0,139.37391646181356,150.54840516487718
2024-08-01,"Richmond, VA",607.0,5579.0,173.0,2130.0,9879.0,4915.0,1652.9302134381414,37.5295,-77.4756,1349732.0,0.4497189071608289,4.133413151647883,0.1281735929799397,1.5780910580767145,7.319230780629043,3.641463638707536,0.0615283414992742,VA,Southeast,20493.0,140.70603986208462,151.83014109467658
2024-09-01,"Richmond, VA",461.0,6042.0,83.0,2213.0,9135.0,4153.0,1665.5159924698287,37.5295,-77.4756,1349732.0,0.3415492853396081,4.476444212628878,0.0614936891175433,1.6395847471942575,6.768010242033234,3.0769071193392468,0.0669528068840674,VA,Southeast,20576.0,141.77740700858047,152.445077985852
2024-10-01,"Richmond, VA",668.0,6709.0,307.0,2520.0,8231.0,3275.0,1658.746953364102,37.5295,-77.4756,1349732.0,0.4949130642231198,4.970616389031305,0.227452560952841,1.8670373081470988,6.0982476521264966,2.426407612770535,0.0605746226967784,VA,Southeast,20883.0,141.2011910991034,154.71960359538042
2024-11-01,"Richmond, VA",1225.0,7934.0,836.0,3356.0,8552.0,3603.0,1643.9194493086786,37.5295,-77.4756,1349732.0,0.907587580349284,5.878203969380588,0.6193822180995932,2.486419526246692,6.336072642569043,2.6694188179579355,0.0537903870599045,VA,Southeast,21719.0,139.93899662790548,160.91342577637633
2024-12-01,"Richmond, VA",684.0,8625.0,326.0,3682.0,8673.0,3760.0,1643.7495084588688,37.5295,-77.4756,1349732.0,0.5067672693542126,6.390157453479653,0.2415294295460135,2.727948955792705,6.425720068872932,2.7857382058067826,0.0550337086099477,VA,Southeast,22045.0,139.92453037652163,163.32872007183647
2020-01-01,"Salt Lake City, UT",800.0,800.0,461.0,461.0,2255.0,1216.0,1238.984162830853,40.7776,-111.9311,1267864.0,0.6309825028551959,0.6309825028551959,0.3636036672703066,0.3636036672703066,1.7785819299230832,0.9590934043398976,,UT,West,461.0,100.0,3.636036672703066
2020-02-01,"Salt Lake City, UT",499.0,1287.0,82.0,527.0,2754.0,1298.0,1246.139688547656,40.7776,-111.9311,1267864.0,0.3935753361559284,1.0150931014682962,0.0646757065426575,0.4156597237558602,2.172157266079012,1.0237691108825553,,UT,West,543.0,100.5775316530644,4.282793738129642
2020-03-01,"Salt Lake City, UT",1588.0,2853.0,1184.0,1693.0,4342.0,2482.0,1253.4163482771037,40.7776,-111.9311,1267864.0,1.252500268167564,2.250241350807342,0.9338541042256898,1.335316721667308,3.4246575342465757,1.9576232151082449,,UT,West,1727.0,101.1648401875675,13.62133478038654
2020-04-01,"Salt Lake City, UT",808.0,3654.0,463.0,2149.0,5150.0,2945.0,1265.346736109014,40.7776,-111.9311,1267864.0,0.6372923278837478,2.882012581791107,0.3651811235274446,1.6949767482947695,4.061949862130323,2.32280433863569,,UT,West,2190.0,102.1277570826997,17.273146015660984
2020-05-01,"Salt Lake City, UT",778.0,4467.0,414.0,2604.0,5928.0,3359.0,1263.8340407913556,40.7776,-111.9311,1267864.0,0.6136304840266779,3.5232485503177,0.3265334452275638,2.053848046793662,4.675580346157001,2.649337783863253,,UT,West,2604.0,102.00566550453117,20.538480467936623
2020-06-01,"Salt Lake City, UT",625.0,5186.0,218.0,2925.0,6553.0,3577.0,1267.2182123119858,40.7776,-111.9311,1267864.0,0.4929550803556218,4.090344074758807,0.1719427320280408,2.3070297760643097,5.168535426512623,2.8212805158912944,,UT,West,2822.0,102.27880632603271,22.257907788217032
2020-07-01,"Salt Lake City, UT",891.0,6077.0,453.0,3378.0,7444.0,4030.0,1268.958054573935,40.7776,-111.9311,1267864.0,0.7027567625549743,4.793100837313782,0.3572938422417546,2.664323618306065,5.871292189067597,3.178574358133049,,UT,West,3275.0,102.41923122524805,25.83084621063458
2020-08-01,"Salt Lake City, UT",1283.0,7360.0,783.0,4161.0,8727.0,4813.0,1278.8528265334005,40.7776,-111.9311,1267864.0,1.0119381889540204,5.805039026267802,0.6175741246695229,3.281897742975588,6.883230378021617,3.796148482802572,,UT,West,4058.0,103.21785095391816,32.00658745732981
2020-09-01,"Salt Lake City, UT",657.0,8016.0,114.0,4275.0,9384.0,4927.0,1284.1488392533593,40.7776,-111.9311,1267864.0,0.5181943804698296,6.322444678609062,0.0899150066568654,3.3718127496324524,7.401424758491447,3.8860634894594375,,UT,West,4172.0,103.6452989293514,32.905737523898466
2020-10-01,"Salt Lake City, UT",987.0,9003.0,461.0,4736.0,10371.0,5388.0,1289.2766127922375,40.7776,-111.9311,1267864.0,0.7784746628975978,7.1009193415066605,0.3636036672703066,3.7354164169027593,8.179899421389043,4.249667156729744,,UT,West,4633.0,104.05916810481868,36.54177419660153
2020-11-01,"Salt Lake City, UT",1134.0,10122.0,667.0,5403.0,10512.0,5468.0,1290.127165101782,40.7776,-111.9311,1267864.0,0.8944176977972401,7.983506117375366,0.5260816617555195,4.261498078658279,8.291110087517273,4.312765407015263,0.0333329123655492,UT,West,5300.0,104.12781727202038,41.80259081415672
2020-12-01,"Salt Lake City, UT",864.0,11020.0,469.0,5942.0,10914.0,5769.0,1290.707335224502,40.7776,-111.9311,1267864.0,0.6814611030836115,8.691783976830322,0.3699134922988585,4.686622539956967,8.60817879520201,4.550172573714531,0.0386262319897516,UT,West,5769.0,104.1746435463284,45.50172573714531
2021-01-01,"Salt Lake City, UT",946.0,946.0,433.0,433.0,11060.0,5741.0,1287.1524188397873,40.7776,-111.9311,1267864.0,0.746136809626269,0.746136809626269,0.3415192796703747,0.3415192796703747,8.723333101973083,4.528088186114599,0.0388772168797368,UT,West,6202.0,103.8877216879737,48.916918533849056
2021-02-01,"Salt Lake City, UT",834.0,1780.0,422.0,828.0,11395.0,6081.0,1294.7811326072615,40.7776,-111.9311,1267864.0,0.6577992592265416,1.4039360688528109,0.3328432702561158,0.6530668904551277,8.987557025043694,4.796255749828058,0.0390337010422128,UT,West,6624.0,104.5034449551738,52.245351236410215
2021-03-01,"Salt Lake City, UT",1096.0,2876.0,511.0,1339.0,10903.0,5408.0,1314.8084101005825,40.7776,-111.9311,1267864.0,0.8644460289116183,2.2683820977644293,0.4030400736987563,1.0561069641538838,8.599502785787749,4.265441719301124,0.0489797838586243,UT,West,7135.0,106.11987219404686,56.275751973397774
2021-04-01,"Salt Lake City, UT",1087.0,3916.0,411.0,1652.0,11182.0,5356.0,1337.398410214803,40.7776,-111.9311,1267864.0,0.8573474757544973,3.088659351476184,0.3241672608418568,1.3029788683959795,8.8195579336585,4.224427856615535,0.0569422372932739,UT,West,7546.0,107.94314006073262,59.51742458181634
2021-05-01,"Salt Lake City, UT",1001.0,4832.0,583.0,2235.0,11405.0,5525.0,1362.666460020629,40.7776,-111.9311,1267864.0,0.7895168566975638,3.8111343172453824,0.459828498955724,1.7628073673517035,8.995444306329386,4.357722910343696,0.0782004725615628,UT,West,8129.0,109.98255675094222,64.11570957137359
2021-06-01,"Salt Lake City, UT",1040.0,5872.0,578.0,2614.0,11820.0,5885.0,1387.2227644486863,40.7776,-111.9311,1267864.0,0.8202772537117545,4.6314115709571375,0.455884858312879,2.061735328079352,9.322766479685518,4.641665036628534,0.0946992009511584,UT,West,8707.0,111.9645275593463,68.67455815450238
2021-07-01,"Salt Lake City, UT",1076.0,6853.0,728.0,3314.0,12005.0,6160.0,1417.2805739745177,40.7776,-111.9311,1267864.0,0.8486714663402384,5.405153865083321,0.5741940775982282,2.6138450180776487,9.468681183470782,4.858565271985008,0.1168852814842515,UT,West,9435.0,114.39053189641182,74.41649893048466
2021-08-01,"Salt Lake City, UT",1115.0,7859.0,677.0,3914.0,11837.0,6054.0,1445.1737054489429,40.7776,-111.9311,1267864.0,0.8794318633544291,6.19861436242373,0.5339689430412095,3.087081895219045,9.336174857871193,4.774960090356695,0.1300547455225087,UT,West,10112.0,116.64182229311022,79.75618836089676
2021-09-01,"Salt Lake City, UT",1092.0,8863.0,805.0,4656.0,12272.0,6745.0,1468.836927404609,40.7776,-111.9311,1267864.0,0.8612911163973423,6.990497403507001,0.6349261434980408,3.67231816661724,9.679271593798704,5.319971227197869,0.1438214033340814,UT,West,10917.0,118.55171127035106,86.10544979587716
2021-10-01,"Salt Lake City, UT",704.0,9646.0,420.0,5104.0,11989.0,6704.0,1488.846939620218,40.7776,-111.9311,1267864.0,0.5552646025125724,7.608071528176524,0.3312658139989778,4.025668368216149,9.456061533413678,5.287633373926541,0.1547924819606889,UT,West,11337.0,120.1667450065281,89.41810793586694
2021-11-01,"Salt Lake City, UT",829.0,10483.0,563.0,5667.0,11684.0,6600.0,1506.3857192183077,40.7776,-111.9311,1267864.0,0.6538556185836967,8.268236971788772,0.444053936384344,4.469722304600493,9.215499454200136,5.205605648555366,0.1676257658674014,UT,West,11900.0,121.58232239034363,93.85864729971037
2021-12-01,"Salt Lake City, UT",1035.0,11485.0,610.0,6277.0,11855.0,6741.0,1516.8727794737697,40.7776,-111.9311,1267864.0,0.8163336130689096,9.058542556614904,0.4811241584270868,4.95084646302758,9.350371964185433,5.316816314683594,0.1752259695726676,UT,West,12510.0,122.42874646662085,98.66988888398124
2022-01-01,"Salt Lake City, UT",1161.0,1161.0,730.0,730.0,12070.0,7038.0,1528.2320794398129,40.7776,-111.9311,1267864.0,0.9157133572686028,0.9157133572686028,0.5757715338553662,0.5757715338553662,9.519948511827764,5.551068568868585,0.1872969021161687,UT,West,13240.0,123.34557012803788,104.42760422253491
2022-02-01,"Salt Lake City, UT",953.0,2497.0,571.0,1660.0,12189.0,7187.0,1538.0802923555289,40.7776,-111.9311,1267864.0,0.7516579065262521,1.96945413703678,0.450363761412896,1.3092886934245314,9.613807159127475,5.668589060025366,0.1879075572087949,UT,West,13811.0,124.1404320166043,108.93124183666386
2022-03-01,"Salt Lake City, UT",1320.0,3672.0,824.0,2383.0,12413.0,7500.0,1554.997061702129,40.7776,-111.9311,1267864.0,1.0411211297110732,2.896209688105349,0.6499119779408516,1.8795391303799145,9.790482259926932,5.915460964267461,0.1826795826345317,UT,West,14635.0,125.50580615568516,115.43036161607239
2022-04-01,"Salt Lake City, UT",983.0,4556.0,517.0,2828.0,12309.0,7606.0,1578.224670651068,40.7776,-111.9311,1267864.0,0.7753197503833219,3.59344535376034,0.4077724424701703,2.230523147593117,9.708454534555758,5.999066145895775,0.1800706944145276,UT,West,15152.0,127.38053624875336,119.50808604077409
2022-05-01,"Salt Lake City, UT",630.0,5004.0,339.0,3053.0,11938.0,7362.0,1602.13428531071,40.7776,-111.9311,1267864.0,0.4968987209984667,3.9467955553592495,0.2673788355848892,2.407986976521141,9.41583639885666,5.80661648252494,0.1757347320975786,UT,West,15491.0,129.31031189697578,122.18187439662299
2022-06-01,"Salt Lake City, UT",1005.0,6009.0,602.0,3655.0,11903.0,7386.0,1621.8343270019614,40.7776,-111.9311,1267864.0,0.7926717692118397,4.739467324571089,0.4748143333985348,2.882801309919676,9.388230914356743,5.825545957610595,0.1691232068603738,UT,West,16093.0,130.90032751478967,126.93001773060833
2022-07-01,"Salt Lake City, UT",663.0,6650.0,423.0,4059.0,11490.0,7081.0,1636.6846741885693,40.7776,-111.9311,1267864.0,0.5229267492412435,5.245042054983816,0.3336319983846848,3.20144747386155,9.06248619725775,5.584983878397052,0.1548063977189575,UT,West,16516.0,132.09891807245086,130.26633771445518
2022-08-01,"Salt Lake City, UT",586.0,7190.0,336.0,4347.0,10961.0,6740.0,1646.9778593541944,40.7776,-111.9311,1267864.0,0.4621946833414309,5.670955244411072,0.2650126511991822,3.4286011748894207,8.645249017244751,5.316027586555025,0.1396400675879727,UT,West,16852.0,132.92969424170445,132.916464226447
2022-09-01,"Salt Lake City, UT",900.0,8090.0,630.0,4977.0,10769.0,6565.0,1652.1190066029335,40.7776,-111.9311,1267864.0,0.7098553157120953,6.380810560123168,0.4968987209984667,3.9254998958878873,8.493813216559504,5.178000164055451,0.1247804135222678,UT,West,17482.0,133.34464282643796,137.88545143643165
2022-10-01,"Salt Lake City, UT",634.0,8724.0,431.0,5408.0,10699.0,6576.0,1652.3232933462637,40.7776,-111.9311,1267864.0,0.5000536335127427,6.880864193635911,0.3399418234132367,4.265441719301124,8.438602247559675,5.186676173469709,0.1098006446302304,UT,West,17913.0,133.3611310713614,141.28486967056404
2022-11-01,"Salt Lake City, UT",498.0,9241.0,383.0,5807.0,10368.0,6396.0,1648.025779355451,40.7776,-111.9311,1267864.0,0.3927866080273594,7.28863663610608,0.302082873241925,4.580144242600153,8.177533237003338,5.044705110327291,0.0940264225358185,UT,West,18296.0,133.0142732083042,144.30569840298327
2022-12-01,"Salt Lake City, UT",626.0,9913.0,449.0,6274.0,9959.0,6235.0,1640.329793425159,40.7776,-111.9311,1267864.0,0.4937438084841907,7.818661938504445,0.3541389297274786,4.948480278641873,7.85494343241862,4.917719881627683,0.0813891683086427,UT,West,18745.0,132.3931203186088,147.84708770025807
2023-01-01,"Salt Lake City, UT",628.0,628.0,409.0,409.0,9426.0,5914.0,1635.069594937661,40.7776,-111.9311,1267864.0,0.4953212647413287,0.4953212647413287,0.3225898045847188,0.3225898045847188,7.434551339891344,4.664538152357035,0.0699092218617805,UT,West,19154.0,131.9685629557867,151.07298574610525
2023-02-01,"Salt Lake City, UT",1247.0,1898.0,1109.0,1531.0,9720.0,6452.0,1627.3302426677783,40.7776,-111.9311,1267864.0,0.9835439763255364,1.497005988023952,0.8746994945830152,1.207542764839131,7.666437409690629,5.088873885527154,0.0580268473341958,UT,West,20263.0,131.3439099132329,159.8199806919354
2023-03-01,"Salt Lake City, UT",627.0,2549.0,427.0,1977.0,9027.0,6055.0,1628.7091369472414,40.7776,-111.9311,1267864.0,0.4945325366127597,2.010467999722368,0.3367869108989607,1.5593155101809026,7.119848816592316,4.775748818485264,0.0474033533956814,UT,West,20690.0,131.45520223809302,163.18784980092502
2023-04-01,"Salt Lake City, UT",593.0,3142.0,374.0,2351.0,8637.0,5912.0,1630.1228583893137,40.7776,-111.9311,1267864.0,0.4677157802414139,2.4781837799637816,0.2949843200848041,1.8542998302657068,6.812244846450408,4.662960696099897,0.0328839034792405,UT,West,21064.0,131.56930550789124,166.13769300177307
2023-05-01,"Salt Lake City, UT",729.0,3871.0,378.0,2729.0,8736.0,5951.0,1640.521280947654,40.7776,-111.9311,1267864.0,0.5749828057267972,3.0531665856905787,0.29813923259908,2.1524390628647865,6.890328931178739,4.693721093114088,0.0239599114686566,UT,West,21442.0,132.4085755220117,169.11908532776386
2023-06-01,"Salt Lake City, UT",911.0,4782.0,594.0,3323.0,8642.0,5943.0,1651.1935742327064,40.7776,-111.9311,1267864.0,0.7185313251263542,3.771697910816933,0.4685045083699829,2.6209435712347697,6.816188487093253,4.687411268085536,0.0181024946518533,UT,West,22036.0,133.269949993552,173.8041304114637
2023-07-01,"Salt Lake City, UT",996.0,5778.0,650.0,3973.0,8975.0,6170.0,1659.4976980588074,40.7776,-111.9311,1267864.0,0.7855732160547189,4.557271126871652,0.5126732835698465,3.133616854804616,7.078834953906728,4.8664525532706975,0.0139385577625379,UT,West,22686.0,133.94018647237246,178.93086324716214
2023-08-01,"Salt Lake City, UT",1036.0,6828.0,658.0,4657.0,9425.0,6492.0,1662.1827737764947,40.7776,-111.9311,1267864.0,0.8171223411974786,5.385435661869096,0.5189831085983986,3.6731068947458088,7.433762611762776,5.1204230106699145,0.009232009001179,UT,West,23344.0,134.15690237546784,184.12069433314613
2023-09-01,"Salt Lake City, UT",527.0,7327.0,315.0,4960.0,9052.0,6177.0,1661.2117047307906,40.7776,-111.9311,1267864.0,0.4156597237558602,5.779010998025025,0.2484493604992333,3.9120915177022137,7.13956701980654,4.871973650170681,0.0055036580848697,UT,West,23659.0,134.07852614800376,186.6051879381385
2023-10-01,"Salt Lake City, UT",500.0,7827.0,291.0,5251.0,8918.0,6037.0,1656.1341246316292,40.7776,-111.9311,1267864.0,0.3943640642844974,6.173375062309522,0.2295198854135774,4.141611403115792,7.033877450578295,4.761551712171021,0.0023063472509958,UT,West,23950.0,133.66870814939753,188.90038679227425
2023-11-01,"Salt Lake City, UT",697.0,8462.0,457.0,5544.0,9117.0,6111.0,1653.6917332998023,40.7776,-111.9311,1267864.0,0.5497435056125893,6.674217423950834,0.3604487547560306,4.372708744786507,7.190834348163525,4.819917593685127,0.0034380250693453,UT,West,24407.0,133.47157961417506,192.50487433983457
2023-12-01,"Salt Lake City, UT",704.0,9199.0,544.0,6248.0,9195.0,6206.0,1645.087905258992,40.7776,-111.9311,1267864.0,0.5552646025125724,7.255510054706183,0.4290681019415331,4.92797334729908,7.252355142191907,4.894846765899182,0.0029007043906075,UT,West,24951.0,132.77715362400323,196.7955553592499
