name,date,zori,lat,lng,pop_2023
"Portland, OR",2016-11-01,1321.584102927465,45.5371,-122.65,2508050.0
"Sacramento, CA",2016-11-01,1432.1373382493127,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2016-11-01,1001.289634389488,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2016-11-01,940.1155517772896,39.1413,-84.506,2271479.0
"Austin, TX",2016-11-01,1263.8661756802435,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2016-11-01,1069.439658385363,36.2333,-115.2654,2336573.0
"Kansas City, MO",2016-11-01,950.892317118963,39.1238,-94.5541,2221343.0
"Columbus, OH",2016-11-01,932.2392468897776,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2016-11-01,957.9732492426624,39.7771,-86.1458,2138468.0
"Cleveland, OH",2016-11-01,877.7456667962232,41.4764,-81.6805,2063132.0
"San Jose, CA",2016-11-01,2661.036407541678,37.3012,-121.848,1945767.0
"Nashville, TN",2016-11-01,1275.5079957878131,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2016-11-01,1106.8960650811666,36.7335,-76.0435,1787169.0
"Providence, RI",2016-11-01,1145.9199029003682,41.823,-71.4187,1677803.0
"Jacksonville, FL",2016-11-01,1077.4463562648086,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2016-11-01,987.3846240080916,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2016-11-01,942.5248986563764,35.4676,-97.5136,1477926.0
"Raleigh, NC",2016-11-01,1167.145388124918,35.8324,-78.6429,1509231.0
"Memphis, TN",2016-11-01,905.9015417331811,35.1087,-89.9663,1335674.0
"Richmond, VA",2016-11-01,1027.9344147869897,37.5295,-77.4756,1349732.0
"Louisville, KY",2016-11-01,891.4676732203765,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2016-11-01,1069.805794480818,40.7776,-111.9311,1267864.0
"Hartford, CT",2016-11-01,1169.3342652597537,41.7661,-72.6834,1151543.0
"Buffalo, NY",2016-11-01,830.5605326968945,42.9018,-78.8487,1155604.0
"Birmingham, AL",2016-11-01,929.6666946942066,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2016-11-01,975.3374687099586,42.9619,-85.6562,1162950.0
"New York, NY",2016-12-01,2375.4882881252083,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2016-12-01,2026.5894375699431,34.1141,-118.4068,12799100.0
"Chicago, IL",2016-12-01,1468.1869658140713,41.8375,-87.6866,9262825.0
"Dallas, TX",2016-12-01,1204.303042432516,32.7935,-96.7667,8100037.0
"Houston, TX",2016-12-01,1246.7232860987706,29.786,-95.3885,7510253.0
"Washington, DC",2016-12-01,1753.4396730997476,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2016-12-01,1299.1829462277262,40.0077,-75.1339,6246160.0
"Miami, FL",2016-12-01,1579.528190270575,25.784,-80.2101,6183199.0
"Atlanta, GA",2016-12-01,1138.5747306935689,33.7628,-84.422,6307261.0
"Boston, MA",2016-12-01,2175.85114555188,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2016-12-01,1039.6369261570376,33.5722,-112.0892,5070110.0
"San Francisco, CA",2016-12-01,2529.3171434903097,37.7558,-122.4449,4566961.0
"Riverside, CA",2016-12-01,1461.958183417054,33.9381,-117.3949,4688053.0
"Detroit, MI",2016-12-01,922.9214396819136,42.3834,-83.1024,4342304.0
"Seattle, WA",2016-12-01,1558.0965461400656,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2016-12-01,1222.3114035509827,44.9635,-93.2678,3712020.0
"San Diego, CA",2016-12-01,1856.7943368662784,32.8313,-117.1222,3269973.0
"Tampa, FL",2016-12-01,1177.8273410002078,27.9945,-82.4447,3342963.0
"Denver, CO",2016-12-01,1379.8791318137169,39.762,-104.8758,3005131.0
"Baltimore, MD",2016-12-01,1332.0808592003648,39.3051,-76.6144,2834316.0
"St. Louis, MO",2016-12-01,908.7008652891852,38.6359,-90.2451,2796999.0
"Orlando, FL",2016-12-01,1237.7626893755569,28.4773,-81.337,2817933.0
"Charlotte, NC",2016-12-01,1122.991615214862,35.2083,-80.8303,2805115.0
"San Antonio, TX",2016-12-01,1095.877622356394,29.4632,-98.5238,2703999.0
"Portland, OR",2016-12-01,1316.9368607338947,45.5371,-122.65,2508050.0
"Sacramento, CA",2016-12-01,1431.7995574299955,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2016-12-01,998.8410846527706,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2016-12-01,942.721635021573,39.1413,-84.506,2271479.0
"Austin, TX",2016-12-01,1259.6085512103912,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2016-12-01,1069.2197437019713,36.2333,-115.2654,2336573.0
"Kansas City, MO",2016-12-01,950.4965895452558,39.1238,-94.5541,2221343.0
"Columbus, OH",2016-12-01,937.009139488496,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2016-12-01,955.5297611716162,39.7771,-86.1458,2138468.0
"Cleveland, OH",2016-12-01,876.2055772664756,41.4764,-81.6805,2063132.0
"San Jose, CA",2016-12-01,2646.6054154538097,37.3012,-121.848,1945767.0
"Nashville, TN",2016-12-01,1264.615462813401,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2016-12-01,1103.8518079986573,36.7335,-76.0435,1787169.0
"Providence, RI",2016-12-01,1149.0825142773622,41.823,-71.4187,1677803.0
"Jacksonville, FL",2016-12-01,1076.1664778415093,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2016-12-01,988.7867584230288,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2016-12-01,937.1981784198058,35.4676,-97.5136,1477926.0
"Raleigh, NC",2016-12-01,1166.7857012430015,35.8324,-78.6429,1509231.0
"Memphis, TN",2016-12-01,904.934441952324,35.1087,-89.9663,1335674.0
"Richmond, VA",2016-12-01,1024.6491310568829,37.5295,-77.4756,1349732.0
"Louisville, KY",2016-12-01,888.4004709319448,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2016-12-01,1064.5420216434918,40.7776,-111.9311,1267864.0
"Hartford, CT",2016-12-01,1173.497823848556,41.7661,-72.6834,1151543.0
"Buffalo, NY",2016-12-01,822.631281415271,42.9018,-78.8487,1155604.0
"Birmingham, AL",2016-12-01,927.3787624728149,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2016-12-01,979.084512533798,42.9619,-85.6562,1162950.0
"New York, NY",2017-01-01,2363.8316327353778,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2017-01-01,2029.6265248365564,34.1141,-118.4068,12799100.0
"Chicago, IL",2017-01-01,1462.7008442380766,41.8375,-87.6866,9262825.0
"Dallas, TX",2017-01-01,1204.7483065492509,32.7935,-96.7667,8100037.0
"Houston, TX",2017-01-01,1244.443900760696,29.786,-95.3885,7510253.0
"Washington, DC",2017-01-01,1750.5150986140488,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2017-01-01,1299.078382592184,40.0077,-75.1339,6246160.0
"Miami, FL",2017-01-01,1579.01382904861,25.784,-80.2101,6183199.0
"Atlanta, GA",2017-01-01,1140.6684527325913,33.7628,-84.422,6307261.0
"Boston, MA",2017-01-01,2175.9137843183594,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2017-01-01,1040.6016307603957,33.5722,-112.0892,5070110.0
"San Francisco, CA",2017-01-01,2518.9404022160734,37.7558,-122.4449,4566961.0
"Riverside, CA",2017-01-01,1461.7334761073805,33.9381,-117.3949,4688053.0
"Detroit, MI",2017-01-01,923.112758332362,42.3834,-83.1024,4342304.0
"Seattle, WA",2017-01-01,1556.6008958369523,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2017-01-01,1220.5240230660977,44.9635,-93.2678,3712020.0
"San Diego, CA",2017-01-01,1859.571856521675,32.8313,-117.1222,3269973.0
"Tampa, FL",2017-01-01,1179.3366323169066,27.9945,-82.4447,3342963.0
"Denver, CO",2017-01-01,1378.96580227539,39.762,-104.8758,3005131.0
"Baltimore, MD",2017-01-01,1328.0828587604894,39.3051,-76.6144,2834316.0
"St. Louis, MO",2017-01-01,907.7572073233548,38.6359,-90.2451,2796999.0
"Orlando, FL",2017-01-01,1236.9732411444763,28.4773,-81.337,2817933.0
"Charlotte, NC",2017-01-01,1121.102554831324,35.2083,-80.8303,2805115.0
"San Antonio, TX",2017-01-01,1096.097017677234,29.4632,-98.5238,2703999.0
"Portland, OR",2017-01-01,1314.2224570726569,45.5371,-122.65,2508050.0
"Sacramento, CA",2017-01-01,1439.8010614375207,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2017-01-01,996.4015558212982,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2017-01-01,945.455361545032,39.1413,-84.506,2271479.0
"Austin, TX",2017-01-01,1259.992049622021,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2017-01-01,1068.9832730701262,36.2333,-115.2654,2336573.0
"Kansas City, MO",2017-01-01,949.936788698586,39.1238,-94.5541,2221343.0
"Columbus, OH",2017-01-01,941.800710386393,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2017-01-01,954.5534327451746,39.7771,-86.1458,2138468.0
"Cleveland, OH",2017-01-01,871.4141952034497,41.4764,-81.6805,2063132.0
"San Jose, CA",2017-01-01,2638.163080745001,37.3012,-121.848,1945767.0
"Nashville, TN",2017-01-01,1263.57117282214,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2017-01-01,1106.7061872204647,36.7335,-76.0435,1787169.0
"Providence, RI",2017-01-01,1161.6225654462628,41.823,-71.4187,1677803.0
"Jacksonville, FL",2017-01-01,1074.4972223582645,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2017-01-01,992.5747057113316,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2017-01-01,937.1281286213206,35.4676,-97.5136,1477926.0
"Raleigh, NC",2017-01-01,1160.8757391475551,35.8324,-78.6429,1509231.0
"Memphis, TN",2017-01-01,905.1789358578922,35.1087,-89.9663,1335674.0
"Richmond, VA",2017-01-01,1026.6861570411618,37.5295,-77.4756,1349732.0
"Louisville, KY",2017-01-01,891.3643101656426,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2017-01-01,1058.4945362917335,40.7776,-111.9311,1267864.0
"Hartford, CT",2017-01-01,1174.967158294466,41.7661,-72.6834,1151543.0
"Buffalo, NY",2017-01-01,822.8676971933212,42.9018,-78.8487,1155604.0
"Birmingham, AL",2017-01-01,929.4887750408292,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2017-01-01,982.1895058017112,42.9619,-85.6562,1162950.0
"New York, NY",2017-02-01,2360.5682085577723,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2017-02-01,2043.9554414920833,34.1141,-118.4068,12799100.0
"Chicago, IL",2017-02-01,1468.8749462754515,41.8375,-87.6866,9262825.0
"Dallas, TX",2017-02-01,1209.5808421064098,32.7935,-96.7667,8100037.0
"Houston, TX",2017-02-01,1245.169257676235,29.786,-95.3885,7510253.0
"Washington, DC",2017-02-01,1755.7799608461046,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2017-02-01,1303.6606290350328,40.0077,-75.1339,6246160.0
"Miami, FL",2017-02-01,1583.7079197116934,25.784,-80.2101,6183199.0
"Atlanta, GA",2017-02-01,1144.8620359767897,33.7628,-84.422,6307261.0
"Boston, MA",2017-02-01,2203.1684773856964,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2017-02-01,1047.576562516845,33.5722,-112.0892,5070110.0
"San Francisco, CA",2017-02-01,2529.1800636367566,37.7558,-122.4449,4566961.0
"Riverside, CA",2017-02-01,1471.445042553994,33.9381,-117.3949,4688053.0
"Detroit, MI",2017-02-01,922.4705924580784,42.3834,-83.1024,4342304.0
"Seattle, WA",2017-02-01,1564.680994505632,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2017-02-01,1226.118780575252,44.9635,-93.2678,3712020.0
"San Diego, CA",2017-02-01,1866.5791158663387,32.8313,-117.1222,3269973.0
"Tampa, FL",2017-02-01,1184.6512301199448,27.9945,-82.4447,3342963.0
"Denver, CO",2017-02-01,1387.009041482607,39.762,-104.8758,3005131.0
"Baltimore, MD",2017-02-01,1331.966406011453,39.3051,-76.6144,2834316.0
"St. Louis, MO",2017-02-01,907.674440342649,38.6359,-90.2451,2796999.0
"Orlando, FL",2017-02-01,1242.9570543407624,28.4773,-81.337,2817933.0
"Charlotte, NC",2017-02-01,1124.3198647416264,35.2083,-80.8303,2805115.0
"San Antonio, TX",2017-02-01,1100.4965666705598,29.4632,-98.5238,2703999.0
"Portland, OR",2017-02-01,1319.4841034728763,45.5371,-122.65,2508050.0
"Sacramento, CA",2017-02-01,1447.99393056224,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2017-02-01,1004.7061601815012,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2017-02-01,952.8051942876896,39.1413,-84.506,2271479.0
"Austin, TX",2017-02-01,1265.7443331181164,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2017-02-01,1072.9159104413293,36.2333,-115.2654,2336573.0
"Kansas City, MO",2017-02-01,949.5581050935936,39.1238,-94.5541,2221343.0
"Columbus, OH",2017-02-01,947.0512799368838,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2017-02-01,955.3490547346656,39.7771,-86.1458,2138468.0
"Cleveland, OH",2017-02-01,871.5604473204261,41.4764,-81.6805,2063132.0
"San Jose, CA",2017-02-01,2658.9139315876027,37.3012,-121.848,1945767.0
"Nashville, TN",2017-02-01,1271.912352433069,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2017-02-01,1110.9110350547749,36.7335,-76.0435,1787169.0
"Providence, RI",2017-02-01,1175.7275949665343,41.823,-71.4187,1677803.0
"Jacksonville, FL",2017-02-01,1077.2590448764815,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2017-02-01,996.4948558551952,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2017-02-01,938.7829888809094,35.4676,-97.5136,1477926.0
"Raleigh, NC",2017-02-01,1161.3017536974066,35.8324,-78.6429,1509231.0
"Memphis, TN",2017-02-01,906.1761867847227,35.1087,-89.9663,1335674.0
"Richmond, VA",2017-02-01,1029.1587965112642,37.5295,-77.4756,1349732.0
"Louisville, KY",2017-02-01,898.6386557104898,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2017-02-01,1061.573332675535,40.7776,-111.9311,1267864.0
"Hartford, CT",2017-02-01,1177.6991080119217,41.7661,-72.6834,1151543.0
"Buffalo, NY",2017-02-01,830.7607764596113,42.9018,-78.8487,1155604.0
"Birmingham, AL",2017-02-01,931.103324314914,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2017-02-01,987.0657587025462,42.9619,-85.6562,1162950.0
"New York, NY",2017-03-01,2361.387013458277,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2017-03-01,2060.3881663957795,34.1141,-118.4068,12799100.0
"Chicago, IL",2017-03-01,1482.7959641469868,41.8375,-87.6866,9262825.0
"Dallas, TX",2017-03-01,1215.6802741170245,32.7935,-96.7667,8100037.0
"Houston, TX",2017-03-01,1252.951528585225,29.786,-95.3885,7510253.0
"Washington, DC",2017-03-01,1766.8879358501897,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2017-03-01,1309.5770362959306,40.0077,-75.1339,6246160.0
"Miami, FL",2017-03-01,1586.9636849445767,25.784,-80.2101,6183199.0
"Atlanta, GA",2017-03-01,1153.2586135436331,33.7628,-84.422,6307261.0
"Boston, MA",2017-03-01,2237.5258390999343,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2017-03-01,1055.8320895692914,33.5722,-112.0892,5070110.0
"San Francisco, CA",2017-03-01,2548.3369969421256,37.7558,-122.4449,4566961.0
"Riverside, CA",2017-03-01,1482.0009468380372,33.9381,-117.3949,4688053.0
"Detroit, MI",2017-03-01,927.5828367481143,42.3834,-83.1024,4342304.0
"Seattle, WA",2017-03-01,1584.375078959993,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2017-03-01,1236.411721814137,44.9635,-93.2678,3712020.0
"San Diego, CA",2017-03-01,1882.4854861932909,32.8313,-117.1222,3269973.0
"Tampa, FL",2017-03-01,1189.727431352557,27.9945,-82.4447,3342963.0
"Denver, CO",2017-03-01,1399.5758753142009,39.762,-104.8758,3005131.0
"Baltimore, MD",2017-03-01,1339.6232763468097,39.3051,-76.6144,2834316.0
"St. Louis, MO",2017-03-01,911.6263955196588,38.6359,-90.2451,2796999.0
"Orlando, FL",2017-03-01,1251.6097643933194,28.4773,-81.337,2817933.0
"Charlotte, NC",2017-03-01,1133.7674020928448,35.2083,-80.8303,2805115.0
"San Antonio, TX",2017-03-01,1104.0642590345783,29.4632,-98.5238,2703999.0
"Portland, OR",2017-03-01,1330.989654650081,45.5371,-122.65,2508050.0
"Sacramento, CA",2017-03-01,1466.005793400618,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2017-03-01,1016.8247952817972,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2017-03-01,956.5965754550656,39.1413,-84.506,2271479.0
"Austin, TX",2017-03-01,1276.0016760799274,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2017-03-01,1080.7789079055167,36.2333,-115.2654,2336573.0
"Kansas City, MO",2017-03-01,955.3499423751632,39.1238,-94.5541,2221343.0
"Columbus, OH",2017-03-01,954.6215320725934,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2017-03-01,963.7762947965888,39.7771,-86.1458,2138468.0
"Cleveland, OH",2017-03-01,876.1119552649847,41.4764,-81.6805,2063132.0
"San Jose, CA",2017-03-01,2679.6604171664253,37.3012,-121.848,1945767.0
"Nashville, TN",2017-03-01,1284.0884334708364,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2017-03-01,1119.2279812458503,36.7335,-76.0435,1787169.0
"Providence, RI",2017-03-01,1185.978691420943,41.823,-71.4187,1677803.0
"Jacksonville, FL",2017-03-01,1082.7000589901256,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2017-03-01,996.0205414294616,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2017-03-01,944.0082711433072,35.4676,-97.5136,1477926.0
"Raleigh, NC",2017-03-01,1169.0435837636294,35.8324,-78.6429,1509231.0
"Memphis, TN",2017-03-01,909.018246489588,35.1087,-89.9663,1335674.0
"Richmond, VA",2017-03-01,1034.5941859905056,37.5295,-77.4756,1349732.0
"Louisville, KY",2017-03-01,907.4491675612148,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2017-03-01,1072.397364870144,40.7776,-111.9311,1267864.0
"Hartford, CT",2017-03-01,1176.134598606828,41.7661,-72.6834,1151543.0
"Buffalo, NY",2017-03-01,845.8966559048355,42.9018,-78.8487,1155604.0
"Birmingham, AL",2017-03-01,937.9769795381052,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2017-03-01,997.681015987244,42.9619,-85.6562,1162950.0
"New York, NY",2017-04-01,2373.1076354225297,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2017-04-01,2081.6781136611116,34.1141,-118.4068,12799100.0
"Chicago, IL",2017-04-01,1501.3051024396557,41.8375,-87.6866,9262825.0
"Dallas, TX",2017-04-01,1228.3887874015456,32.7935,-96.7667,8100037.0
"Houston, TX",2017-04-01,1261.2429540964297,29.786,-95.3885,7510253.0
"Washington, DC",2017-04-01,1780.488682616993,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2017-04-01,1321.551911568774,40.0077,-75.1339,6246160.0
"Miami, FL",2017-04-01,1594.8591512031132,25.784,-80.2101,6183199.0
"Atlanta, GA",2017-04-01,1164.9892687027796,33.7628,-84.422,6307261.0
"Boston, MA",2017-04-01,2268.6145730052717,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2017-04-01,1067.9743373001804,33.5722,-112.0892,5070110.0
"San Francisco, CA",2017-04-01,2573.003424840548,37.7558,-122.4449,4566961.0
"Riverside, CA",2017-04-01,1494.5041120065755,33.9381,-117.3949,4688053.0
"Detroit, MI",2017-04-01,935.7095226295512,42.3834,-83.1024,4342304.0
"Seattle, WA",2017-04-01,1610.3508276215166,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2017-04-01,1250.8658658546815,44.9635,-93.2678,3712020.0
"San Diego, CA",2017-04-01,1901.1330056374577,32.8313,-117.1222,3269973.0
"Tampa, FL",2017-04-01,1199.1904101824489,27.9945,-82.4447,3342963.0
"Denver, CO",2017-04-01,1414.6629067087229,39.762,-104.8758,3005131.0
"Baltimore, MD",2017-04-01,1351.638911833674,39.3051,-76.6144,2834316.0
"St. Louis, MO",2017-04-01,919.9170741434748,38.6359,-90.2451,2796999.0
"Orlando, FL",2017-04-01,1257.3098775670308,28.4773,-81.337,2817933.0
"Charlotte, NC",2017-04-01,1149.1023412463508,35.2083,-80.8303,2805115.0
"San Antonio, TX",2017-04-01,1111.540810567296,29.4632,-98.5238,2703999.0
"Portland, OR",2017-04-01,1346.481581093094,45.5371,-122.65,2508050.0
"Sacramento, CA",2017-04-01,1487.1814253295986,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2017-04-01,1029.585315991785,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2017-04-01,961.9130879395618,39.1413,-84.506,2271479.0
"Austin, TX",2017-04-01,1290.150309209712,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2017-04-01,1092.268313939887,36.2333,-115.2654,2336573.0
"Kansas City, MO",2017-04-01,961.2466564655056,39.1238,-94.5541,2221343.0
"Columbus, OH",2017-04-01,964.8684324366944,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2017-04-01,972.661289616475,39.7771,-86.1458,2138468.0
"Cleveland, OH",2017-04-01,886.8550300544572,41.4764,-81.6805,2063132.0
"San Jose, CA",2017-04-01,2710.150098247064,37.3012,-121.848,1945767.0
"Nashville, TN",2017-04-01,1300.7245026444334,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2017-04-01,1125.4483527321945,36.7335,-76.0435,1787169.0
"Providence, RI",2017-04-01,1195.169451014215,41.823,-71.4187,1677803.0
"Jacksonville, FL",2017-04-01,1095.3806803794992,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2017-04-01,998.0102355163684,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2017-04-01,949.732878635542,35.4676,-97.5136,1477926.0
"Raleigh, NC",2017-04-01,1180.8117467972677,35.8324,-78.6429,1509231.0
"Memphis, TN",2017-04-01,911.3941799472658,35.1087,-89.9663,1335674.0
"Richmond, VA",2017-04-01,1044.0615162167462,37.5295,-77.4756,1349732.0
"Louisville, KY",2017-04-01,914.2070246788568,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2017-04-01,1085.759284510423,40.7776,-111.9311,1267864.0
"Hartford, CT",2017-04-01,1182.4139471102662,41.7661,-72.6834,1151543.0
"Buffalo, NY",2017-04-01,851.2614931751581,42.9018,-78.8487,1155604.0
"Birmingham, AL",2017-04-01,944.3982035590516,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2017-04-01,1006.922806680339,42.9619,-85.6562,1162950.0
"New York, NY",2017-05-01,2387.3970135729896,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2017-05-01,2095.419115999768,34.1141,-118.4068,12799100.0
"Chicago, IL",2017-05-01,1514.932668533546,41.8375,-87.6866,9262825.0
"Dallas, TX",2017-05-01,1237.9598019825996,32.7935,-96.7667,8100037.0
"Houston, TX",2017-05-01,1266.2114682063825,29.786,-95.3885,7510253.0
"Washington, DC",2017-05-01,1791.0559490032697,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2017-05-01,1330.0640576995422,40.0077,-75.1339,6246160.0
"Miami, FL",2017-05-01,1597.6611594791163,25.784,-80.2101,6183199.0
"Atlanta, GA",2017-05-01,1176.9732451562272,33.7628,-84.422,6307261.0
"Boston, MA",2017-05-01,2281.933275189243,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2017-05-01,1077.507298064011,33.5722,-112.0892,5070110.0
"San Francisco, CA",2017-05-01,2588.3966866882542,37.7558,-122.4449,4566961.0
