name,date,zori,lat,lng,pop_2023,state,region,zori_index
"Charlotte, NC",2023-06-01,1741.0525358623415,35.2083,-80.8303,2805115.0,NC,Southeast,133.72270140909058
"San Antonio, TX",2023-06-01,1479.1743343051587,29.4632,-98.5238,2703999.0,TX,Southwest,123.58166695595622
"Portland, OR",2023-06-01,1806.207319698934,45.5371,-122.65,2508050.0,OR,West,122.64183227435015
"Sacramento, CA",2023-06-01,2195.495977396703,38.5677,-121.4685,2420608.0,CA,West,127.39840058113346
"Pittsburgh, PA",2023-06-01,1356.0532349521573,40.4397,-79.9763,2422725.0,PA,Northest,119.76755005487165
"Cincinnati, OH",2023-06-01,1429.3651476037617,39.1413,-84.506,2271479.0,OH,Midwest,131.5318454180121
"Austin, TX",2023-06-01,1817.3937770194104,30.3005,-97.7522,2473275.0,TX,Southwest,127.56395881989894
"Las Vegas, NV",2023-06-01,1738.0372402262465,36.2333,-115.2654,2336573.0,NV,West,134.0004515048972
"Kansas City, MO",2023-06-01,1341.6185398161265,39.1238,-94.5541,2221343.0,MO,Midwest,129.24847729862668
"Columbus, OH",2023-06-01,1400.689728829367,39.9862,-82.9855,2180271.0,OH,Midwest,128.34497729064145
"Indianapolis, IN",2023-06-01,1436.0078672079014,39.7771,-86.1458,2138468.0,IN,Midwest,134.47829318829335
"Cleveland, OH",2023-06-01,1237.926200963207,41.4764,-81.6805,2063132.0,OH,Midwest,128.60560212915803
"San Jose, CA",2023-06-01,3189.7468820203067,37.3012,-121.848,1945767.0,CA,West,107.73908547321977
"Nashville, TN",2023-06-01,1853.0283438891024,36.1715,-86.7842,2102573.0,TN,Southeast,129.8751304702877
"Virginia Beach, VA",2023-06-01,1643.085005665596,36.7335,-76.0435,1787169.0,VA,Southeast,132.63897319893496
"Providence, RI",2023-06-01,1935.5439610637109,41.823,-71.4187,1677803.0,RI,Northest,139.1921449083522
"Jacksonville, FL",2023-06-01,1686.5678291219097,30.3322,-81.6749,1713240.0,FL,Southeast,137.8301300523225
"Milwaukee, WI",2023-06-01,1251.9121811781276,43.0642,-87.9675,1560424.0,WI,Midwest,122.70218904546336
"Oklahoma City, OK",2023-06-01,1299.3477264454573,35.4676,-97.5136,1477926.0,OK,Southwest,126.08735430081627
"Raleigh, NC",2023-06-01,1741.374033498167,35.8324,-78.6429,1509231.0,NC,Southeast,131.75213804065638
"Memphis, TN",2023-06-01,1401.8807967010646,35.1087,-89.9663,1335674.0,TN,Southeast,136.61965747596867
"Richmond, VA",2023-06-01,1551.5683742248702,37.5295,-77.4756,1349732.0,VA,Southeast,131.46435170624522
"Louisville, KY",2023-06-01,1280.3472444041463,38.1663,-85.6485,1365557.0,KY,Southeast,127.78641072104644
"Salt Lake City, UT",2023-06-01,1633.771631811926,40.7776,-111.9311,1267864.0,UT,West,133.14448316801887
"Hartford, CT",2023-06-01,1707.8248729782226,41.7661,-72.6834,1151543.0,CT,Northest,132.418700537451
"Buffalo, NY",2023-06-01,1236.4254234781724,42.9018,-78.8487,1155604.0,NY,Northest,129.97244097329676
"Birmingham, AL",2023-06-01,1283.273681260029,33.5279,-86.7971,1184290.0,AL,Southeast,125.82614127570282
"Grand Rapids, MI",2023-06-01,1576.1760489442397,42.9619,-85.6562,1162950.0,MI,Midwest,132.7676620162228
"New York, NY",2023-07-01,3120.4217925574894,40.6943,-73.9249,19498249.0,NY,Northest,122.07407144153252
"Los Angeles, CA",2023-07-01,2843.645643980669,34.1141,-118.4068,12799100.0,CA,West,121.7792580450405
"Chicago, IL",2023-07-01,1878.871451951141,41.8375,-87.6866,9262825.0,IL,Midwest,122.18022359069877
"Dallas, TX",2023-07-01,1741.5438304217907,32.7935,-96.7667,8100037.0,TX,Southwest,129.55654406518238
"Houston, TX",2023-07-01,1654.1423577364471,29.786,-95.3885,7510253.0,TX,Southwest,120.95223281056641
"Washington, DC",2023-07-01,2251.671102846307,38.9047,-77.0163,6304975.0,DC,Northest,117.23479259436209
"Philadelphia, PA",2023-07-01,1761.704007716539,40.0077,-75.1339,6246160.0,PA,Northest,122.81564612485742
"Miami, FL",2023-07-01,2649.853148114612,25.784,-80.2101,6183199.0,FL,Southeast,149.92189654046473
"Atlanta, GA",2023-07-01,1876.1581513757617,33.7628,-84.422,6307261.0,GA,Southeast,136.60938011757253
"Boston, MA",2023-07-01,2829.5511185876967,42.3188,-71.0852,4919179.0,MA,Northest,121.36354555919424
"Phoenix, AZ",2023-07-01,1817.7301873545016,33.5722,-112.0892,5070110.0,AZ,Southwest,139.44214197013548
"San Francisco, CA",2023-07-01,2960.512073835916,37.7558,-122.4449,4566961.0,CA,West,105.05163337806384
"Riverside, CA",2023-07-01,2438.4798736549337,33.9381,-117.3949,4688053.0,CA,West,139.58020248577083
"Detroit, MI",2023-07-01,1378.2094791825543,42.3834,-83.1024,4342304.0,MI,Midwest,129.79109952806772
"Seattle, WA",2023-07-01,2147.182662023933,47.6211,-122.3244,4044837.0,WA,West,119.98402930510719
"Minneapolis, MN",2023-07-01,1609.281744859814,44.9635,-93.2678,3712020.0,MN,Midwest,113.58088080867805
"San Diego, CA",2023-07-01,2956.786951620697,32.8313,-117.1222,3269973.0,CA,West,137.5784429662658
"Tampa, FL",2023-07-01,1995.6916679449305,27.9945,-82.4447,3342963.0,FL,Southeast,148.25282645251258
"Denver, CO",2023-07-01,1956.869775489848,39.762,-104.8758,3005131.0,CO,West,123.91226163012942
"Baltimore, MD",2023-07-01,1786.2590901711033,39.3051,-76.6144,2834316.0,MD,Northest,123.06003104005158
"St. Louis, MO",2023-07-01,1283.959089739165,38.6359,-90.2451,2796999.0,MO,Midwest,129.45599536475473
"Orlando, FL",2023-07-01,2000.0213086010192,28.4773,-81.337,2817933.0,FL,Southeast,137.74597900778934
"Charlotte, NC",2023-07-01,1750.5110650064316,35.2083,-80.8303,2805115.0,NC,Southeast,134.44917004943972
"San Antonio, TX",2023-07-01,1475.3845840188087,29.4632,-98.5238,2703999.0,TX,Southwest,123.2650418990768
"Portland, OR",2023-07-01,1801.8625663288665,45.5371,-122.65,2508050.0,OR,West,122.3468226659437
"Sacramento, CA",2023-07-01,2204.3128933407097,38.5677,-121.4685,2420608.0,CA,West,127.91002119027554
"Pittsburgh, PA",2023-07-01,1364.0259959885489,40.4397,-79.9763,2422725.0,PA,Northest,120.47170976769831
"Cincinnati, OH",2023-07-01,1436.1723310165353,39.1413,-84.506,2271479.0,OH,Midwest,132.15825036281015
"Austin, TX",2023-07-01,1814.041704120042,30.3005,-97.7522,2473275.0,TX,Southwest,127.32867481337084
"Las Vegas, NV",2023-07-01,1740.636693120577,36.2333,-115.2654,2336573.0,NV,West,134.2008660031853
"Kansas City, MO",2023-07-01,1352.4527847791328,39.1238,-94.5541,2221343.0,MO,Midwest,130.29222380524607
"Columbus, OH",2023-07-01,1410.228983764678,39.9862,-82.9855,2180271.0,OH,Midwest,129.21905770462817
"Indianapolis, IN",2023-07-01,1442.6938814075995,39.7771,-86.1458,2138468.0,IN,Midwest,135.10442052250934
"Cleveland, OH",2023-07-01,1242.1519997062771,41.4764,-81.6805,2063132.0,OH,Midwest,129.04461165283266
"San Jose, CA",2023-07-01,3202.790749291849,37.3012,-121.848,1945767.0,CA,West,108.17966410934652
"Nashville, TN",2023-07-01,1858.57700338696,36.1715,-86.7842,2102573.0,TN,Southeast,130.26402515643537
"Virginia Beach, VA",2023-07-01,1647.0083084950488,36.7335,-76.0435,1787169.0,VA,Southeast,132.95568405507007
"Providence, RI",2023-07-01,1958.5842542917355,41.823,-71.4187,1677803.0,RI,Northest,140.84905784768097
"Jacksonville, FL",2023-07-01,1688.8265520560028,30.3322,-81.6749,1713240.0,FL,Southeast,138.01471798906755
"Milwaukee, WI",2023-07-01,1257.6711556011755,43.0642,-87.9675,1560424.0,WI,Midwest,123.26663659936432
"Oklahoma City, OK",2023-07-01,1305.8761938335515,35.4676,-97.5136,1477926.0,OK,Southwest,126.72086999784666
"Raleigh, NC",2023-07-01,1747.7814801054417,35.8324,-78.6429,1509231.0,NC,Southeast,132.23692463655726
"Memphis, TN",2023-07-01,1405.0410582849192,35.1087,-89.9663,1335674.0,TN,Southeast,136.9276393358648
"Richmond, VA",2023-07-01,1560.7852904668548,37.5295,-77.4756,1349732.0,VA,Southeast,132.24530080176194
"Louisville, KY",2023-07-01,1284.0919493689594,38.1663,-85.6485,1365557.0,KY,Southeast,128.16015496016138
"Salt Lake City, UT",2023-07-01,1642.322394386334,40.7776,-111.9311,1267864.0,UT,West,133.84132894590726
"Hartford, CT",2023-07-01,1719.507736502368,41.7661,-72.6834,1151543.0,CT,Northest,133.32454845599426
"Buffalo, NY",2023-07-01,1245.4463694814208,42.9018,-78.8487,1155604.0,NY,Northest,130.92071844290123
"Birmingham, AL",2023-07-01,1290.5489171618829,33.5279,-86.7971,1184290.0,AL,Southeast,126.5394847142606
"Grand Rapids, MI",2023-07-01,1593.4660620430932,42.9619,-85.6562,1162950.0,MI,Midwest,134.22406951391463
"New York, NY",2023-08-01,3142.4172601940663,40.6943,-73.9249,19498249.0,NY,Northest,122.9345564868753
"Los Angeles, CA",2023-08-01,2855.981454627265,34.1141,-118.4068,12799100.0,CA,West,122.30753971442027
"Chicago, IL",2023-08-01,1891.1058959317145,41.8375,-87.6866,9262825.0,IL,Midwest,122.97581133540693
"Dallas, TX",2023-08-01,1749.6135654429495,32.7935,-96.7667,8100037.0,TX,Southwest,130.15686601091824
"Houston, TX",2023-08-01,1661.0992873294288,29.786,-95.3885,7510253.0,TX,Southwest,121.46092915332164
"Washington, DC",2023-08-01,2268.119733075267,38.9047,-77.0163,6304975.0,DC,Northest,118.09120175239404
"Philadelphia, PA",2023-08-01,1770.4051580141977,40.0077,-75.1339,6246160.0,PA,Northest,123.42223916838553
"Miami, FL",2023-08-01,2655.781614303808,25.784,-80.2101,6183199.0,FL,Southeast,150.25731395606482
"Atlanta, GA",2023-08-01,1880.4876210089085,33.7628,-84.422,6307261.0,GA,Southeast,136.92462335140564
"Boston, MA",2023-08-01,2844.654845014276,42.3188,-71.0852,4919179.0,MA,Northest,122.01136626059252
"Phoenix, AZ",2023-08-01,1821.2948585400984,33.5722,-112.0892,5070110.0,AZ,Southwest,139.71559585729477
"San Francisco, CA",2023-08-01,2969.933725697265,37.7558,-122.4449,4566961.0,CA,West,105.38595389170113
"Riverside, CA",2023-08-01,2442.523717196857,33.9381,-117.3949,4688053.0,CA,West,139.81167476753973
"Detroit, MI",2023-08-01,1384.6414922210986,42.3834,-83.1024,4342304.0,MI,Midwest,130.3968260573517
"Seattle, WA",2023-08-01,2160.70992870407,47.6211,-122.3244,4044837.0,WA,West,120.73992957874187
"Minneapolis, MN",2023-08-01,1613.4721421370882,44.9635,-93.2678,3712020.0,MN,Midwest,113.87663325551425
"San Diego, CA",2023-08-01,2975.61221956348,32.8313,-117.1222,3269973.0,CA,West,138.45437724708077
"Tampa, FL",2023-08-01,2004.306982221511,27.9945,-82.4447,3342963.0,FL,Southeast,148.89282746709566
"Denver, CO",2023-08-01,1965.1221350297683,39.762,-104.8758,3005131.0,CO,West,124.43481481541767
"Baltimore, MD",2023-08-01,1797.1710303359532,39.3051,-76.6144,2834316.0,MD,Northest,123.81178295710691
"St. Louis, MO",2023-08-01,1293.8328684788555,38.6359,-90.2451,2796999.0,MO,Midwest,130.4515254131597
"Orlando, FL",2023-08-01,2003.4886721049616,28.4773,-81.337,2817933.0,FL,Southeast,137.9847841537008
"Charlotte, NC",2023-08-01,1758.8503486632635,35.2083,-80.8303,2805115.0,NC,Southeast,135.08967429353243
"San Antonio, TX",2023-08-01,1474.5993664540842,29.4632,-98.5238,2703999.0,TX,Southwest,123.19943874918349
"Portland, OR",2023-08-01,1803.624044573501,45.5371,-122.65,2508050.0,OR,West,122.46642738522331
"Sacramento, CA",2023-08-01,2212.812429034134,38.5677,-121.4685,2420608.0,CA,West,128.40322512422603
"Pittsburgh, PA",2023-08-01,1369.6826806625718,40.4397,-79.9763,2422725.0,PA,Northest,120.971312030632
"Cincinnati, OH",2023-08-01,1444.9128788370986,39.1413,-84.506,2271479.0,OH,Midwest,132.96256575186968
"Austin, TX",2023-08-01,1813.5297353524384,30.3005,-97.7522,2473275.0,TX,Southwest,127.292739418624
"Las Vegas, NV",2023-08-01,1746.8340926087233,36.2333,-115.2654,2336573.0,NV,West,134.6786775887758
"Kansas City, MO",2023-08-01,1359.4656358637874,39.1238,-94.5541,2221343.0,MO,Midwest,130.9678259211335
"Columbus, OH",2023-08-01,1418.0954681358728,39.9862,-82.9855,2180271.0,OH,Midwest,129.9398624176191
"Indianapolis, IN",2023-08-01,1448.7748905479436,39.7771,-86.1458,2138468.0,IN,Midwest,135.67389075225532
"Cleveland, OH",2023-08-01,1248.800258277307,41.4764,-81.6805,2063132.0,OH,Midwest,129.7352855362777
"San Jose, CA",2023-08-01,3217.8408289553868,37.3012,-121.848,1945767.0,CA,West,108.68800595565051
"Nashville, TN",2023-08-01,1862.1929202507704,36.1715,-86.7842,2102573.0,TN,Southeast,130.5174576935068
"Virginia Beach, VA",2023-08-01,1655.5673535554051,36.7335,-76.0435,1787169.0,VA,Southeast,133.64661784392123
"Providence, RI",2023-08-01,1970.0791554764648,41.823,-71.4187,1677803.0,RI,Northest,141.67569882489377
"Jacksonville, FL",2023-08-01,1693.9781025198104,30.3322,-81.6749,1713240.0,FL,Southeast,138.4357143214637
"Milwaukee, WI",2023-08-01,1266.2697013811487,43.0642,-87.9675,1560424.0,WI,Midwest,124.1093957047334
"Oklahoma City, OK",2023-08-01,1311.3754135223485,35.4676,-97.5136,1477926.0,OK,Southwest,127.25450856677402
"Raleigh, NC",2023-08-01,1759.3680803467755,35.8324,-78.6429,1509231.0,NC,Southeast,133.11356533812526
"Memphis, TN",2023-08-01,1405.982249649596,35.1087,-89.9663,1335674.0,TN,Southeast,137.01936271360427
"Richmond, VA",2023-08-01,1564.666524061132,37.5295,-77.4756,1349732.0,VA,Southeast,132.57415763254585
"Louisville, KY",2023-08-01,1290.0192085587682,38.1663,-85.6485,1365557.0,KY,Southeast,128.75173133179757
"Salt Lake City, UT",2023-08-01,1645.5320162196087,40.7776,-111.9311,1267864.0,UT,West,134.10289759591635
"Hartford, CT",2023-08-01,1729.0768521010475,41.7661,-72.6834,1151543.0,CT,Northest,134.06650383614988
"Buffalo, NY",2023-08-01,1260.2029525876749,42.9018,-78.8487,1155604.0,NY,Northest,132.47192330356302
"Birmingham, AL",2023-08-01,1299.2096530896613,33.5279,-86.7971,1184290.0,AL,Southeast,127.38867767934205
"Grand Rapids, MI",2023-08-01,1605.3591959892244,42.9619,-85.6562,1162950.0,MI,Midwest,135.22587612627325
"New York, NY",2023-09-01,3152.688758714363,40.6943,-73.9249,19498249.0,NY,Northest,123.33638794670196
"Los Angeles, CA",2023-09-01,2868.147743986661,34.1141,-118.4068,12799100.0,CA,West,122.82856162672667
"Chicago, IL",2023-09-01,1897.1912962498511,41.8375,-87.6866,9262825.0,IL,Midwest,123.37153589162217
"Dallas, TX",2023-09-01,1751.068186658463,32.7935,-96.7667,8100037.0,TX,Southwest,130.2650778711734
"Houston, TX",2023-09-01,1661.7488539549793,29.786,-95.3885,7510253.0,TX,Southwest,121.50842599260643
"Washington, DC",2023-09-01,2278.044709340348,38.9047,-77.0163,6304975.0,DC,Northest,118.60795241481092
"Philadelphia, PA",2023-09-01,1777.5152336398362,40.0077,-75.1339,6246160.0,PA,Northest,123.91791183992089
"Miami, FL",2023-09-01,2661.113877169408,25.784,-80.2101,6183199.0,FL,Southeast,150.5589997163613
"Atlanta, GA",2023-09-01,1880.49340429492,33.7628,-84.422,6307261.0,GA,Southeast,136.92504445189576
"Boston, MA",2023-09-01,2848.437916771248,42.3188,-71.0852,4919179.0,MA,Northest,122.17362768733082
"Phoenix, AZ",2023-09-01,1820.392631770288,33.5722,-112.0892,5070110.0,AZ,Southwest,139.646384026958
"San Francisco, CA",2023-09-01,2970.492054864908,37.7558,-122.4449,4566961.0,CA,West,105.40576579908765
"Riverside, CA",2023-09-01,2448.564581885348,33.9381,-117.3949,4688053.0,CA,West,140.15745786196607
"Detroit, MI",2023-09-01,1389.8312614332406,42.3834,-83.1024,4342304.0,MI,Midwest,130.8855658770345
"Seattle, WA",2023-09-01,2167.64197925634,47.6211,-122.3244,4044837.0,WA,West,121.12729082719014
"Minneapolis, MN",2023-09-01,1613.9705497146765,44.9635,-93.2678,3712020.0,MN,Midwest,113.91181017331937
"San Diego, CA",2023-09-01,2983.296697317957,32.8313,-117.1222,3269973.0,CA,West,138.81193377779067
"Tampa, FL",2023-09-01,2014.8983474174224,27.9945,-82.4447,3342963.0,FL,Southeast,149.6796222668663
"Denver, CO",2023-09-01,1968.587375901096,39.762,-104.8758,3005131.0,CO,West,124.65423965341023
"Baltimore, MD",2023-09-01,1796.7239574742375,39.3051,-76.6144,2834316.0,MD,Northest,123.7809829457633
"St. Louis, MO",2023-09-01,1295.1209456129527,38.6359,-90.2451,2796999.0,MO,Midwest,130.58139661297727
"Orlando, FL",2023-09-01,2001.8330005322623,28.4773,-81.337,2817933.0,FL,Southeast,137.87075431776051
"Charlotte, NC",2023-09-01,1763.1121841830152,35.2083,-80.8303,2805115.0,NC,Southeast,135.41700741354086
"San Antonio, TX",2023-09-01,1470.1487570170568,29.4632,-98.5238,2703999.0,TX,Southwest,122.8276004063717
"Portland, OR",2023-09-01,1800.740059912935,45.5371,-122.65,2508050.0,OR,West,122.27060425951375
"Sacramento, CA",2023-09-01,2215.825673528714,38.5677,-121.4685,2420608.0,CA,West,128.57807515042586
"Pittsburgh, PA",2023-09-01,1372.199456369652,40.4397,-79.9763,2422725.0,PA,Northest,121.19359538404714
"Cincinnati, OH",2023-09-01,1447.768481187055,39.1413,-84.506,2271479.0,OH,Midwest,133.2253416055411
"Austin, TX",2023-09-01,1802.791001106852,30.3005,-97.7522,2473275.0,TX,Southwest,126.53898122356269
"Las Vegas, NV",2023-09-01,1745.4322680305486,36.2333,-115.2654,2336573.0,NV,West,134.57059870412448
"Kansas City, MO",2023-09-01,1364.2551859560094,39.1238,-94.5541,2221343.0,MO,Midwest,131.4292402784888
"Columbus, OH",2023-09-01,1423.3050875084036,39.9862,-82.9855,2180271.0,OH,Midwest,130.41721901294386
"Indianapolis, IN",2023-09-01,1452.6875246934876,39.7771,-86.1458,2138468.0,IN,Midwest,136.0402984675459
"Cleveland, OH",2023-09-01,1259.4011934742907,41.4764,-81.6805,2063132.0,OH,Midwest,130.8365948494496
"San Jose, CA",2023-09-01,3220.570889607452,37.3012,-121.848,1945767.0,CA,West,108.78021836272202
"Nashville, TN",2023-09-01,1856.5425446335453,36.1715,-86.7842,2102573.0,TN,Southeast,130.12143392359886
"Virginia Beach, VA",2023-09-01,1660.4285149650038,36.7335,-76.0435,1787169.0,VA,Southeast,134.03903786826575
"Providence, RI",2023-09-01,1979.7136000124483,41.823,-71.4187,1677803.0,RI,Northest,142.36854746431558
"Jacksonville, FL",2023-09-01,1696.0290167193557,30.3322,-81.6749,1713240.0,FL,Southeast,138.60331965933895
"Milwaukee, WI",2023-09-01,1273.0256503990834,43.0642,-87.9675,1560424.0,WI,Midwest,124.7715585513318
"Oklahoma City, OK",2023-09-01,1318.8186679297246,35.4676,-97.5136,1477926.0,OK,Southwest,127.97679424635986
"Raleigh, NC",2023-09-01,1758.161822249357,35.8324,-78.6429,1509231.0,NC,Southeast,133.0223000037936
"Memphis, TN",2023-09-01,1407.317676414396,35.1087,-89.9663,1335674.0,TN,Southeast,137.14950612352936
"Richmond, VA",2023-09-01,1568.4214066043212,37.5295,-77.4756,1349732.0,VA,Southeast,132.892308741755
"Louisville, KY",2023-09-01,1290.8073553378003,38.1663,-85.6485,1365557.0,KY,Southeast,128.83039315456014
"Salt Lake City, UT",2023-09-01,1645.0969978766898,40.7776,-111.9311,1267864.0,UT,West,134.06744570575694
"Hartford, CT",2023-09-01,1738.1685251548402,41.7661,-72.6834,1151543.0,CT,Northest,134.77144000995972
"Buffalo, NY",2023-09-01,1267.8678702050715,42.9018,-78.8487,1155604.0,NY,Northest,133.27765572678496
"Birmingham, AL",2023-09-01,1307.2448341626912,33.5279,-86.7971,1184290.0,AL,Southeast,128.17653442699873
"Grand Rapids, MI",2023-09-01,1605.5517350479795,42.9619,-85.6562,1162950.0,MI,Midwest,135.24209446729856
"New York, NY",2023-10-01,3151.608010853937,40.6943,-73.9249,19498249.0,NY,Northest,123.2941079921655
"Los Angeles, CA",2023-10-01,2871.10037736478,34.1141,-118.4068,12799100.0,CA,West,122.95500828959672
"Chicago, IL",2023-10-01,1893.9845158217329,41.8375,-87.6866,9262825.0,IL,Midwest,123.16300371699846
"Dallas, TX",2023-10-01,1746.0808673485649,32.7935,-96.7667,8100037.0,TX,Southwest,129.89406231437087
"Houston, TX",2023-10-01,1656.894414932462,29.786,-95.3885,7510253.0,TX,Southwest,121.15346546815695
"Washington, DC",2023-10-01,2281.226921875666,38.9047,-77.0163,6304975.0,DC,Northest,118.77363648212322
"Philadelphia, PA",2023-10-01,1786.287381217523,40.0077,-75.1339,6246160.0,PA,Northest,124.52945439641007
"Miami, FL",2023-10-01,2666.4998727650204,25.784,-80.2101,6183199.0,FL,Southeast,150.86372553674397
"Atlanta, GA",2023-10-01,1878.1039881644804,33.7628,-84.422,6307261.0,GA,Southeast,136.75106303344074
"Boston, MA",2023-10-01,2847.053258431936,42.3188,-71.0852,4919179.0,MA,Northest,122.11423768573546
"Phoenix, AZ",2023-10-01,1816.633113274277,33.5722,-112.0892,5070110.0,AZ,Southwest,139.35798296748996
"San Francisco, CA",2023-10-01,2961.1222602963167,37.7558,-122.4449,4566961.0,CA,West,105.07328540404164
"Riverside, CA",2023-10-01,2451.1049619717774,33.9381,-117.3949,4688053.0,CA,West,140.30287090009918
"Detroit, MI",2023-10-01,1394.5733035289493,42.3834,-83.1024,4342304.0,MI,Midwest,131.33214157318739
"Seattle, WA",2023-10-01,2163.9614002523167,47.6211,-122.3244,4044837.0,WA,West,120.92162099439525
"Minneapolis, MN",2023-10-01,1610.0796511768278,44.9635,-93.2678,3712020.0,MN,Midwest,113.6371959334713
"San Diego, CA",2023-10-01,2980.3542658855986,32.8313,-117.1222,3269973.0,CA,West,138.67502329298995
"Tampa, FL",2023-10-01,2015.6326561695448,27.9945,-82.4447,3342963.0,FL,Southeast,149.73417144885644
"Denver, CO",2023-10-01,1965.0282006575223,39.762,-104.8758,3005131.0,CO,West,124.42886673412193
"Baltimore, MD",2023-10-01,1797.0215101953695,39.3051,-76.6144,2834316.0,MD,Northest,123.80148212603342
"St. Louis, MO",2023-10-01,1296.7252414274813,38.6359,-90.2451,2796999.0,MO,Midwest,130.74315076323722
"Orlando, FL",2023-10-01,1995.1123936215808,28.4773,-81.337,2817933.0,FL,Southeast,137.40789096002666
"Charlotte, NC",2023-10-01,1759.324198496726,35.2083,-80.8303,2805115.0,NC,Southeast,135.12606864607935
"San Antonio, TX",2023-10-01,1465.0234580580166,29.4632,-98.5238,2703999.0,TX,Southwest,122.3993932814128
"Portland, OR",2023-10-01,1796.411444494548,45.5371,-122.65,2508050.0,OR,West,121.97669042120063
"Sacramento, CA",2023-10-01,2221.046766061904,38.5677,-121.4685,2420608.0,CA,West,128.8810403322629
"Pittsburgh, PA",2023-10-01,1375.097266063372,40.4397,-79.9763,2422725.0,PA,Northest,121.44953192001533
"Cincinnati, OH",2023-10-01,1451.1225512965125,39.1413,-84.506,2271479.0,OH,Midwest,133.53398704292147
"Austin, TX",2023-10-01,1785.2007170733973,30.3005,-97.7522,2473275.0,TX,Southwest,125.30430864107262
"Las Vegas, NV",2023-10-01,1741.9585834041072,36.2333,-115.2654,2336573.0,NV,West,134.3027820558068
"Kansas City, MO",2023-10-01,1363.030996522133,39.1238,-94.5541,2221343.0,MO,Midwest,131.3113046540487
"Columbus, OH",2023-10-01,1424.3427598521043,39.9862,-82.9855,2180271.0,OH,Midwest,130.51230076491666
"Indianapolis, IN",2023-10-01,1455.3759847911467,39.7771,-86.1458,2138468.0,IN,Midwest,136.29206555983978
"Cleveland, OH",2023-10-01,1261.7215456886822,41.4764,-81.6805,2063132.0,OH,Midwest,131.07765145965087
"San Jose, CA",2023-10-01,3210.5932803955743,37.3012,-121.848,1945767.0,CA,West,108.443207768635
"Nashville, TN",2023-10-01,1849.919041117453,36.1715,-86.7842,2102573.0,TN,Southeast,129.6572055235532
"Virginia Beach, VA",2023-10-01,1672.7610866509367,36.7335,-76.0435,1787169.0,VA,Southeast,135.03459174386197
"Providence, RI",2023-10-01,1982.8020380970704,41.823,-71.4187,1677803.0,RI,Northest,142.5906485015759
"Jacksonville, FL",2023-10-01,1694.046585747578,30.3322,-81.6749,1713240.0,FL,Southeast,138.44131092542273
"Milwaukee, WI",2023-10-01,1278.976627019916,43.0642,-87.9675,1560424.0,WI,Midwest,125.35482458972706
"Oklahoma City, OK",2023-10-01,1323.147905561132,35.4676,-97.5136,1477926.0,OK,Southwest,128.3968989711951
"Raleigh, NC",2023-10-01,1753.6096371607885,35.8324,-78.6429,1509231.0,NC,Southeast,132.67788225858874
"Memphis, TN",2023-10-01,1399.117841571648,35.1087,-89.9663,1335674.0,TN,Southeast,136.3503949364641
"Richmond, VA",2023-10-01,1570.9692769921962,37.5295,-77.4756,1349732.0,VA,Southeast,133.10818973954918
"Louisville, KY",2023-10-01,1295.611654993367,38.1663,-85.6485,1365557.0,KY,Southeast,129.30989136232873
"Salt Lake City, UT",2023-10-01,1640.5614907153167,40.7776,-111.9311,1267864.0,UT,West,133.69782381665843
"Hartford, CT",2023-10-01,1748.0613570440173,41.7661,-72.6834,1151543.0,CT,Northest,135.53849520638386
"Buffalo, NY",2023-10-01,1268.9545949518376,42.9018,-78.8487,1155604.0,NY,Northest,133.39189170521212
"Birmingham, AL",2023-10-01,1308.3598220255883,33.5279,-86.7971,1184290.0,AL,Southeast,128.2858599920799
"Grand Rapids, MI",2023-10-01,1610.9723968818746,42.9619,-85.6562,1162950.0,MI,Midwest,135.69869866373264
"New York, NY",2023-11-01,3136.862546991201,40.6943,-73.9249,19498249.0,NY,Northest,122.71725046177923
"Los Angeles, CA",2023-11-01,2868.153112285745,34.1141,-118.4068,12799100.0,CA,West,122.82879152438666
"Chicago, IL",2023-11-01,1886.0818103950303,41.8375,-87.6866,9262825.0,IL,Midwest,122.64910250518153
"Dallas, TX",2023-11-01,1738.826234666905,32.7935,-96.7667,8100037.0,TX,Southwest,129.35437728188418
"Houston, TX",2023-11-01,1651.0580816324623,29.786,-95.3885,7510253.0,TX,Southwest,120.72670803657313
"Washington, DC",2023-11-01,2277.6277647261686,38.9047,-77.0163,6304975.0,DC,Northest,118.58624390893505
"Philadelphia, PA",2023-11-01,1789.4932729740556,40.0077,-75.1339,6246160.0,PA,Northest,124.75295032180973
"Miami, FL",2023-11-01,2675.305967629125,25.784,-80.2101,6183199.0,FL,Southeast,151.36195180414342
"Atlanta, GA",2023-11-01,1867.4099901773448,33.7628,-84.422,6307261.0,GA,Southeast,135.9723971011845
"Boston, MA",2023-11-01,2839.053272913383,42.3188,-71.0852,4919179.0,MA,Northest,121.77110672034107
"Phoenix, AZ",2023-11-01,1810.05745060802,33.5722,-112.0892,5070110.0,AZ,Southwest,138.8535491997973
"San Francisco, CA",2023-11-01,2945.3823016918045,37.7558,-122.4449,4566961.0,CA,West,104.51476433759497
"Riverside, CA",2023-11-01,2460.1239995526303,33.9381,-117.3949,4688053.0,CA,West,140.81912658273285
"Detroit, MI",2023-11-01,1393.9232524982076,42.3834,-83.1024,4342304.0,MI,Midwest,131.27092385606693
"Seattle, WA",2023-11-01,2152.673248342845,47.6211,-122.3244,4044837.0,WA,West,120.29084189326844
